,PN96_RS15235
SBRG_BHIN_Growth_Late_1,-0.1715372605
SBRG_BHIN_Growth_Late_2,-0.2313193435
SBRG_BHIN_Growth_Mid_1,0.5078162454999999
SBRG_BHIN_Growth_Mid_2,-0.0082509045000001
SBRG_BHIN_Growth_Stat_1,-0.2456759745
SBRG_BHIN_Growth_Stat_2,-0.5961517025
SBRG_LBv2_Growth_Late_1,0.2670050924999999
SBRG_LBv2_Growth_Late_2,0.1416930884999999
SBRG_LBv2_Growth_Mid_1,0.2783808885
SBRG_LBv2_Growth_Mid_2,-0.2783808885
SBRG_LBv2_Growth_Stat_1,-0.4303349945
SBRG_LBv2_Growth_Stat_2,-0.3730891405000001
SBRG_MHB_Rich_Mid_1,0.1521450344999999
SBRG_MHB_Rich_Mid_2,0.3911268784999999
SBRG_NBO_Rich_Mid_1,0.1207657904999999
SBRG_NBO_Rich_Mid_2,-0.1420879205
SBRG_M9Na_Arabinose_Mid_1,-1.813273634
SBRG_M9Na_Arabinose_Mid_2,1.2988216049999997
SBRG_M9Na_Galactose_Mid_1,0.8108372930000005
SBRG_M9Na_Galactose_Mid_2,0.3763051270000002
SBRG_M9Na_GlcNAcGrowth_Late_1,-4.02677628
SBRG_M9Na_GlcNAcGrowth_Late_2,-4.17727799
SBRG_M9Na_GlcNAcGrowth_Mid_1,-3.728186162
SBRG_M9Na_GlcNAcGrowth_Mid_2,-4.183806787
SBRG_M9Na_GlcNAcGrowth_Stat_1,-4.657083388
SBRG_M9Na_GlcNAcGrowth_Stat_2,-4.866940064
SBRG_M9Na_GlcNAc_Mid_1,-3.434645586
SBRG_M9Na_GlcNAc_Mid_2,-3.674330649
SBRG_M9Na_Gluconate_Mid_1,-3.951140859
SBRG_M9Na_Gluconate_Mid_2,-4.855835573
SBRG_M9Na_Glucosamine_Mid_1,-4.195893396
SBRG_M9Na_Glucosamine_Mid_2,-3.95174003
SBRG_M9Na_Glycerol_Mid_1,1.0525543429999995
SBRG_M9Na_Glycerol_Mid_2,1.366061083
SBRG_M9Na_Maltose_Mid_1,-3.078961474
SBRG_M9Na_Maltose_Mid_2,-2.948339268
SBRG_M9Na_Mannitol_Mid_1,-0.3055108979999996
SBRG_M9Na_Mannitol_Mid_2,2.093599233
SBRG_M9Na_Trehalose_Mid_1,1.9174001260000004
SBRG_M9Na_Trehalose_Mid_2,0.7433797140000005
SBRG_M9Na_ethanol_Mid_1,-1.1591118149999995
SBRG_M9Na_ethanol_Mid_2,-0.3936234039999995
SBRG_M9Na_fructose_Mid_1,2.965305871000001
SBRG_M9Na_fructose_Mid_2,2.9705508430000007
SBRG_M9Na_fumarate_Mid_1,-4.170203354
SBRG_M9Na_fumarate_Mid_2,-3.842996909
SBRG_M9Na_glucoseGrowth_Late_1,3.0145208870000006
SBRG_M9Na_glucoseGrowth_Late_2,3.488134558
SBRG_M9Na_glucoseGrowth_Mid_1,0.587002987
SBRG_M9Na_glucoseGrowth_Mid_2,-0.587002987
SBRG_M9Na_glucoseGrowth_Stat_1,-3.884132717
SBRG_M9Na_glucoseGrowth_Stat_2,-4.542421223
SBRG_M9Na_ribose_Mid_1,-2.006203786
SBRG_M9Na_ribose_Mid_2,-2.583428034
SBRG_M9Na_succinate_Mid_1,-3.547606731
SBRG_M9Na_succinate_Mid_2,-2.935762731
SBRG_M9Na_sucrose_Mid_1,-4.860101276
SBRG_M9Na_sucrose_Mid_2,-4.697501438
SBRG_LBv2_HapROver_Late_1,0.5392511574999999
SBRG_LBv2_HapROver_Late_2,-0.3830667715
SBRG_LBv2_HapROver_Mid_1,-0.0488390655
SBRG_LBv2_HapROver_Mid_2,-0.4493281865
SBRG_LBv2_HapROver_Stat_1,-0.1893677925
SBRG_LBv2_HapROver_Stat_2,-0.5181976195000001
SBRG_LBv2_LuxOOver_Late_1,-0.5961517025
SBRG_LBv2_LuxOOver_Late_2,-0.1340867795
SBRG_LBv2_LuxOOver_Mid_1,-0.4183943225000001
SBRG_LBv2_LuxOOver_Mid_2,-0.2848613455
SBRG_LBv2_LuxOOver_Stat_1,-0.2885923035
SBRG_LBv2_LuxOOver_Stat_2,-0.5961517025
SBRG_LBv2_QstROver_Late_1,-0.5961517025
SBRG_LBv2_QstROver_Late_2,-0.4429473505
SBRG_LBv2_QstROver_Mid_1,-0.2905434225
SBRG_LBv2_QstROver_Mid_2,0.3422074144999999
SBRG_LBv2_QstROver_Stat_1,0.2909226054999999
SBRG_LBv2_QstROver_Stat_2,-0.0600217565
SBRG_LBv2_TfoXOver_Late_1,0.3101275354999999
SBRG_LBv2_TfoXOver_Late_2,0.8785862755
