k,name,in_iM,gene_weight,regulator,function,category
3,Cadmium,False,-0.008421837100759149,,,
11,Chromium,False,-0.006117857126519084,,,
6,Iron,False,0.004048192813061177,,,
10,Copper,False,-0.003869058592244983,,,
12,Zinc - Intermediate,False,-0.0034369011746203325,,,
7,Zinc - Steady,False,0.0031172975758090612,,,
4,UC-4,False,-0.00185269164852798,,,
14,UC-7,False,0.0016913898556958885,,,
13,UC-6,False,0.0015700939809903502,,,
1,UC-2,False,-0.0012866692687384786,,,
0,UC-1,False,-0.0007588109385687858,,,
5,Lead,False,0.000509446855285205,,,
2,UC-3,False,-0.00042361709987744686,,,
9,UC-5,False,-0.00019268391209273004,,,
8,Zinc - Fast,False,0.00013060733235761293,,,
