,b4658_1
ytf__delyiaJ__1,5.0347261893
ytf__delyiaJ__2,5.3990955025
ytf__delyieP__1,3.6838099787000003
ytf__delyieP__2,4.1151851446
ytf__wt_ph5__1,4.1557437461
ytf__wt_ph5__2,4.2154428558
ytf__wt_ph8__1,4.2448035334
ytf__wt_ph8__2,2.6792734962
ytf__delybaO__1,4.7658288540000004
ytf__delybaO__2,4.1946471826
ytf__delybaQ__1,3.5749894441
ytf__delybaQ__2,4.0289065337
ytf__delybiH__1,4.3324707304
ytf__delybiH__2,4.8522766921
ytf__delydcI_ph5__1,4.7774582145
ytf__delydcI_ph5__2,4.1431174479
ytf__delydcI_ph8__1,3.7175994408
ytf__delydcI_ph8__2,3.4921447366000002
ytf__delyddM__1,4.4263020848
ytf__delyddM__2,4.2584217391
ytf__delyheO__1,4.4321245964
ytf__delyheO__2,4.4876098206
fps__bw_glc__1,3.1977076803
fps__bw_glc__2,2.8572049592
fps__fps_thrA_ale1__1,4.5045593531
fps__fps_thrA_ale1__2,3.8012663615999998
fps__fps_thrA_ale2__1,3.888534891
fps__fps_thrA_ale2__2,3.9834797881
fps__fps_serB_ale1__1,4.7120560196
fps__fps_serB_ale1__2,4.2714353903
fps__fps_serB_ale4__1,6.2722909313
fps__fps_serB_ale4__2,6.5393891158
fps__fps_ptsI_ale1__1,5.1959570303
fps__fps_ptsI_ale1__2,4.6120409916
fps__fps_ptsI_ale3__1,4.5897796518
fps__fps_ptsI_ale3__2,4.5508227037
pal__lyx_ale2_f6__1,6.6590275797
pal__lyx_ale2__1,3.4935084019
pal__lyx_ale2__2,3.3702580641
pal__lyx_ale4__1,3.4935084019
pal__lyx_ale4__2,3.3702580641
pal__5drib_ale10_f18__1,6.5971508715
pal__5drib_ale10_f18__2,6.6613753585
pal__5drib_ale10__1,5.2478405867
pal__arab_ale14_f9__1,5.1730104049
pal__arab_ale14_f9__2,5.20868142
pal__arab_ale14__1,3.0561254974
pal__arab_ale14__2,3.9249166058
pal__arab_ale16__1,4.0722558696
pal__arab_ale16__2,4.6340652202
pal__tartr_ale26_f10__1,6.6507635527
pal__tartr_ale26_f10__2,7.0448589522
pal__tartr_ale26__1,5.7784482163
pal__tartr_ale26__2,5.9662382374
pal__tartr_ale28_f10__1,7.5420304378
pal__tartr_ale28_f10__2,7.5436664732
pal__tartr_ale28__1,5.436793289
pal__tartr_ale28__2,5.3222333114
efeU__delmenFentC_citr__1,3.6334278788
efeU__delmenFentC_citr__2,3.7459463473
efeU__delmenFentC__1,5.6689896534
efeU__delmenFentC__2,5.4000802457
efeU__menFentC_ale39__1,1.691934413
efeU__menFentC_ale39__2,3.003393448
efeU__menFentC_ale29__1,2.064943506
efeU__menFentC_ale29__2,2.0438297996
efeU__menFentC_ale30__1,1.6574704690000002
efeU__menFentC_ale30__2,2.3813103909
efeU__menFentCubiC_ale36__1,2.8281412363
efeU__menFentCubiC_ale36__2,3.9085851958
efeU__menFentCubiC_ale37__1,4.53715446
efeU__menFentCubiC_ale37__2,4.4115908849
efeU__menFentCubiC_ale38__1,2.9636020001
efeU__menFentCubiC_ale38__2,2.3854895057
