,Value,list
TF,GlpP,
reg_genes,0,[]
comp_genes,13,['licA' 'bglP' 'licH' 'bglH' 'manR' 'xylA' 'bglA' 'ptsJ']
both_genes,0,['glpK' 'glpT' 'glpF' 'glpD' 'glpQA']
reg_genes2,5,
comp_genes2,0,
both_genes2,0,
