,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.333329908391155e-11,0.6573132624757405,3.0,0.0,-0.7353429503000001,6.0,0.2048409373,12.0,0.5305020131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-1.8905480759333333,0.3798271465855607,3.0,1.0,-2.0779991083000002,7.0,-2.1402104513999998,13.0,-1.4534346680999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.5469918791333335,0.14649085768770564,3.0,2.0,-1.5994100018,8.0,-1.381503147,14.0,-1.6600624886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-1.2883150733666666,0.42979817526784136,3.0,3.0,-1.2114540068,9.0,-0.9021331318,15.0,-1.7513580815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.8065389379666668,0.5328880115836533,3.0,4.0,-1.0923694827000001,10.0,-1.1355297025,16.0,-0.1917176287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-1.3623075688333335,0.5667392315590332,3.0,5.0,-1.7922393194000001,11.0,-1.5746148778,17.0,-0.7200685093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.678722955,1.8850231613722193,2.0,18.0,-3.0116356151,71.0,-0.34581029490000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.5963726481666667,1.346275981547934,3.0,19.0,-0.8261300125000001,70.0,0.8499968089000001,205.0,-1.8129847409000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.8198080077375001,1.6223066829091066,8.0,20.0,-0.1797068944,32.0,0.1567776166,55.0,0.0871322241,67.0,-1.6274224231,126.0,0.445552002,147.0,0.13470095170000002,203.0,-1.1557075202,210.0,-4.4197900186,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,2.7951323072,0.41643447733154315,3.0,21.0,2.7938802234,34.0,3.2121914147,61.0,2.3793252835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.3003425778125002,1.0404155563250186,8.0,22.0,2.0742419852,104.0,1.5070967526999999,111.0,-0.0426868649,133.0,-0.4307802361,165.0,0.9641220575,238.0,2.2817621163,265.0,1.9535863038,270.0,2.095398508,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,1.2139771628142857,4.394202054903133,7.0,23.0,5.2720220902,56.0,4.2250682142,82.0,3.3888002251,118.0,-7.3508010633,134.0,0.1184423992,137.0,-0.9174525718000001,227.0,3.7617608461,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.38830862290000007,1.124762463814414,4.0,24.0,0.6057477494,101.0,0.2376764802,139.0,-1.9409595473,149.0,-0.45569917390000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,1.8455635624250002,0.3913436861234406,4.0,25.0,1.3801020357,123.0,1.7109891398000001,155.0,2.2950194233,191.0,1.9961436509000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,3.2788736569333334,0.39118263144715587,3.0,26.0,2.8678728783,59.0,3.3221007548,159.0,3.6466473377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-1.80102215304,0.2904910283965389,5.0,27.0,-1.709747547,76.0,-1.6602773012,146.0,-2.1924527337,162.0,-1.9891562179000002,262.0,-1.4534769654000002,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.886781379175,1.2017659705875068,4.0,28.0,-2.6322046573,94.0,0.08443788470000001,186.0,-0.646749318,231.0,-0.3526094261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
