,BSU_18810
SRX8138083,0.5606734814505261
SRX8138084,-0.5768600661015
SRX8138085,0.016186584650974112
SRX8138086,0.16663210097262793
SRX8138087,0.2914610507071527
SRX8138088,0.23912591544626904
ERX4111143,0.6834010145598217
ERX4111144,-0.8441624235980958
ERX4111145,-0.2409770721157927
ERX4111146,0.038448287059609454
ERX4111148,-0.2638108613150893
ERX4111149,0.15779006334241608
ERX4111150,0.1473836185902213
ERX4111151,-0.6834010145598215
ERX4111152,-0.4239665948973099
ERX4111153,0.15708364515871232
ERX4111154,0.7444234434695542
ERX4111156,-0.2636089641031192
ERX4111157,0.1689848609903195
ERX4111158,0.16950006060856548
SRX5577041,-0.3748437552268804
SRX5577042,0.2648975568620626
SRX5577043,0.13561094271419138
SRX5577044,-0.025664744349373603
SRX5577045,0.009622429520407485
SRX5577046,-0.3330768715608237
SRX5577047,-0.28982024574764154
SRX5577048,-0.36114062523055424
SRX5577049,-0.4581502571308671
SRX5577050,-0.9200649473191151
SRX5577051,0.2559814244795162
SRX5577052,0.012304861815156
SRX5577053,1.4414287834544677
SRX5577054,-0.2452310237487798
SRX5577055,1.5713896847115834
SRX5577056,0.3065402126702459
SRX5577057,0.3284856567327781
SRX5577058,0.2632711840358644
SRX5577059,0.3996928084387513
SRX5577060,-0.10815184018510536
SRX5577061,2.3219168775743624
SRX5577062,0.33430522937684604
SRX5577063,0.30332748082035943
SRX5577064,1.4747006359351325
SRX5577065,0.1965912741842466
SRX5577066,1.1244316841596522
SRX5577067,2.1019350131936263
SRX5577068,1.1254171379870677
SRX533166,-0.3350521118552474
SRX533171,0.3350521118552474
SRX533786,-0.21946741107498255
SRX533787,0.5899683755174734
SRX533789,0.5209636935519248
SRX533791,1.0223667318363128
SRX533792,-0.3968820537079481
SRX533793,0.7840702237036234
SRX533794,0.31844576421362225
SRX533795,0.5694036250719838
SRX4703435,0.0048480196088639405
SRX4703436,0.17218503544085614
SRX4703437,-0.17703305504971967
SRX4703438,0.8411607739659109
SRX4703439,1.2490458297551856
SRX4703440,1.3741275072421508
SRX6902408,-0.07652053330095576
SRX6902409,-0.5569300055530872
SRX6902410,-0.12916180432777669
SRX6902411,0.02805917807774616
SRX6902412,-0.08616922497981383
SRX6902413,0.2597240262551246
SRX6902414,0.2469672272743129
SRX6902415,-0.2469672272743129
SRX5278698,-0.032177922300049684
SRX5278699,-0.862233089733948
SRX5278700,0.8944110120339975
SRX5278701,-0.862233089733948
SRX5278702,0.3074111724852705
SRX5278703,0.6032496896726692
SRX5278704,1.618070023630577
SRX5278705,0.9711009785767428
SRX5278707,-0.862233089733948
SRX5278708,-0.862233089733948
SRX5278709,1.0398957017196468
SRX5278710,0.1907794995535571
SRX5278711,0.7691927942195022
SRX5278713,0.7659909780559427
SRX5278714,-0.23054761942548466
SRX5278715,-0.05574580373765503
SRX5278716,0.5476081323920196
SRX5278717,-0.1579194880303728
SRX5278718,0.7254148990934189
SRX5278719,1.2625928264942377
SRX5278720,0.9973033268659752
SRX5278721,-0.862233089733948
SRX1254783,-1.2092569622509637
SRX1254784,-1.0643987369086942
SRX1254785,-0.9725369290499852
SRX1254786,-1.653929014361082
SRX1473807,-0.040926614336179064
SRX1473808,0.13994358629695647
SRX1473809,-0.09901697196077697
SRX7520944,-1.5628046251411407
SRX7520945,-1.5628046251411407
SRX7520946,1.5609805585747152
SRX7520947,1.564628691707567
SRX7520948,0.6516244347408189
SRX7520949,0.9258212899307448
SRX7520950,1.588607459370828
SRX7520951,2.105664965327779
SRX959206,1.169233980716753
SRX959207,-0.4428314841314776
SRX959208,-0.1740913828768582
SRX959209,-0.9813376714402482
SRX959210,0.6166647393830393
SRX959211,0.3075791365633809
SRX959212,-0.3887649976305094
SRX959213,-0.6695788763768973
SRX959214,0.3752506945146734
SRX959215,0.3869482948284397
SRX959216,0.044642769008186985
SRX959217,0.2515021156561077
SRX3269802,0.15009174009165727
SRX3269803,-0.15009174009165704
SRX3269804,0.300901978401521
SRX3269805,0.2540320472207487
SRX3269806,-0.4916407723668769
SRX3269807,2.0030645776524616
SRX3269808,1.802966530569848
SRX3269809,1.5100782773924362
SRX3269810,0.9574435516784612
SRX3269811,1.3390942907782015
SRX2529102,-0.1460217026921149
SRX2529103,0.1460217026921149
SRX2529104,0.18767751728208612
SRX2529105,0.7105241707852057
ERX1981712,-1.6352639738226238
ERX1981713,-0.7471070635743517
ERX1981714,-0.5518101796929527
ERX1981715,-0.10234094943471383
ERX1981716,-0.22578190728710945
ERX1981717,0.32812285672182284
ERX2274784,-0.4338167256139822
ERX2274785,-0.5773173400729714
ERX2274786,-1.084492116202925
ERX2274787,0.957332310019006
ERX2274788,-1.0139259620692118
ERX2274789,0.8505483920490535
ERX2274790,0.6283545592354192
ERX2274791,-0.4604312583256554
ERX2274792,0.07469699651458184
ERX2274793,-0.438816309820588
