,0
name,PrpR+Cra
TF,PrpR+RpoN+Cra+Crp
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120015234&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">PrpR</a> and <a href=""http://regulondb.ccg.unam.mx/sigmulon?term=ECK125110295&organism=ECK12&format=jsp&type=sigmulon"" target=""_blank"">RpoN</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120013112&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Cra</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011235&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Crp</a>"
function,
category,Carbon Metabolism
has_venn,True
scatter,4
exp_var,0.002357780155
precision,1.0
recall,1.0
