,PSPTO_RS18795
SRX1828913,0.2466074687
SRX1828914,-0.020771959700000002
SRX1828915,-0.12034610570000001
SRX1828916,0.2137185081
SRX1828917,-0.12626136300000002
SRX1828918,-0.2680705436
SRX3983989,0.7373574191000001
SRX3983990,-0.2598240411
SRX3983993,-0.5722767146000001
SRX3983994,-0.7714283433
SRX3983995,0.2499305768
SRX3983996,-0.5032462165
SRX3983997,-0.7117836233
SRX3983998,0.041633008400000004
SRX3983999,0.1636638783
SRX3984000,0.5654242506
SRX3984001,-0.8011399993
SRX3984002,-0.5848793143000001
SRX3984003,-0.2899818195
SRX3984004,0.21131230280000002
SRX3984005,0.6123093628
SRX3984006,-0.1632194485
SRX3984007,-1.0310194042
SRX3984008,0.6149958638
SRX3984009,-0.1457684199
SRX3984010,-0.1428243165
SRX3984011,0.182781875
SRX3984012,0.1002189834
SRX3984013,0.1002847627
SRX3984014,0.043573787100000004
SRX3984015,-0.2997955244
SRX3984016,0.0034479676000000003
SRX3984017,-0.06434015
SRX3984019,0.1095269232
SRX3984020,-0.40202392610000004
SRX3984021,-0.3616136202
SRX3984022,-0.0838237161
SRX3984023,0.1255392234
SRX3984024,0.3651929877
SRX3984025,0.3191644534
SRX3984026,0.429958967
SRX3984027,0.5471686075000001
SRX3984028,0.6261446854
SRX3984029,0.4643554017
SRX3984031,0.0892866025
SRX3984032,-0.33407874390000003
SRX3984034,0.0145594456
SRX3984035,-1.5844677578000002
SRX3984036,-0.3362469562
SRX3984037,0.0932232023
SRX3984038,-0.49952248870000004
SRX3984039,-0.0356632091
SRX3984040,0.5131259928
SRX3984041,-0.5535463074
SRX3984042,-1.1301679809
SRX3984043,-1.3958236213
SRX3984045,-0.1553019916
SRX3984046,-0.2922976469
SRX3984047,-0.3519299654
SRX3984048,-0.7546991815
SRX3984049,-0.9515691677
SRX3984050,-0.8584988960000001
SRX3984051,-0.0157402324
SRX3984052,0.3010626994
SRX3984056,-0.6008991583000001
SRX3984057,-0.4969233517
SRX3984058,-0.7999526828
SRX3984059,0.16372967360000001
SRX3984061,-0.0083875624
SRX3984062,0.1853628075
SRX3984063,0.0291325537
SRX3984064,0.0083115225
SRX3984065,0.191547458
SRX3984066,0.0341589234
SRX3984067,-0.19611927510000002
SRX3984068,0.07895945630000001
SRX3984069,-0.993801899
SRX3984070,-0.6470586602
SRX3984071,-0.8494020185000001
SRX3984073,0.4518054093
SRX3984074,0.3350970192
SRX3984077,-0.0189538903
SRX3984078,0.023377062
SRX3984079,0.059807193200000004
SRX3984080,0.1521989779
SRX3984082,0.18096364080000002
SRX3984084,-0.0352328311
SRX6997963,-0.0284664906
SRX6997964,0.2884586896
SRX6997965,0.3982277597
SRX6997967,0.2877221996
SRX6997968,0.2065932569
SRX6997969,0.449711256
SRX6997971,-0.2592557089
SRX6997972,-0.0534133034
SRX6997973,0.5288048654
SRX3159100,0.0094214176
SRX3159101,-0.1746581657
SRX3159102,0.0785977875
SRX3159103,0.08663896060000001
SRX3159000,0.022077556800000002
SRX3159001,-0.3390694489
SRX3159002,0.3676202771
SRX3159003,0.14238856490000001
SRX3159004,-0.0638884002
SRX3159005,0.1025001628
SRX3159006,-0.4363661978
SRX3159007,0.3718381469
SRX3159008,-0.2149794583
SRX3159009,-0.1261523876
SRX3159010,0.0034386421
SRX3159012,-0.11548381910000001
SRX3159013,-0.2659448336
SRX3159014,-0.6871235501
SRX3159015,0.0454344774
SRX3159016,-0.6843691477
SRX3159017,-0.1042214009
SRX3159018,0.1535521122
SRX3159019,0.23559094160000002
SRX3159020,0.1409193542
SRX3159021,-0.11279693510000001
SRX3159022,-0.5308820323
SRX3159023,0.1386921928
SRX3159024,-0.0152837614
SRX3159025,-0.053094635700000004
SRX3159026,-0.5026190833
SRX3159027,-0.3544993657
SRX3159028,-0.3842615493
SRX3159029,-0.12268307810000001
SRX3159030,-0.3155480386
SRX3159034,0.3100709571
SRX3159036,-0.30564357540000003
SRX3159037,-0.2803095117
SRX3159041,-0.6504321285
SRX3159042,0.1088355267
SRX3159043,-0.2883895571
SRX3159045,-0.5230840102000001
SRX3159047,-0.3515775184
SRX3159048,-0.3823119159
SRX3159049,0.1550581433
SRX3159050,-0.053959876600000005
SRX3159051,-0.2395277559
SRX3159052,-0.1491274032
SRX3159053,0.0295805594
SRX3159054,-0.21114174100000002
SRX3159055,-0.1430697237
SRX3159056,0.8483385371000001
SRX3159057,0.2099847052
SRX3159058,0.0145424199
SRX3159060,0.3250131951
SRX3159061,-0.0728070639
SRX3159062,0.5424384578
SRX3159063,0.1555019372
SRX3159066,0.7689181596
SRX3159069,0.3691720872
SRX3159070,0.574836875
SRX3159071,0.3000942176
SRX3159073,0.11099960930000001
SRX3159074,0.3158294252
SRX3159075,0.06767443990000001
SRX3159076,-0.67283663
SRX3159080,-0.7970172432
SRX3159082,0.1244155735
SRX3159083,-0.229478174
SRX3159086,0.053819493100000004
SRX3159087,-0.46821925610000004
SRX3159088,-0.0892744095
SRX3159089,-0.25562945730000003
SRX3159090,-0.2763342949
SRX3159091,-0.2594215117
SRX3159092,0.1187521314
SRX3159093,0.0498470366
SRX3159094,-0.310540009
SRX3159095,-0.40973876870000003
SRX3159096,0.19246637860000002
SRX3159097,0.0264763111
SRX3159098,-0.06346486600000001
SRX3159099,-0.322970598
SRX3158988,-0.2115793987
SRX3158989,0.7735367757
SRX3158990,0.49721752890000004
SRX3158991,0.5643022613
SRX3158992,0.3321379018
SRX3158996,-0.1205585031
SRX3644656,0.0531682925
SRX3644657,0.055702965400000005
SRX3644658,-0.1088712579
SRX3644659,0.4293832837
SRX3644660,0.2714672897
SRX3644661,-0.2861525156
SRX3644662,-0.1587521057
SRX3644663,-0.1893886132
SRX3644664,0.1064467826
SRX3644665,0.521596134
SRX3644666,0.24798147480000002
SRX3644667,0.8718572726
SRX3644668,-0.5699038267000001
SRX3644669,-0.47934214480000004
SRX3644670,-0.2655045179
SRX3644671,0.0624007689
SRX3644672,0.3814117924
SRX3644673,0.5650979647000001
