,STM0630
SRX3136375,0.1690394067
SRX3136376,-0.0994992661
SRX3136377,-0.2190353387
SRX3136378,0.1494951981
SRX3136379,0.4161036884
SRX3136380,0.1382020366
SRX3136381,-0.0710594594
SRX3136382,0.4047784406
SRX8914620,-0.1126809899
SRX8914621,-0.0401068752
SRX8914622,0.1527878651
SRX8914623,-0.0057954205000000005
SRX8914625,0.2706325167
ERX3503512,0.1584254629
ERX3503513,-0.075676871
ERX3503514,-0.08274859180000001
ERX3503515,-0.5065524877
ERX3503516,-1.2442893738
ERX3503517,-1.1558744443
ERX3503518,-0.4681414125
ERX3503519,-0.1936788968
ERX3503520,-0.6748912186
SRX2195704,-0.6369685871
SRX2195705,0.6369685871
SRX2195706,0.6818274363
SRX2195707,1.0507960054
SRX2195708,0.7547983789
SRX2195709,0.5775577802
SRX2195710,0.5446288991
SRX2195711,0.0277436713
ERX3467881,0.1298679505
ERX3467883,-0.1298679505
SRX3798491,0.4970245004
SRX3798492,1.8904824597
SRX3798499,4.3014215727
SRX3798500,1.6002689303
SRX3798501,4.2333650774
SRX3798502,3.7997569997
SRX3798503,2.0066589147
SRX3798504,2.9087693821
SRX3798506,3.1829401367
SRX3798507,1.8687078883
SRX3798508,1.7020884681
SRX3798509,0.1103925238
SRX3798510,-0.0374538146
SRX3798517,1.0536528066
SRX3798518,-0.0729387091
SRX4341761,-0.0491579134
SRX4341762,0.23959216800000002
SRX4341763,-0.170943844
SRX4341764,-0.4901787295
SRX4341765,-0.1745524941
SRX4341766,-0.1396176149
SRX4341767,0.1904315004
SRX4341768,0.025092710100000002
SRX4341769,-0.2155242105
SRX1258665,2.7529154893000003
SRX1258666,2.5340700677
SRX1258667,2.4127597367
SRX1258669,-0.29081320920000003
SRX1258670,0.29081320920000003
ERX2079594,-0.0992440171
ERX2079595,-0.0357265401
ERX2079596,-0.1857271656
ERX2079597,0.2399985687
ERX2079598,0.0529869111
ERX2079599,-0.2929854799
SRX2804001,-0.1478029028
SRX2804004,-1.1263801217
SRX2804005,-1.0863697262
SRX2804006,0.7658445532
SRX2804007,-1.1288649633
SRX2804008,-1.2317429104
SRX2804009,0.0501075749
SRX2804010,-0.25614016570000003
SRX2804011,0.2232007467
SRX2804012,-0.308525107
SRX2804013,-1.0630390426
SRX2804014,-0.7565018619
SRX2804015,-1.0314324633
SRX2804016,-0.9265106572
SRX2804017,0.0779788709
SRX2804019,0.9244586977
SRX2804020,-0.1624798335
SRX2804021,-0.637269532
SRX2804022,0.09587903610000001
SRX2804023,-0.7368917446000001
SRX2804024,-1.1097207887
SRX2804027,0.0018419448000000001
SRX2804028,0.2269086743
SRX2804029,-0.2287506191
SRX2804030,-0.5261550873
SRX2804031,-0.4066068854
SRX2804032,-0.3776688006
SRX2804033,0.0593871217
SRX2804034,-1.1367334101
SRX2804035,-1.0376411165
SRX2804036,-0.8358310434
SRX2804037,-1.3838931135
SRX2804038,-1.3860055945
SRX2804039,0.3641929371
SRX2804040,-0.6599954224
SRX2804041,-1.0249603277
SRX2804042,-0.9721545737
SRX2804043,-1.5458218043
SRX2804044,-0.7530173125
SRX2804045,0.5019116225
SRX2804046,-0.1012281897
SRX2804047,0.6896575403
SRX2804048,0.6081078918
SRX2804049,-0.5165962775
SRX2804050,0.3044671987
SRX2804051,0.4489223801
SRX2804052,-0.1875157543
SRX2804053,0.5804932537
SRX2804054,0.3087834826
SRX2804055,-0.5539911790000001
SRX2804056,-0.48573586
SRX2804057,-0.34113849430000004
SRX2804058,-0.2161327951
SRX2804059,0.380452328
SRX2070419,1.437759409
SRX2070420,2.6716144983
SRX2070421,2.6345292011
SRX2070422,-0.5324001353
SRX2070423,-0.3065096726
SRX2070424,0.10095134160000001
SRX2070425,0.3977241557
SRX2070426,0.049544071
SRX2070427,-0.4472682268
SRX1470895,-0.2871243208
SRX1470896,0.2871243208
SRX2409106,-0.1298482159
SRX2409107,-0.096745363
SRX2409108,0.22659357900000002
SRX2409109,0.4159057632
SRX2409110,0.4770804617
SRX2409111,0.11224671550000001
SRX7973255,0.0348883168
SRX7973256,-0.0466487904
SRX7973257,0.0117604736
SRX7973258,0.3136635752
SRX7973259,0.0859877628
SRX7973260,0.0234934989
SRX7973261,-0.723081702
SRX7973262,-0.6368516986
SRX7973264,-0.4877543905
SRX7973265,-0.8413012921
SRX7973266,-1.2897387815
ERX3475890,-1.0379226189
ERX3475891,0.0375095916
ERX3475892,0.4701685659
ERX3475894,0.08617614900000001
ERX3475895,-0.48511194820000003
ERX3475896,-0.2726681391
ERX3475897,1.2262452143
ERX3475899,-0.9535770751
ERX3475900,0.1260600839
ERX3475901,-0.1360463609
SRX8524961,-0.1213257511
SRX8524962,-0.3839322888
SRX8524963,0.20211169510000002
SRX8524964,0.48230242640000004
SRX8524965,0.3831705684
SRX8524966,-0.3831705684
SRX8524967,0.8125065997
SRX8524968,0.27650059
SRX8524969,-0.0174578065
SRX8524970,0.12948635390000002
SRX8524971,-0.26398132820000003
SRX8524972,0.8016515462
SRX3266937,0.0233497969
SRX3266939,-0.0233497969
SRX4401053,0.0729118073
SRX4401054,-0.0729118073
SRX4401055,0.18070995180000002
SRX4401056,-0.5673280761
