,ABUW_1294
SRX3737100,0.27000369500000004
SRX3737101,-0.6414152081000001
SRX3737103,-0.8988521472000001
SRX3737104,0.17436925820000002
SRX3737105,-0.0929566378
SRX3737106,0.0408001141
SRX3737107,-0.1222127345
SRX3737108,-0.6947817098
SRX3737109,-1.1752953523
SRX3737110,0.0131786188
SRX3737111,-0.6629974369
Abaum_0017,-0.0690148912
Abaum_0018,-0.06350821920000001
Abaum_0019,0.0635135502
Abaum_0020,0.9154919168000001
Abaum_0021,0.4625592906
Abaum_0022,0.1315004565
Abaum_0023,0.0690148912
Abaum_0024,0.20010641880000002
Abaum_0025,0.4538038869
Abaum_0026,0.2510672362
SRX3141471,0.2645493641
SRX3141472,-0.36891691390000003
SRX3141473,0.3490375703
SRX3141474,0.019879343600000002
SRX3141475,0.024436974
SRX3141476,-0.2669657657
SRX3141477,0.0251262496
SRX3141478,0.11893914400000001
SRX3141479,0.0818530632
SRX8944518,-0.0011610758
SRX8944519,-0.3280637625
SRX8944520,-0.23297644550000002
SRX8944521,-0.5036579974000001
SRX8944522,0.2341375213
SRX8944523,0.025498661500000002
SRX5930997,-0.027668740100000002
SRX5930998,-0.131827058
SRX5930999,0.1594957981
SRX5931001,0.9017078091
SRX5931002,1.1525414127
SRX4488546,2.1707514683
SRX4488547,-0.7364187294
SRX4488548,0.8708115199
SRX4488549,-1.4343327389
SRX4488550,2.4836605146
SRX4488551,2.1756480391
SRX4488552,3.048091533
SRX4488553,2.86009098
SRX4488554,1.0754649034
SRX4488555,4.0801599258
SRX4488556,1.263857664
SRX4488557,0.5303901198000001
SRX2568047,-0.3785591766
SRX2568048,-0.6127338949000001
SRX2568049,0.9059650802
SRX2568050,-0.8870568083
SRX2568051,-0.8246060828
SRX2568052,-1.0196845918
SRX2568053,1.5727736675
SRX2568054,-0.4170556653
SRX2568055,-0.6455425682
SRX2568056,-1.1053025401
SRX2568057,-0.9291221401
SRX2568058,-0.9409412998000001
SRX2568059,-0.48349515730000003
SRX2568060,0.1032567732
SRX2568061,0.0870658224
SRX2568062,-0.0030614974
SRX2568063,-0.3934975351
SRX2568064,0.3965590325
Abaum_0001,-0.982042281
Abaum_0002,-0.1847870533
Abaum_0003,0.38921252430000003
Abaum_0004,0.41780532470000004
Abaum_0005,0.39682699730000004
Abaum_0006,1.1405430592
Abaum_0007,0.7448646246
Abaum_0008,-0.19093633270000002
Abaum_0009,-0.3849620436
Abaum_0010,0.043030186000000005
Abaum_0011,-0.1726420709
Abaum_0012,0.1726420709
Abaum_0013,-0.5645581232
Abaum_0014,-0.3058986307
Abaum_0015,-0.363285893
Abaum_0016,-0.1192848066
ERX1221046,0.0
ERX1221048,0.0
ERX1221049,0.0
ERX1221050,0.0
ERX1221052,0.0
ERX1221053,0.0
ABNM035,0.173318309
ABNM036,-0.173318309
ABNM037,-0.919884205
ABNM038,2.485541496
ABNM041,1.2634690800000001
ABNM042,0.5024040830000001
ABNM019,-0.0146970521
ABNM020,0.0146970521
ABNM021,0.0576460185
ABNM022,0.4274610043
ABNM023,-0.3310316466
ABNM024,-0.1481283125
ABNM025,-0.7035998749
ABNM026,-0.3975213705
ABNM027,0.3012634731
ABNM028,-0.3012634731
ABNM029,0.0879946093
ABNM030,-0.2782247105
ABNM031,-0.1285103846
ABNM032,-0.5436392487
ABNM033,-0.2954520116
ABNM034,0.344338389
ABNM001,-0.1274213475
ABNM002,0.1274213475
ABNM003,-0.2548072597
ABNM004,-0.4699671582
ABNM005,-1.1435819766
ABNM006,-0.0648429828
ABNM007,-1.1515498722
ABNM008,-1.0488465524
ABNM009,-1.3282280738
ABNM010,0.7375280568
ABNM043,-0.4675069345
ABNM044,0.4675069345
ABNM045,0.1550429825
ABNM046,0.07705640350000001
ABNM047,1.1979335835
ABNM048,1.1010320745
ABNM011,0.0101230576
ABNM012,-0.0101230576
ABNM013,0.1024665277
ABNM014,-0.23006227980000002
ABNM015,0.3910174008
ABNM016,0.006304687000000001
ABNM017,-0.1486738148
ABNM018,-0.0915351638
