,PSPTO_1504
SRX1828913,0.2195037545
SRX1828914,-0.21940718350000002
SRX1828915,-0.2021156661
SRX1828916,-0.763456409
SRX1828917,-0.0173880884
SRX1828918,-0.1309842564
SRX3983989,0.2886418747
SRX3983990,-0.3533819344
SRX3983993,-1.3220603781
SRX3983994,-1.1405699094
SRX3983995,0.2471539841
SRX3983996,-1.3526243391000001
SRX3983997,-1.2193511962
SRX3983998,0.17930799990000001
SRX3983999,0.30876188
SRX3984000,0.313054512
SRX3984001,-1.0909211193
SRX3984002,-1.1413282786
SRX3984003,-0.7901774289
SRX3984004,0.19276825220000002
SRX3984005,0.2661580745
SRX3984006,-0.5183083643
SRX3984007,-1.2046749755
SRX3984008,0.1806170048
SRX3984009,0.21455295060000001
SRX3984010,-1.0079375227
SRX3984011,0.1290827949
SRX3984012,0.2588777687
SRX3984013,-0.0267553632
SRX3984014,0.2101207602
SRX3984015,-0.7444010665
SRX3984016,0.3448105662
SRX3984017,-0.9598659995000001
SRX3984019,-0.06888735900000001
SRX3984020,-1.2695348014
SRX3984021,-1.0270865101
SRX3984022,-1.2803809925
SRX3984023,0.07844072760000001
SRX3984024,0.1000570436
SRX3984025,0.383872349
SRX3984026,-0.1632011391
SRX3984027,0.2290570919
SRX3984028,0.435105585
SRX3984029,0.3598278761
SRX3984031,-0.8287450865
SRX3984032,-1.0492846284
SRX3984034,-0.0248224178
SRX3984035,-1.6765475897000002
SRX3984036,-0.7324861659
SRX3984037,0.314741208
SRX3984038,-1.2545984296000001
SRX3984039,-0.5333784957000001
SRX3984040,0.25139266120000003
SRX3984041,-0.9794347674
SRX3984042,-1.3417172501
SRX3984043,-1.7979198456
SRX3984045,0.3117062338
SRX3984046,-0.06360748370000001
SRX3984047,-0.5340354527
SRX3984048,-0.8118246152
SRX3984049,-0.7539750203000001
SRX3984050,-0.9007388046
SRX3984051,-0.6238284925
SRX3984052,0.3117987989
SRX3984056,-1.0325621234
SRX3984057,-0.9549662145000001
SRX3984058,-1.1642700919
SRX3984059,0.1154177203
SRX3984061,0.0459131352
SRX3984062,0.2842652779
SRX3984063,0.3587875938
SRX3984064,0.4528281281
SRX3984065,0.3462989336
SRX3984066,0.4302697931
