,-0.019899199260479367,0.019899199260479367,0.0596975977814381,0.09949599630239683,0.13929439482335557,0.1790927933443143,0.21889119186527303,0.25868959038623174,0.2984879889071905,0.3382863874281492,0.378084785949108,0.41788318447006667,0.45768158299102546,0.49747998151198414,0.5372783800329429,0.5770767785539017,0.6168751770748604,0.6566735755958191,0.6964719741167779,0.7362703726377366
thresh,-0.03979839852095873,0.03979839852095873,2,,,,,,,,,,,,,,,,,
unreg,2449,1699,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArgR,18,20,11,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0
unreg_genes,[],[],['asnA'],[],['dtpD' 'xynR'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ArgR_genes,"['dps' 'yffB' 'astA' 'astC' 'hchA' 'stpA' 'astD' 'astB' 'pfkB' 'astE'
 'aroP' 'lrp' 'ykgA' 'mukE' 'ftsZ' 'pnp' 'yaaU' 'dacC']","['rpsO' 'rimP' 'rbfA' 'infB' 'pyrL' 'waaA' 'nusA' 'puuB' 'truB' 'aroK'
 'gltF' 'gltD' 'gltP' 'gltB' 'cvpA' 'yraQ' 'lysO' 'yfcC' 'ydgI' 'argR']","['potF' 'hisP' 'yhcC' 'artM' 'hisM' 'artQ' 'hisJ' 'hisQ' 'carB' 'artI'
 'artP']",['carA'],['argE'],[],['argD' 'argH'],['argG' 'argB'],['argA' 'artJ'],['argC' 'argF'],['argI'],[],[],[],[],[],[],[],[],[]
