,-0.3120731934400716,-0.26006099453339304,-0.20804879562671447,-0.1560365967200359,-0.10402439781335732,-0.05201219890667874,-1.6653345369377348e-16,0.05201219890667841,0.10402439781335698,0.15603659672003556,0.20804879562671413,0.26006099453339265,0.3120731934400713,0.3640853923467499,0.41609759125342843,0.46810979016010695,0.5201219890667856,0.5721341879734643,0.6241463868801427,0.6761585857868213
thresh,-0.33807929289341093,0.33807929289341093,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,81,4031,96,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ychS'],[],[]
