k,name,in_iM,gene_weight,regulator,function,category
13,UC-6,False,-0.02959017220884562,,,
6,Iron,False,-0.02667461356148124,,,
10,Copper,False,0.012871939269825815,,,
7,Zinc - Steady,False,-0.011110228532925249,,,
11,Chromium,False,-0.007440996076911687,,,
5,Lead,False,-0.004983663279563189,,,
14,UC-7,False,0.0032564259157516068,,,
1,UC-2,False,0.0028477403381839393,,,
12,Zinc - Intermediate,False,0.0022057367583241663,,,
8,Zinc - Fast,False,-0.0013081168371718375,,,
2,UC-3,False,-0.0012360014964360744,,,
4,UC-4,False,-0.0010723745403811336,,,
0,UC-1,False,0.0005396415642462671,,,
9,UC-5,False,-0.0005086965750936553,,,
3,Cadmium,False,0.0004897001149947755,,,
