sample,BSU38870
LBexp_1,7.7526
LBexp_2,7.6427
LBexp_3,7.7963
LBtran_1,7.553
LBtran_2,7.4105
LBtran_3,7.6549
LBstat_1,7.207000000000002
LBstat_2,7.4105
LBstat_3,7.5634
LBGexp_1,7.6488
LBGexp_2,7.6886
LBGexp_3,7.7244
LBGtran_2,7.893
LBGtran_3,7.9697
LBGstat_1,7.6442
LBGstat_2,7.4704
LBGstat_3,7.9165
S0_1,6.9438
S0_2,7.2975
S0_3,7.4478
S1_1,7.3118
S1_2,7.3002
S1_3,7.2159
S2_1,7.5497
S2_2,7.0583
S2_3,7.1029
S3_1,8.0321
S3_2,8.1168
S4_1,8.8001
S4_2,8.2223
S4_3,8.0472
S5_1,8.7384
S5_2,8.8163
S5_3,8.8622
S6_1,8.794
S6_2,8.0316
S6_3,8.794
S6/t_1,8.7674
S6/t_2,7.9574
S6_4,8.4398
S6_5,8.5229
S6_6,8.6746
S7_4,8.8572
S7_5,8.8037
S7_6,9.0416
S8_4,8.6635
S8_5,8.7824
G135_1,7.6734
G135_3,7.6416
G150_1,7.7612
G150_2,7.6563
G150_3,7.8793
G180_1,7.7024
G180_2,7.6098
G180_3,7.3245
C30_1,9.0931
C30_2,8.9394
C90_1,8.2171
C90_2,7.2858
BI_1,7.2426
BI_2,7.3903
BC_2,7.7188
BC/t_1,7.4899
BC/t_2,8.7105
BC_1,7.3767
Sw_1,7.5339
Sw_2,8.2592
BT_1,7.7281
BT_2,7.4491
B36_1,7.9364
B36_2,7.9821
B60_1,7.5644
B60_2,8.0957
M9exp_1,7.9896
M9exp_2,7.7192
M9exp_3,7.3186
M9tran_1,7.3755
M9tran_2,7.4559
M9tran_3,7.5244
M9stat_1,8.0366
M9stat_2,8.2229
M9stat_3,7.8851
M+G_1,8.6626
M+G_2,7.4867
M+G_3,7.5279
Glu_1,8.0565
Glu_2,8.0201
Glu_3,7.6721
Fru_1,7.797999999999999
Fru_2,7.7488
Fru_3,7.6281
Mal_1,7.3354
Mal_2,7.641
Mal_3,7.9144
G+S_2,7.556
G+S_3,7.8387
Pyr_1,7.8455
Pyr_2,7.9784
Pyr_3,8.3365
Gly_1,7.7918
Gly_2,7.9062
Gly_3,8.0494
Glucon_1,8.3785
Glucon_2,7.9627
Glucon_3,8.3161
aero_1,7.4437
aero_2,7.3745
aero_3,7.2998
nit_1,7.5928
nit_2,7.2199
nit_3,7.2928
ferm_1,7.4467
ferm_2,7.1159
ferm_3,7.6174
T-5.40H_1,7.4605
T-4.40H_1,7.4696
T-3.40H_1,7.4085
T-2.40H_1,7.463999999999999
T-1.40H_1,7.2389
T-1.10H_1,7.2587
T-0.40H_1,7.2261
T0.0H_1,7.1242
T0.30H_1,7.9987
