,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,15.269833333333333,0.19732121865965999,3.0,0.0,15.1053,1.0,15.4886,2.0,15.2156,,,,,,,,,,
1,LB__LBtran,15.626233333333333,0.13245053164609596,3.0,3.0,15.7748,4.0,15.5205,5.0,15.5834,,,,,,,,,,
2,LB__LBstat,15.518733333333335,0.019848509599799037,3.0,6.0,15.54,7.0,15.5007,8.0,15.5155,,,,,,,,,,
3,LB__LBGexp,15.239199999999999,0.25900484551451963,3.0,9.0,14.9553,10.0,15.4626,11.0,15.2997,,,,,,,,,,
4,LB__LBGtran,15.37745,0.023405234457274184,2.0,12.0,15.3609,13.0,15.394,,,,,,,,,,,,
5,LB__LBGstat,15.165933333333333,0.3467203099521765,3.0,14.0,15.3926,15.0,15.3384,16.0,14.7668,,,,,,,,,,
6,Life Cycle__S0,16.242166666666666,0.013850030084202882,3.0,17.0,16.256,18.0,16.2422,19.0,16.2283,,,,,,,,,,
7,Life Cycle__S1,15.906666666666666,0.2890206970674129,3.0,20.0,15.7051,21.0,16.2378,22.0,15.7771,,,,,,,,,,
8,Life Cycle__S2,15.778966666666667,0.05519613513039968,3.0,23.0,15.7475,24.0,15.7467,25.0,15.8427,,,,,,,,,,
9,Life Cycle__S3,15.4236,0.033941125496954314,2.0,26.0,15.3996,27.0,15.4476,,,,,,,,,,,,
10,Life Cycle__S4,15.738966666666665,0.4755128003885199,3.0,28.0,15.278,29.0,15.7111,30.0,16.2278,,,,,,,,,,
11,Life Cycle__S5,15.839266666666667,0.48790165334146357,3.0,31.0,16.0093,32.0,15.2891,33.0,16.2194,,,,,,,,,,
12,Life Cycle__S6,15.606324999999998,0.5354409151077534,8.0,34.0,16.006,35.0,16.0114,36.0,15.1927,37.0,15.8222,38.0,14.6852,39.0,15.1273,40.0,16.1938,41.0,15.812
13,Life Cycle__S7,15.604733333333334,0.20039055200615982,3.0,42.0,15.8146,43.0,15.4154,44.0,15.5842,,,,,,,,,,
14,Life Cycle__S8,14.56515,0.5190870880690444,2.0,45.0,14.9322,46.0,14.1981,,,,,,,,,,,,
15,Life Cycle__G135,13.6096,1.2858029709096184,2.0,47.0,14.5188,48.0,12.7004,,,,,,,,,,,,
16,Life Cycle__G150,15.054366666666667,0.34725358649455756,3.0,49.0,15.1565,50.0,15.3391,51.0,14.6675,,,,,,,,,,
17,Life Cycle__G180,14.671966666666668,0.6021770033248806,3.0,52.0,15.1144,53.0,14.9153,54.0,13.9862,,,,,,,,,,
18,Stress Time Course__C30,13.84605,0.2822063163715516,2.0,55.0,13.6465,56.0,14.0456,,,,,,,,,,,,
19,Stress Time Course__C90,14.46105,0.20965716062181133,2.0,57.0,14.3128,58.0,14.6093,,,,,,,,,,,,
20,Biofilm__BI,16.1548,0.13491597385039286,2.0,59.0,16.0594,60.0,16.2502,,,,,,,,,,,,
21,Biofilm__BC,15.233025000000001,0.312129859460236,4.0,61.0,15.5037,62.0,15.1309,63.0,15.4605,64.0,14.837,,,,,,,,
22,Biofilm__Sw,15.24755,0.05409366876077042,2.0,65.0,15.2093,66.0,15.2858,,,,,,,,,,,,
23,Life Cycle__BT,15.8445,0.05727564927611001,2.0,67.0,15.885,68.0,15.804,,,,,,,,,,,,
24,Life Cycle__B36,14.06085,0.054942196898194816,2.0,69.0,14.0997,70.0,14.022,,,,,,,,,,,,
25,Life Cycle__B60,13.89305,0.1690692313817039,2.0,71.0,14.0126,72.0,13.7735,,,,,,,,,,,,
26,M9__M9exp,16.21623333333333,0.11581089470914664,3.0,73.0,16.3155,74.0,16.089000000000002,75.0,16.2442,,,,,,,,,,
27,M9__M9tran,15.681066666666666,0.2231098458906132,3.0,76.0,15.7822,77.0,15.4253,78.0,15.8357,,,,,,,,,,
28,M9__M9stat,14.539266666666668,0.19920442598831342,3.0,79.0,14.5408,80.0,14.7377,81.0,14.3393,,,,,,,,,,
29,Supplement__M+G,15.546733333333334,0.3032880863689389,3.0,82.0,15.3238,83.0,15.4243,84.0,15.8921,,,,,,,,,,
30,Supplement__Glu,15.992066666666668,0.27231405276506304,3.0,85.0,16.079,86.0,15.6869,87.0,16.2103,,,,,,,,,,
31,Supplement__Fru,15.981766666666665,0.287272420070798,3.0,88.0,16.1561,89.0,16.139,90.0,15.6502,,,,,,,,,,
32,Supplement__Mal,15.727666666666666,0.27925716344139445,3.0,91.0,16.0393,92.0,15.6436,93.0,15.5001,,,,,,,,,,
33,Supplement__G+S,15.6541,0.0002828427124739598,2.0,94.0,15.6543,95.0,15.6539,,,,,,,,,,,,
34,Supplement__Pyr,15.493766666666668,0.35266429268262073,3.0,96.0,15.3094,97.0,15.9004,98.0,15.2715,,,,,,,,,,
35,Supplement__Gly,15.3589,0.6171302698782485,3.0,99.0,15.6437,100.0,15.7822,101.0,14.6508,,,,,,,,,,
