,-0.0838980268,-0.0419490134,0.0,0.041949013399999985,0.0838980268,0.1258470402,0.16779605359999997,0.20974506699999998,0.25169408039999996,0.2936430938,0.3355921072,0.3775411206,0.4194901339999999,0.4614391473999999,0.5033881607999999,0.5453371741999999,0.5872861876,0.629235201,0.6711842144,0.7131332278
thresh,-0.1048725335,0.1048725335,1,,,,,,,,,,,,,,,,,
unreg,3,154,3898,148,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],['pyrL'],[],[],[],[],[],[],[],[],[],['ymcE'],[],[],[],[]
