,PSPTOB0003
SRX1828913,0.06253570600000001
SRX1828914,-0.5716522094
SRX1828915,0.11857934040000001
SRX1828916,-0.44445076790000004
SRX1828917,-0.1811150464
SRX1828918,-0.9247344281000001
SRX3983989,1.7799792936
SRX3983990,0.0486282683
SRX3983993,-2.0046108952
SRX3983994,-1.9913330902
SRX3983995,0.42080064710000004
SRX3983996,-2.1718824959
SRX3983997,-1.6962084032
SRX3983998,0.286943553
SRX3983999,0.8219768665
SRX3984000,1.4244240894
SRX3984001,-1.4743211735
SRX3984002,-1.4573080398
SRX3984003,-1.140805369
SRX3984004,0.1256241824
SRX3984005,1.3339213242
SRX3984006,-0.9057590674
SRX3984007,-2.0984549815
SRX3984008,0.7131619775
SRX3984009,0.057492050600000004
SRX3984010,-0.1381141548
SRX3984011,0.5243352032
SRX3984012,0.1330119234
SRX3984013,0.2016447472
SRX3984014,0.058471463800000005
SRX3984015,-1.5478687582
SRX3984016,0.350288408
SRX3984017,-0.4361119793
SRX3984019,0.1824753732
SRX3984020,-0.2606658429
SRX3984021,-1.2532516812
SRX3984022,-0.8220204595
SRX3984023,0.0444347646
SRX3984024,0.642144762
SRX3984025,1.0180585767
SRX3984026,1.2109078068999999
SRX3984027,0.9746969478
SRX3984028,0.8254708462
SRX3984029,0.9734000131
SRX3984031,-1.51813503
SRX3984032,-1.1912354443
SRX3984034,0.016977118
SRX3984035,-2.0402618403
SRX3984036,-0.7351941546
SRX3984037,-1.7105099402000001
SRX3984038,-0.1630655769
SRX3984039,-1.0175435073
SRX3984040,1.1934065163
SRX3984041,-0.5078009342
SRX3984042,-2.1329823874000002
SRX3984043,-2.0517864126
SRX3984045,0.3078594682
SRX3984046,0.0378385566
SRX3984047,-0.7545843614000001
SRX3984048,-1.1894114008
SRX3984049,-1.5337060102
SRX3984050,-1.7673995503
SRX3984051,-0.6503002296
SRX3984052,0.7973567791
SRX3984056,-1.5509395605
SRX3984057,-1.5715767236
SRX3984058,-1.090786663
SRX3984059,0.2205262834
SRX3984061,0.023505939700000002
SRX3984062,0.42397066510000003
SRX3984063,0.6030799393
SRX3984064,0.7998361339000001
SRX3984065,0.3657452349
SRX3984066,0.25951937540000003
SRX3984067,0.2189412311
SRX3984068,0.4717435427
SRX3984069,-1.7521246199
SRX3984070,-1.1078957436
SRX3984071,-1.3878173230000002
SRX3984073,1.1842012450000001
SRX3984074,1.4156194289
