,PA3952
SRX7442752,-0.008955805
SRX7442753,0.008955805
SRX7442754,3.833450775
SRX7442755,4.196036397
SRX7442756,1.121368367
SRX7442757,0.258077041
SRX7442758,0.83515505
SRX7442759,3.853261364
SRX7442761,4.081558558
SRX7874204,-0.12399328
SRX7874205,0.12399328100000001
SRX7874206,0.726904002
SRX7874207,0.9661071080000001
SRX8639787,0.022339275000000002
SRX8639788,-0.022339275000000002
SRX8639789,0.261495714
SRX8639790,0.67062787
SRX8639791,-0.6705133640000001
SRX8639792,-0.399910358
SRX8639793,0.179454313
SRX8639794,0.075007144
SRX8639795,0.54330994
SRX8639796,0.130194468
SRX8639797,-0.358823771
SRX8639798,0.22191769
SRX8639800,0.239012735
SRX1156127,0.029822471000000003
SRX1156135,-0.029822471000000003
SRX1156136,0.048470711
SRX1156137,0.155224567
SRX1156138,0.07477956300000001
SRX1156140,0.23613123200000002
ERX2195929,0.005533049
ERX2195930,-0.005533049
ERX2195931,0.8548405010000001
ERX2195932,1.092636877
ERX2195933,1.42189707
ERX2195934,1.431165772
SRX4579961,-0.00951272
SRX4579962,-0.789825416
SRX4579963,0.799338136
SRX4579964,-1.094374459
SRX4579965,-0.932931681
SRX4579966,-1.1594878259999999
SRX5630349,0.458375648
SRX5630350,-0.45837564900000005
SRX5630351,0.755380327
SRX5630352,0.24848671
SRX1411278,-0.12309913200000001
SRX1411287,-0.181453143
SRX1411289,0.035095498
SRX1411279,0.191696486
SRX1411280,-0.068597354
SRX1411281,-0.481087523
SRX1411282,-0.37185998200000003
SRX1411283,-0.315743528
SRX1411284,0.103842266
SRX1411285,0.29365832000000003
SRX1411286,0.288486332
SRX1411288,-0.20019499999999998
SRX2711962,-0.11094179
SRX2711963,0.11094179
SRX2711964,0.8057434920000001
SRX2711965,0.9727314180000001
SRX2711966,-0.434774928
SRX2711967,-0.5880943150000001
ERX3558798,-1.44337151
ERX3558799,-1.5189822020000001
ERX3558800,-0.9375517280000001
ERX3558801,-0.9377390910000001
ERX3558802,-0.07650018700000001
ERX3558803,-0.128050143
ERX3558804,0.107524589
ERX3558805,0.097025739
ERX3593017,4.740241847
ERX3593018,4.710163577
ERX3593020,-0.044158746000000006
ERX3593021,-0.09570303200000001
ERX3593022,0.13986177900000002
SRX7058492,0.147031259
SRX7058494,0.578467096
SRX7058495,0.559613393
SRX7058509,-0.147031259
SRX2662717,-1.767178806
SRX2662718,-1.848185919
SRX2662721,-0.42128535500000003
SRX2662722,0.42128535500000003
SRX8143226,-0.128374334
SRX8143227,0.128374335
SRX8143228,0.6689818790000001
SRX8143229,0.283428726
ERX2456848,-0.07614517
ERX2456849,-0.036398047
ERX2456850,0.187051559
ERX2456851,-1.426394302
ERX2456852,-0.958599564
ERX2456853,-0.531112134
ERX2456854,0.585389778
ERX2456855,0.739664592
ERX2456856,0.47580232400000005
ERX2456857,-0.656579032
ERX2456858,-0.042354469000000006
ERX2456859,-1.101923192
SRX540108,-0.515838339
SRX540109,0.5158383400000001
SRX540110,1.548472266
SRX540111,2.25520446
SRX540112,-0.104600966
SRX540113,-0.016411061
SRX540114,0.39637637800000003
SRX540115,1.118647204
SRX1737662,-1.053671369
SRX1737664,-1.221527083
SRX1737665,-1.080384374
SRX1737667,-0.278861638
SRX1737668,0.09093833400000001
SRX1737670,0.187923303
SRX1516139,0.129077053
SRX1516140,-0.129077052
SRX1516141,-0.015061083000000001
SRX1516142,-0.143455936
SRX591667,0.475631772
SRX591668,-0.294203584
SRX591669,-1.077195355
SRX591670,-0.136721554
SRX591671,-0.232044145
SRX591675,-0.475631772
SRX591676,0.160861567
SRX591677,0.38443891500000005
SRX591678,0.799507521
SRX591679,1.388815394
SRX2520351,-0.30932560200000003
SRX2520352,-0.47079962500000005
SRX2520353,-0.347401662
SRX2520354,-1.079158037
SRX2520355,0.18076351200000002
SRX2520356,0.238979035
SRX2520357,0.360382682
SRX2520358,1.053620941
SRX2520359,1.191077121
SRX2520360,1.24282805
SRX2652927,-0.186726793
SRX2652931,0.111819073
SRX2652933,-0.009501935000000001
SRX2652935,-0.542386355
SRX2652937,0.5518882900000001
SRX2940624,-0.488038046
SRX2940626,-0.8537599210000001
SRX2940627,-0.188596703
SRX2940628,0.329704045
SRX2940629,-0.141107342
SRX3763712,-0.209793573
SRX3763714,0.209793572
SRX3763715,1.20212626
SRX3763716,1.371256265
SRX3763717,1.380286725
ERX2259197,-1.269639893
ERX2259198,-2.135716662
ERX2259199,0.014934458000000001
ERX2259200,-0.014934458000000001
SRX6976948,0.190589599
SRX6976949,0.071276221
SRX6976950,-0.261865821
SRX6976951,-0.8736362510000001
SRX6976952,-0.912702085
SRX6976953,-0.564833981
SRX4342817,0.12718669999999999
SRX4342818,0.296643418
SRX4342819,0.11004261800000001
SRX4342820,-0.650678709
SRX4342821,0.22684859100000002
SRX4342822,-0.5527224550000001
ERX2300159,-0.026407550000000002
ERX2300160,0.026407550000000002
ERX2300161,-0.407095953
ERX2300162,0.042834113
ERX2300163,-0.33554078200000004
ERX2300164,0.45516325300000005
ERX2300165,0.11543673500000001
ERX2300166,0.042997925
ERX2300167,-0.399791987
ERX2300168,-0.0042122240000000005
ERX2300169,-0.093914333
ERX2300170,-0.12302301700000001
ERX2068556,-0.32359373
ERX2068557,-0.37199909999999997
ERX2068558,0.078815282
ERX2068559,0.6749343640000001
ERX2068560,-0.563736435
ERX2068561,-0.111197929
SRX6747256,0.534335738
SRX6747257,0.6615122720000001
SRX6747258,0.45802939600000003
SRX6747259,-0.934841435
SRX6747260,-0.719035972
SRX6747265,-0.626263142
SRX6747266,-0.004074698
SRX6747268,0.4488567
SRX6747269,0.278877227
SRX6747953,-0.086533468
SRX6747954,0.037020567000000004
SRX6747955,0.0495129
SRX6747957,0.5925986830000001
SRX6747958,0.37558118900000004
SRX7747527,1.89903397
SRX7747528,2.293499556
SRX7747537,1.974412711
SRX7747538,-0.17443945800000002
SRX7747540,0.17443945800000002
ERX2813653,-0.039831912000000004
ERX2813654,0.039831912000000004
ERX2813656,-0.14278390400000002
ERX2813657,0.12495149700000001
ERX2813658,-0.120548863
Paeru_0017,-0.7005040290000001
Paeru_0018,-0.621913409
Paeru_0019,-1.239130418
Paeru_0020,-1.043418365
Paeru_0033,-0.9628907590000001
Paeru_0034,-0.362084108
Paeru_0035,-0.48828163
Paeru_0036,-0.7711674820000001
Paeru_0037,-0.5678540360000001
Paeru_0038,-0.48831967600000004
Paeru_0039,-0.7256040250000001
Paeru_0040,-1.273993232
Paeru_0041,-1.032717763
Paeru_0042,-0.5511825850000001
Paeru_0043,-0.5747361520000001
Paeru_0044,-1.4564983150000002
Paeru_0045,-1.391870245
Paeru_0046,-0.252214286
Paeru_0047,-0.19871908500000002
Paeru_0048,-0.35501746
Paeru_0049,-0.5563686840000001
Paeru_0050,0.129334123
Paeru_0051,0.6584342360000001
Paeru_0052,-2.011370314
Paeru_0053,-2.029126248
Paeru_0056,-0.606628661
Paeru_0057,-0.5332874670000001
Paeru_0058,-0.794138549
Paeru_0059,-0.644855709
Paeru_0060,-0.298836149
Paeru_0061,-0.45506218800000003
Paeru_0062,-0.289977564
Paeru_0063,0.22896697100000002
Paeru_0064,0.090562615
Paeru_0065,0.133526844
Paeru_0066,0.19005295500000002
Paeru_0068,-1.2245534820000001
Paeru_0069,-0.613523465
Paeru_0070,0.7541926790000001
Paeru_0071,1.049047714
Paeru_0072,0.40594074
Paeru_0073,-0.700559429
Paeru_0074,-1.313618961
Paeru_0075,-0.955296797
Paeru_0077,-1.48238418
Paeru_0106,-0.18259719900000002
Paeru_0107,-0.374204707
Paeru_0111,0.031236198000000003
Paeru_0112,-0.459617506
Paeru_0131,0.201921878
Paeru_0132,-0.058151673
Paeru_0133,0.43141716700000005
Paeru_0134,-0.22588295800000002
Paeru_0135,-0.5626340390000001
Paeru_0136,-0.345905147
Paeru_0137,-0.151472405
Paeru_0138,0.24438711800000001
Paeru_0161,-1.404421788
Paeru_0162,-1.255534118
Paeru_0166,-0.11431929
Paeru_0167,0.377948938
Paeru_0220,-0.325791636
Paeru_0221,-0.38360712
Paeru_0258,0.947604635
Paeru_0259,-0.406938106
Paeru_0260,-0.32509216900000004
Paeru_0261,-0.771676953
Paeru_0262,0.37248564900000003
Paeru_0263,-0.275301628
Paeru_0264,0.685323954
Paeru_0265,1.109060813
Paeru_0266,0.9366950350000001
Paeru_0267,0.256141687
Paeru_0268,0.46159559200000005
Paeru_0269,1.653675716
Paeru_0270,0.859939509
Paeru_0271,1.235792355
Paeru_0282,0.453155468
Paeru_0283,1.5098198950000001
Paeru_0284,0.15952267
Paeru_0285,-0.12124214400000001
Paeru_0286,0.380706044
Paeru_0287,0.77602554
SRX6923929,4.439104834
SRX6923930,4.395726761
SRX6923932,4.349436719
SRX6923933,0.36901176300000005
SRX6923934,-0.20225047000000002
SRX6923935,-0.166761294
SRX7940213,-0.313086072
SRX7940214,-0.03965381
SRX7940215,0.352739882
SRX7940216,0.27249758500000004
SRX7940217,0.079101977
SRX3169722,0.530642619
SRX3169723,0.08099030900000001
SRX3169725,0.024904764000000003
SRX3169726,0.104413591
SRX3169728,-0.129318354
SRX6853212,0.8026043580000001
SRX6853213,-0.8026043580000001
SRX6853214,0.394496422
SRX6853215,0.577878668
ERX541575,-1.145557709
ERX541576,-1.037473627
ERX541577,-0.17917680100000002
ERX541578,-0.364569277
ERX541585,0.9489511610000001
ERX541586,0.967304205
ERX541587,-0.24512191900000002
ERX541588,0.24512191900000002
ERX541593,0.552749854
ERX541594,0.793881739
ERX541595,3.127106384
ERX541596,2.35682395
SRX3324112,0.024694068000000003
SRX3324113,-0.024694068000000003
SRX3324116,-0.272540875
SRX3324117,-0.298764385
SRX7058493,0.108557627
SRX7058498,0.147568002
SRX7058499,0.093931975
SRX7058500,0.127248061
SRX7058501,0.104794407
SRX7058502,-0.060645767
SRX7058503,-0.022216470000000002
SRX7058504,-0.176952768
SRX7058505,0.432072783
SRX7058506,0.422345762
SRX7058508,0.40970576200000003
SRX7058510,0.028425498
SRX7058511,0.039969642
SRX7058512,0.18644064300000002
SRX7058513,0.176969268
SRX7058514,0.662833497
SRX7058515,0.62389732
SRX6874325,-0.338033805
SRX6874326,-0.164112575
SRX6874327,0.015374778
SRX6874328,0.319987275
SRX6874329,0.166784325
SRX6874330,0.018688849
SRX6874331,0.044013802000000005
SRX6874332,0.330464709
SRX6874333,-0.029227918000000002
SRX6874334,0.194139165
SRX2255950,0.381412839
SRX2255951,0.258322948
SRX2255954,0.147286788
SRX2255955,-0.147286789
