,-0.1609020954912,-0.1206765716184,-0.0804510477456,-0.0402255238728,0.0,0.040225523872799984,0.0804510477456,0.12067657161840001,0.1609020954912,0.20112761936399998,0.24135314323679996,0.2815786671096,0.3218041909824,0.3620297148552,0.402255238728,0.4424807626008,0.4827062864736,0.5229318103464,0.5631573342192,0.603382858092
thresh,-0.100563809682,0.100563809682,1,,,,,,,,,,,,,,,,,
unreg,1,0,4,155,3574,180,6,2,0,0,0,0,0,0,0,0,1,0,0,0
unreg_genes,['pgi'],[],[],[],[],[],[],['yoaK' 'ecnA'],[],[],[],[],[],[],[],[],['sgrT'],[],[],[]
