,PP_2849
SRX8894563,0.3741809337499999
SRX8894564,0.1712614697499996
SRX8894565,-0.1818715702500002
SRX8894566,-0.0861016892500003
SRX8894567,0.0389814547499995
SRX8894568,-0.5380934942500004
SRX8245718,0.0572060057499999
SRX8245719,0.0724018827499999
SRX8245720,0.0251551067499997
SRX8245721,-0.1547629952500004
SRX8245722,0.1743138727499995
SRX8245723,0.6277771107499994
SRX8245724,0.5991048477499996
SRX8245725,0.3118269797500002
SBRG_IL__IL3__1,0.3053952907499999
SBRG_IL__IL3__2,0.7868486607499996
SRX8245728,-1.0636362782500002
SRX8245729,-1.1334923922500004
SRX8245730,-1.2303289722500002
SRX8245731,-0.2739280142500004
SRX8245732,-0.7435971272500002
SRX8245733,-0.8538964392500001
SBRG_IL__wt__1,-0.03670877925
SBRG_IL__wt__2,-0.02746100925
SRX8245726,0.0068047807499995
SRX8245727,0.0376823367499996
SRX8894553,0.8270870807500001
SRX8894554,0.5816564697499995
SRX8894555,0.5234465517499993
SRX8894556,0.55714278575
SRX8894557,0.6513780157499998
SRX8894558,0.7353323247499999
SRX8894559,0.5938491157499994
SRX8894560,0.4438494217499995
SBRG_UNeb__coum__1,0.3002206443333333
SBRG_UNeb__coum__2,0.8468740423333334
SBRG_UNeb__coum__3,0.5309789903333333
SBRG_UNeb__coumferul__1,0.0743819893333332
SBRG_UNeb__coumferul__2,0.3165586773333335
SBRG_UNeb__coumferul__3,0.5255763063333334
SBRG_UNeb__ferulate__1,0.6672416723333332
SBRG_UNeb__ferulate__2,0.7000618653333333
SBRG_UNeb__ferulate__3,0.8350858173333333
SBRG_UNeb__glc__1,-0.3088204466666666
SBRG_UNeb__glc__2,0.3445131553333334
SBRG_UNeb__glc__3,-0.0356927086666667
SRX5659920,-0.0798823305000002
SRX5659925,0.0798823304999993
SRX5704140,-0.0802849569999999
SRX5704141,-0.053820876
SRX5704142,-0.3842791449999998
SRX5704143,-0.7345793789999999
SRX5704144,-0.4826610540000002
SRX5704145,-0.4602387079999999
SRX5704146,0.001812697
SRX5704147,-0.3530307989999999
SRX5704148,-0.0445204120000002
SRX5704149,-0.586590003
SRX5704150,0.025534296
SRX5704151,0.0524658989999999
SRX5704152,0.4764795340000001
SRX5704153,-0.2572513060000001
SRX5704154,-0.585532234
SRX5704155,-0.1606880429999999
SRX5704156,-0.1817005150000001
SRX5704157,-0.6483012160000001
SRX5704158,-0.4030629710000002
SRX5704159,0.1014749999999997
SRX5704160,0.0813194940000001
SRX5704161,-0.520771205
SRX5704162,-0.3021184130000001
SRX5704163,-0.4846911010000001
SRX5704164,-0.3961945770000001
SRX5704165,-0.0997724479999999
SRX5704166,-0.7771926680000001
SRX5704167,-0.743039424
SRX5704168,-0.3433948689999999
SRX5704169,-0.3798056669999998
SRX5704170,-0.3133485149999999
SRX5704171,-0.2866950360000002
SRX5704172,-0.7840878849999999
SRX5704173,-0.2225700819999998
SRX5704174,-0.6749732339999999
SRX5704175,-0.7568895050000002
SRX4552613,1.924164771
SRX4552614,2.213895545
SRX4552615,1.185502811
SRX4552616,1.14591003
SRX4552617,1.6093182010000002
SRX4552618,0.4939606119999999
SRX4552619,0.5846774180000001
SRX4552621,-0.5846774180000001
SRX4552622,1.658868543
SRX4552623,1.845994808
SRX4552624,2.119825624
SRX7195897,-0.1354659446666666
SRX7195898,0.1960459513333337
SRX7195899,-0.0605800066666661
SRX7195900,-1.4322078806666667
SRX7195901,-1.4302062176666666
SRX7195902,-0.9227109836666668
SRX801088,0.2358299444999998
SRX801089,-0.2358299445000002
SRX801090,-0.0968216225000002
SRX801091,0.3635463194999997
SRX801092,-0.3490310075000002
SRX801093,-0.3988976715000003
SRX3921725,-0.5702127026666666
SRX3921834,0.3447356873333334
SRX3921973,0.2254770153333334
SRX3922005,0.7663568133333336
SRX3922933,0.4267475713333333
SRX3923031,0.6619598103333333
SRX5739419,0.7986260510000001
SRX5739420,0.500052816
SRX5739421,0.1930373609999998
SRX5739422,0.993509992
SRX5739423,0.0916609349999999
SRX5739424,0.225477839
SRX5739425,0.6636067879999998
SRX5739426,-0.5702129060000001
SRX5739427,0.344735067
SBRG_Stress3__butanol__1,-2.2650844545000006
SBRG_Stress3__butanol__2,-2.3081228455000007
SBRG_Stress3__glc__1,0.1161745954999995
SBRG_Stress3__glc__2,-0.1161745955000004
SBRG_Stress3__isopentanol__1,-2.563231784500001
SBRG_Stress3__isopentanol__2,-2.2879214345000007
SRX3141766,-0.4005586014999993
SRX3141767,0.0819080335000004
SRX3141769,-0.2583181384999991
SRX3141770,-0.0819080334999995
SRX7584765,-0.1349400040000001
SRX7584767,0.0589251019999998
SRX7584769,0.0333341949999996
SRX7584771,0.2455145619999998
SRX7584773,0.3812497849999996
SRX7584774,0.8265954639999995
SRX7584775,1.1331821509999995
SRX7584776,0.947286417
SRX7584777,0.0277160169999999
SRX7584778,0.3232191189999995
SRX7584779,0.9114311649999998
SRX7584780,0.4227285819999995
SRX7584781,0.1831445789999999
SRX7584783,0.8426783139999996
SRX7584785,0.9435121199999994
SRX7584787,0.1349400039999997
SRX7584789,-0.1908268000000004
SRX7584791,0.1492718949999996
DRX086758,-0.1676104027499998
DRX086759,0.0360536852500001
DRX086760,-0.0031676587499998
DRX086761,0.1347243762499999
DRX086762,-0.2635903967499997
DRX086763,-0.2056758147499997
DRX086764,-0.27131008475
DRX086765,-0.2991383717499998
DRX086766,0.21563357525
DRX086767,0.2601377282500001
DRX086768,-0.4308418867500001
DRX086769,-0.23454512175
DRX086770,-0.3314942957499998
DRX086771,-0.1512689647499998
DRX086772,-0.3917530597500001
DRX086773,0.0297427192500001
DRX086775,-1.4594681887499998
DRX086776,-1.71928802175
DRX086742,-1.1204657045000008
DRX086745,0.176049665499999
DRX086746,0.0357080764999997
DRX086747,0.127780573499999
DRX086748,-0.3577185405000005
DRX086749,0.194229890499999
CJ522_f_1,3.009811436333333
CJ522_f_2,2.4802073623333336
CJ522_f_3,3.0605119503333333
CJ522_fg_1,3.0520395663333333
CJ522_fg_2,2.924993841333333
CJ522_fg_3,2.1820225543333334
CJ522_gfg_1,1.8819580403333336
CJ522_gfg_2,2.2955459313333333
CJ522_gfg_3,2.4486493253333337
CJ522_gg_1,0.5062131333333335
CJ522_gg_2,0.8161580063333331
CJ522_gg_3,0.3517740423333331
CJ522_glc_1,0.5899372273333334
CJ522_glc_2,0.4740994083333332
CJ522_glc_3,0.3361535463333331
CJ522_glu_1,1.6522126413333331
CJ522_glu_2,1.3836288533333332
CJ522_glu_3,1.2683616313333332
GB032_f_1,2.917722081333333
GB032_f_2,2.651664826333333
GB032_f_3,2.951496833333333
GB032_fg_1,3.751932131333333
GB032_fg_2,3.020773548333333
GB032_fg_3,2.705903707333333
GB032_gfg_1,2.281205244333333
GB032_gfg_2,2.1587147963333337
GB032_gfg_3,2.4459683133333336
GB032_gg_1,0.9865172203333334
GB032_gg_2,1.2769561003333334
GB032_gg_3,1.0590558993333334
GB032_glc_1,0.7888753623333331
GB032_glc_2,0.6667022703333334
GB032_glc_3,1.0476233963333337
GB032_glu_1,1.8077130513333333
GB032_glu_2,1.7536851393333337
GB032_glu_3,1.2921608193333332
GB045_f_1,4.601641794333334
GB045_f_2,4.398721417333332
GB045_f_3,4.172343167333333
GB045_fg_1,1.4329490823333333
GB045_fg_2,1.5721563343333336
GB045_gfg_1,3.676335656333333
GB045_gfg_2,3.5012603493333336
GB045_gfg_3,3.457476804333333
GB045_gg_1,1.520351851333333
GB045_gg_2,1.566925930333333
GB045_gg_3,1.5700983103333337
GB045_glc_1,0.7964843713333334
GB045_glc_2,1.0745595023333334
GB045_glc_3,0.9360069833333332
GB045_glu_1,0.6405356213333331
GB045_glu_2,0.7296629393333331
GB045_glu_3,0.7166235583333331
GB062_f_1,2.7453390373333337
GB062_f_2,2.476896229333333
GB062_f_3,3.2223939473333334
GB062_fg_1,1.9831777173333327
GB062_fg_2,1.617891150333333
GB062_fg_3,1.1673214413333333
GB062_gfg_1,2.170251056333333
GB062_gfg_2,1.260287871333333
GB062_gfg_3,1.814196634333333
GB062_gg_1,0.9939501273333332
GB062_gg_2,1.1004428333333336
GB062_gg_3,0.5786696323333334
GB062_glc_1,0.5724879423333333
GB062_glc_2,0.6852803003333334
GB062_glc_3,0.8223315883333333
GB062_glu_1,-0.1253080686666665
GB062_glu_2,-0.1475352376666667
GB062_glu_3,0.4422765363333334
KT2440_f_1,0.8260709783333331
KT2440_f_2,0.2322535863333334
KT2440_f_3,0.7289241883333335
KT2440_fg_1,0.2358075663333334
KT2440_fg_2,0.4841621933333333
KT2440_fg_3,0.3995339813333332
KT2440_gfg_1,2.120894696333333
KT2440_gfg_2,-0.0411129366666664
KT2440_gfg_3,2.461955499333333
KT2440_gg_1,0.5724112823333334
KT2440_gg_2,0.8026006863333333
KT2440_gg_3,0.3165858263333332
KT2440_glc_1,0.2820549353333335
KT2440_glc_2,0.4687742783333335
KT2440_glc_3,-0.0590215636666666
KT2440_glu_1,0.4787880333333332
KT2440_glu_2,-0.1041788986666665
KT2440_glu_3,-0.3746091346666667
SRX2012748,-0.1387303929999999
SRX2012749,-0.1025485739999996
SRX2012750,0.2412789670000004
SRX2012751,-0.1414132759999997
SRX2012752,-0.8516421089999997
SRX2012753,-0.6861728039999995
SRX2012754,-1.1715404659999995
SRX2012755,-0.7150853929999998
SRX2012756,-1.3086891839999997
SRX2012757,0.3050996990000003
SRX2012758,-1.4697517029999998
SRX2012759,-1.1150594809999996
SRX2012760,-1.2395870109999998
SRX2012761,-0.6122661119999995
SRX2012762,1.011231291
SRX2012763,0.1032947440000002
SRX2012764,0.4736022120000003
SRX2012765,0.2278802300000002
SRX2012766,0.6049385300000005
SRX2012767,-1.0902333309999996
SRX2012768,0.8843411460000001
SRX4364709,-0.1797716323333333
SRX4364710,-0.1315074083333332
SRX4364711,0.3112790406666668
SRX4364712,0.3967751376666668
SRX4364713,0.2838699386666667
SRX4364714,0.9370038256666668
SRX2020724,-1.6415196074999998
SRX2020727,-1.4887104475
SRX2021818,0.1287820294999999
SRX2021819,-0.1287820294999999
SRX2021820,-1.4022664094999997
SRX2021821,-0.4790531804999998
SRX2021822,1.3328139475
SRX2021823,0.2050610365
SBRG_relA__LB_control__1,0.410354995
SBRG_relA__LB_control__2,-0.3969656959999996
SBRG_relA__LB_control__3,-0.0133892989999999
SBRG_relA__relA_control__1,-0.7483314329999997
SBRG_relA__relA_control__2,-0.640204684
SBRG_relA__relA_control__3,-0.3863171729999997
SBRG_relA__relA_lignin__1,0.275345299
SBRG_relA__relA_lignin__2,-0.1439811209999999
SBRG_relA__relA_lignin__3,-0.1798937419999999
SRX7747531,0.0492582636666671
SRX7747532,0.0022132096666664
SRX7747533,0.3281807086666672
SRX7747534,-0.0017091623333334
SRX7747535,0.0033666716666669
SRX7747536,-0.0016575093333335
ERX1035001,0.1723373999999999
ERX1035002,-0.1723373999999999
ERX1035005,0.2015246930000005
ERX1035006,0.4314324520000001
ERX1035007,-0.0075155069999999
ERX1035009,0.213084974
ERX1035010,0.3964418219999999
ERX1035011,-0.2792184300000002
