k,name,in_iM,gene_weight,regulator,function,category
3,Cadmium,False,0.013072851179167629,,,
5,Lead,False,-0.012615057080984116,,,
11,Chromium,False,-0.012019241424277427,,,
7,Zinc - Steady,False,-0.009013864481821655,,,
4,UC-4,False,-0.008988127233460545,,,
1,UC-2,False,0.006444844086654485,,,
12,Zinc - Intermediate,False,0.00449978267908635,,,
10,Copper,False,0.0042767303250730035,,,
6,Iron,False,0.0033067891467362643,,,
14,UC-7,False,-0.002829724994953722,,,
9,UC-5,False,-0.0027074387257761626,,,
13,UC-6,False,-0.0021288499515503645,,,
0,UC-1,False,-0.0019504151365254073,,,
8,Zinc - Fast,False,0.00192059411900118,,,
2,UC-3,False,-0.0004756544402334839,,,
