,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,-0.21046666666666666,0.27470279090925404,3.0,0.0,-0.0055000000000000005,1.0,-0.5226000000000001,2.0,-0.1033,,,,,,,,,,
1,LB__LBtran,-0.5722,0.19426113867678219,3.0,3.0,-0.41450000000000004,4.0,-0.5129,5.0,-0.7892,,,,,,,,,,
2,LB__LBstat,1.1206666666666667,1.4501286161349045,3.0,6.0,0.4197,7.0,0.1542,8.0,2.7881,,,,,,,,,,
3,LB__LBGexp,-0.35696666666666665,0.2602622971798515,3.0,9.0,-0.1527,10.0,-0.65,11.0,-0.2682,,,,,,,,,,
4,LB__LBGtran,-0.20654999999999998,0.6631954500748629,2.0,12.0,-0.6755,13.0,0.2624,,,,,,,,,,,,
5,LB__LBGstat,0.2592666666666667,0.3094397571956993,3.0,14.0,0.23,15.0,-0.0345,16.0,0.5823,,,,,,,,,,
6,Life Cycle__S0,0.7493666666666666,0.2869839774853874,3.0,17.0,1.0765,18.0,0.54,19.0,0.6316,,,,,,,,,,
7,Life Cycle__S1,1.99,1.1383338657880648,3.0,20.0,1.8647,21.0,3.1858,22.0,0.9195000000000001,,,,,,,,,,
8,Life Cycle__S2,0.37576666666666664,0.2468592784023589,3.0,23.0,0.6608,24.0,0.2358,25.0,0.23070000000000002,,,,,,,,,,
9,Life Cycle__S3,1.8604500000000002,1.2946418056744498,2.0,26.0,2.7759,27.0,0.9450000000000001,,,,,,,,,,,,
10,Life Cycle__S4,1.3634333333333333,0.4641439898709595,3.0,28.0,1.0086,29.0,1.8887,30.0,1.193,,,,,,,,,,
11,Life Cycle__S5,1.5988666666666667,0.4288503740622519,3.0,31.0,2.0491,32.0,1.1952,33.0,1.5523,,,,,,,,,,
12,Life Cycle__S6,2.0155374999999998,0.6284272657936296,8.0,34.0,1.8162,35.0,2.5545999999999998,36.0,1.0995,37.0,1.5327000000000002,38.0,1.6378,39.0,1.928,40.0,2.9352,41.0,2.6203000000000003
13,Life Cycle__S7,3.0596333333333328,0.6050682468394235,3.0,42.0,3.7583,43.0,2.7128,44.0,2.7077999999999998,,,,,,,,,,
14,Life Cycle__S8,3.3231,0.963645121401027,2.0,45.0,2.6417,46.0,4.0045,,,,,,,,,,,,
15,Life Cycle__G135,-0.47085,0.03570889244992068,2.0,47.0,-0.4456,48.0,-0.49610000000000004,,,,,,,,,,,,
16,Life Cycle__G150,-0.5445000000000001,0.9413375430736842,3.0,49.0,-1.0716,50.0,0.5423,51.0,-1.1042,,,,,,,,,,
17,Life Cycle__G180,-0.8415333333333335,0.6698858509726364,3.0,52.0,-1.107,53.0,-1.338,54.0,-0.0796,,,,,,,,,,
18,Stress Time Course__C30,0.71685,0.29366144622677326,2.0,55.0,0.5092,56.0,0.9245000000000001,,,,,,,,,,,,
19,Stress Time Course__C90,0.48365,0.2655185963355486,2.0,57.0,0.2959,58.0,0.6714,,,,,,,,,,,,
20,Biofilm__BI,0.02579999999999999,0.4433559518039653,2.0,59.0,-0.2877,60.0,0.3393,,,,,,,,,,,,
21,Biofilm__BC,1.8783250000000002,0.6070081623558835,4.0,61.0,1.4935,62.0,2.2095000000000002,63.0,2.5556,64.0,1.2547000000000001,,,,,,,,
22,Biofilm__Sw,1.1652,0.5569173008625249,2.0,65.0,1.5590000000000002,66.0,0.7714000000000001,,,,,,,,,,,,
23,Life Cycle__BT,0.4483,1.5127842476704998,2.0,67.0,1.518,68.0,-0.6214000000000001,,,,,,,,,,,,
24,Life Cycle__B36,0.87875,0.7132586101828705,2.0,69.0,1.3831,70.0,0.3744,,,,,,,,,,,,
25,Life Cycle__B60,0.64485,0.23737574644432405,2.0,71.0,0.47700000000000004,72.0,0.8127000000000001,,,,,,,,,,,,
26,M9__M9exp,1.850371707708594e-17,0.5684429346908976,3.0,73.0,0.6496000000000001,74.0,-0.4063,75.0,-0.24330000000000002,,,,,,,,,,
27,M9__M9tran,0.3905,0.10221550762971339,3.0,76.0,0.5081,77.0,0.34040000000000004,78.0,0.323,,,,,,,,,,
28,M9__M9stat,0.3929666666666667,0.15387015088487216,3.0,79.0,0.2896,80.0,0.5698,81.0,0.3195,,,,,,,,,,
29,Supplement__M+G,0.7524333333333334,0.24515679336566085,3.0,82.0,0.47290000000000004,83.0,0.9309000000000001,84.0,0.8535,,,,,,,,,,
30,Supplement__Glu,1.0115,0.041650090035917055,3.0,85.0,1.0531,86.0,1.0116,87.0,0.9698,,,,,,,,,,
31,Supplement__Fru,1.4197666666666666,1.2283824011004607,3.0,88.0,1.6733,89.0,2.5016,90.0,0.0844,,,,,,,,,,
32,Supplement__Mal,0.5156333333333333,0.7681090569270312,3.0,91.0,0.49260000000000004,92.0,1.295,93.0,-0.24070000000000003,,,,,,,,,,
