,BSU_12920
SRX8138083,0.61279871599795
SRX8138084,-0.18817959948252214
SRX8138085,-0.4246191165154283
SRX8138086,-0.41776579299571415
SRX8138087,-0.14270763201140998
SRX8138088,-0.3948222829085721
ERX4111143,-0.23255697172555576
ERX4111144,0.4959731391219739
ERX4111145,-0.30522145971648795
ERX4111146,0.0020556557039500545
ERX4111148,0.2341552901051196
ERX4111149,0.5299732240265405
ERX4111150,0.4322739170472105
ERX4111151,0.23255697172555576
ERX4111152,0.03768559336320443
ERX4111153,0.2367627365738161
ERX4111154,0.17160424738473656
ERX4111156,-0.17409732731655492
ERX4111157,0.2829877036534634
ERX4111158,0.1503227483229881
SRX5577041,-0.3792461690500435
SRX5577042,0.15323522759274333
SRX5577043,0.15331050894159226
SRX5577044,0.07270043251570968
SRX5577045,0.44708503055813853
SRX5577046,0.05927395988976336
SRX5577047,0.040205478314341285
SRX5577048,0.13915116699178398
SRX5577049,-0.6726425928017683
SRX5577050,-0.7931171864400746
SRX5577051,-0.5955788710949212
SRX5577052,-0.4325868427345201
SRX5577053,-0.16164772144110984
SRX5577054,-0.11853057532602752
SRX5577055,-0.31515250844693377
SRX5577056,-0.216820615084556
SRX5577057,-0.10408349075656977
SRX5577058,0.2818693351127859
SRX5577059,0.28193657661598337
SRX5577060,0.4547181196866053
SRX5577061,0.498885904933081
SRX5577062,1.6960845276165415
SRX5577063,1.622093642608105
SRX5577064,0.4899050461598566
SRX5577065,1.4704829698232214
SRX5577066,1.0112797618174447
SRX5577067,1.2070558346826044
SRX5577068,1.4648843635235504
SRX533166,-0.10765182602037092
SRX533171,0.10765182602037048
SRX533786,4.997652645380423
SRX533787,5.273036515455648
SRX533789,2.6374463779473456
SRX533791,2.8498560890760096
SRX533792,4.043481392839621
SRX533793,4.464976425660462
SRX533794,2.0118253658860814
SRX533795,1.6810973574173058
SRX4703435,-0.09549285207612757
SRX4703436,-0.06767695440575494
SRX4703437,0.16316980648188228
SRX4703438,1.4539441901192196
SRX4703439,1.210123418400593
SRX4703440,1.0641418965531602
SRX6902408,-1.7453494547494026
SRX6902409,-1.496262555400376
SRX6902410,-1.3773011660297554
SRX6902411,-0.3594675914358039
SRX6902412,-0.7194474003907283
SRX6902413,-0.042983483434468894
SRX6902414,-0.01852433988031521
SRX6902415,0.018524339880313438
SRX5278698,0.3797911463790025
SRX5278699,-0.18768637606711835
SRX5278700,-0.1921047703118839
SRX5278701,0.9160454260092749
SRX5278702,0.8554603000461889
SRX5278703,1.381511730470151
SRX5278704,-0.05645915169786031
SRX5278705,-1.6487437872374695
SRX5278707,-0.34248968191688123
SRX5278708,0.1929569246109859
SRX5278709,0.03309466469801836
SRX5278710,3.887371328566064
SRX5278711,4.108392065289616
SRX5278713,3.3503296171476387
SRX5278714,3.199169275747847
SRX5278715,3.1932853268612766
SRX5278716,-1.0194234192728977
SRX5278717,-0.39498900814141996
SRX5278718,-0.7361250472439289
SRX5278719,0.08428090168601488
SRX5278720,0.3814468293083697
SRX5278721,0.2782462656279898
SRX1254783,6.26788889798329
SRX1254784,5.826202338374168
SRX1254785,6.207051012579983
SRX1254786,5.740257979407617
SRX1473807,0.05742461575954305
SRX1473808,0.045217230297465716
SRX1473809,-0.1026418460570091
SRX7520944,0.002990717284558464
SRX7520945,0.26482010747603546
SRX7520946,-0.1861573671052419
SRX7520947,-0.0816534576553547
SRX7520948,2.6234937210428217
SRX7520949,2.806370642478024
SRX7520950,3.739180059837112
SRX7520951,3.932910261122945
SRX959206,-0.8228271449574232
SRX959207,-0.45541099550499103
SRX959208,-1.032438636442186
SRX959209,0.35680121149958577
SRX959210,-0.8127687019906711
SRX959211,-0.4956994246084321
SRX959212,0.016173919617512134
SRX959213,0.2153462819843952
SRX959214,-0.24160615216180134
SRX959215,0.4360694609389686
SRX959216,-0.3543211336242784
SRX959217,-0.07166237675479614
SRX3269802,0.5168929212429778
SRX3269803,-0.5168929212429776
SRX3269804,0.43887639755048496
SRX3269805,-0.2045458642645075
SRX3269806,0.010796785106488516
SRX3269807,4.954880643654695
SRX3269808,4.635162061055406
SRX3269809,3.6535210073187017
SRX3269810,3.4135121383054186
SRX3269811,2.647839607907649
SRX2529102,0.4534112639557657
SRX2529103,-0.4534112639557657
SRX2529104,1.5200641618438318
SRX2529105,1.2493883113912614
ERX1981712,-1.1260807308757246
ERX1981713,-1.3906221481042471
ERX1981714,-1.522739065088243
ERX1981715,0.20878114086856486
ERX1981716,-0.1204974836566608
ERX1981717,-0.08828365721190456
ERX2274784,-0.9244647873362858
ERX2274785,0.07186574652896027
ERX2274786,-1.1681896564879135
ERX2274787,0.4319441068098309
ERX2274788,-0.6387838862100126
ERX2274789,-0.14413473289265746
ERX2274790,0.24909756765086044
ERX2274791,-0.3874261678228499
ERX2274792,-0.13956832412540954
ERX2274793,0.6819759346750418
ERX2274794,-0.43888459513458733
ERX2274795,0.3164510519454784
ERX2274796,-0.4966021790253865
ERX2274797,0.2533951967989969
ERX2274798,0.2432069822263898
ERX2274799,0.3476869470881305
ERX2274800,-0.4813024848041798
ERX2274801,0.6768051147452767
ERX1819430,0.3954143819254805
ERX1819431,-0.21998159762995229
ERX1819432,0.8757547154056171
ERX1819433,0.8158935358093666
ERX1819434,-0.44585762930921136
