,-0.36143479552625124,-0.3011956629385427,-0.2409565303508342,-0.18071739776312568,-0.12047826517541715,-0.06023913258770863,-1.1102230246251565e-16,0.06023913258770841,0.12047826517541693,0.18071739776312545,0.24095653035083398,0.3011956629385425,0.361434795526251,0.42167392811395954,0.48191306070166806,0.5421521932893766,0.6023913258770851,0.6626304584647936,0.7228695910525021,0.7831087236402107
thresh,-0.3915543618201055,0.3915543618201055,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,31,4137,42,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yafF'],[]
