,-0.06284625809000001,-0.051419665710000007,-0.039993073330000004,-0.02856648095,-0.017139888569999998,-0.0057132961899999946,0.0057132961900000084,0.01713988857000001,0.028566480950000014,0.03999307333000002,0.05141966571000002,0.06284625809000004,0.07427285047000003,0.08569944285000002,0.09712603523000003,0.10855262761000005,0.11997921999000004,0.13140581237000004,0.14283240475000003,0.15425899713000008
thresh,-0.0571329619,0.0571329619,1,,,,,,,,,,,,,,,,,
unreg,6,11,19,97,570,2382,2147,489,106,36,23,6,3,2,5,2,1,1,0,0
unreg_genes,['PSPTO_1697' 'PSPTO_2132' 'PSPTO_5340' 'PSPTO_4263' 'bioF' 'rbsB-2'],[],[],[],[],[],[],[],[],[],[],['pnlA' 'bfr' 'PSPTO_2609' 'PSPTO_5505' 'cydB' 'PSPTO_3155'],['PSPTO_5112' 'cioA' 'PSPTO_0518'],['PSPTO_RS29875' 'PSPTO_0517'],['yiaY' 'PSPTO_1667' 'PSPTO_4284' 'PSPTO_RS16575' 'hemN'],['PSPTO_2253' 'tdcD'],['PSPTO_2254'],['PSPTO_0679'],[],[]
