,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,0.0,1.9543478148296638,3.0,0.0,-1.1991018597,2.0,-1.0560732512,4.0,2.2551751109,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.2418159708333333,0.4594096491348796,3.0,1.0,0.47213829690000003,3.0,-0.2871941324,5.0,0.540503748,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-2.524856321725,4.166516163894268,4.0,6.0,2.7092737798,20.0,-3.4330868427,40.0,-7.3805618234,63.0,-1.9950504006,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,2.0699471777,4.267177808185868,4.0,7.0,-3.4038148095,33.0,1.4517336168,81.0,6.8079866651,82.0,3.4238832384,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,11.405205017225,7.436036504419857,4.0,8.0,16.379983393,51.0,14.5791550323,65.0,0.3358193456,76.0,14.325862298,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,9.483570508233333,2.4663172531667845,3.0,9.0,8.161673597,22.0,12.3290468786,49.0,7.9599910491,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,3.6491675263000003,1.5753628616469455,2.0,10.0,4.7631172886,26.0,2.535217764,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.6812284859666664,6.381416275687721,3.0,11.0,3.0460983389,54.0,-6.5450476543,83.0,5.5426347733,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,13.089902734999999,2.3923718758899297,4.0,12.0,13.9879642187,48.0,9.5152693445,64.0,14.3846416648,78.0,14.471735712,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,2.39726932645,2.085667206586167,4.0,13.0,3.7381812784,38.0,-0.4683114108,67.0,2.1905532011,72.0,4.1286542371,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,1.0978958308333333,2.2945613425514257,3.0,14.0,3.0896378139,41.0,1.6152117608,85.0,-1.4111620822,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,2.4700911733,1.7863868191455239,4.0,15.0,0.8220947509000001,52.0,4.8976724526,71.0,1.5055752233000002,80.0,2.6550222664,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,11.1472497736,1.2081745126247785,3.0,16.0,10.0887157747,53.0,12.4634824539,77.0,10.8895510922,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,5.137505908633334,6.366577245447105,3.0,17.0,5.7770909732,50.0,-1.5247233817999999,66.0,11.1601501345,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,13.1827650149,4.723200186051214,3.0,18.0,15.9540672826,25.0,7.7291250901,62.0,15.865102672,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.210312783025,6.639628919988967,4.0,19.0,5.9567407892,28.0,-4.3090004864,56.0,-6.6504633281,73.0,5.8439741574,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,12.8283182757,4.804986492928151,4.0,21.0,18.2215087399,34.0,10.2483901126,45.0,7.5769549827,58.0,15.2664192676,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,1.866257269425,2.365389665089341,4.0,23.0,1.9785187053,42.0,5.0618161614,70.0,-0.5259508968000001,79.0,0.9506451078,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,3.0934423046,2.123120150505443,4.0,24.0,3.3657320107,29.0,5.8278866464,68.0,2.4419453296,74.0,0.7382052317000001,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,2.97536359995,1.5009541965637039,4.0,27.0,2.711690995,31.0,4.6366271856,69.0,3.4916072617,75.0,1.0615289575,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,11.241403950025,5.422275744490314,4.0,30.0,17.7430507999,32.0,8.6544677385,59.0,13.257528990299999,86.0,5.3105682714,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,11.4935940725,,1.0,35.0,11.4935940725,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,6.3463994295249995,6.097265420805659,4.0,36.0,9.2294439566,44.0,11.1181029148,60.0,-2.5382096598,61.0,7.5762605065,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.50002241131142e-11,5.025017542521545,4.0,37.0,-0.1681374289,46.0,-0.538053848,57.0,-5.7781880245,84.0,6.4843793013,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,2.8729524591500004,0.43006321299833894,2.0,39.0,3.1770530734,43.0,2.5688518449,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,3.27085783335,3.0828116668490964,2.0,47.0,5.4507348681,55.0,1.0909807986,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,0.6421940664527401,3.0,87.0,-0.7403070141,90.0,0.4071989203,93.0,0.3331080938,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.4656924971,1.6942929637319617,3.0,88.0,-1.2794796092,91.0,-1.5995589967,94.0,1.4819611146,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-2.4774791921,0.5282079397049454,3.0,89.0,-2.4724492643,92.0,-3.0081841336,95.0,-1.9518041784000002,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-2.4999946557358044e-11,1.0910347844216968,4.0,96.0,-1.4423930359,97.0,0.49155160330000003,98.0,-0.155808378,99.0,1.1066498105,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.11192718385,0.5464838607566045,2.0,100.0,-0.4983496276,104.0,0.2744952599,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.7230295437,0.8475706448385592,2.0,101.0,0.1237065932,105.0,1.3223524942,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.33342654142181e-12,2.795825250139459,12.0,102.0,-1.0481446853,110.0,2.1515470988,117.0,3.7468211862,125.0,1.0820551853,131.0,-1.0363498879,134.0,1.0318100171,138.0,-7.2705120481,159.0,-2.4193245962,162.0,1.3261456797,164.0,0.3792962816,170.0,0.7315299362000001,174.0,1.3251258325,,,,
33,immunity_isolated__WT_npr1,-0.6158708299,1.0150221337088976,2.0,103.0,0.1018582039,126.0,-1.3335998637,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.7005356910214287,1.3361372131971938,14.0,106.0,0.9563649580000001,113.0,1.2056689244,121.0,2.2699394699,127.0,0.2746124055,136.0,2.1037692241,142.0,0.23956969120000002,145.0,0.9250804804,150.0,1.2166025836,160.0,-1.5944870427,161.0,-2.2839552193,163.0,2.169602031,167.0,-0.040933622100000004,172.0,1.6287021784,176.0,0.7369636119
35,immunity_isolated__AvrRpt2_npr1,1.4352683086000002,0.6304811231385139,3.0,107.0,1.9664383723,128.0,0.7385217998,146.0,1.6008447537000001,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,1.5867034361333332,1.6844280012412913,3.0,108.0,3.2111314455,129.0,-0.15191378700000002,147.0,1.7008926499,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,2.0472382626,0.06245725253248372,2.0,109.0,2.0914022094,148.0,2.0030743158,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,2.03622143875,1.4115452822873915,4.0,111.0,2.2855567306,119.0,3.9040622872,140.0,1.2819073606,165.0,0.6733593766,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,2.0019159253249996,2.3895806541765747,4.0,112.0,1.8065408524,120.0,5.3877883856,141.0,0.9254863633,166.0,-0.1121519,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,1.856214059966667,0.7445732407340087,3.0,114.0,1.6779545370000002,122.0,2.6737372369,143.0,1.216950406,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,1.2231199826999999,2.1378431744765893,4.0,115.0,1.0105214054,123.0,4.1364082513,144.0,0.7479354711,168.0,-1.002385197,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,1.972123230133333,2.1951882322644067,3.0,116.0,1.0991067367,124.0,4.4695130908,169.0,0.34774986290000004,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,2.2538899906000003,1.8471562903247247,2.0,118.0,3.5600267294,139.0,0.9477532518,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.6735132337666668,1.5440414615290097,3.0,130.0,2.4509429857000002,152.0,-0.3361216266,156.0,-0.0942816578,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.76034631,1.4473334813487009,2.0,132.0,-0.2630730093,135.0,1.7837656293,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,1.60391332455,2.087452008695404,2.0,133.0,0.1278618538,137.0,3.0799647953,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,1.656605968,0.12935849808498506,2.0,149.0,1.5651356968,151.0,1.7480762392,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,0.22737822016666667,0.8335829731074011,3.0,153.0,-0.0994699831,155.0,-0.39325013950000004,158.0,1.1748547831,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,0.5285125184499999,1.5317296034589432,2.0,154.0,-0.5545838711000001,157.0,1.611608908,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,0.41758554545,1.0120471897457382,2.0,171.0,-0.29803988530000003,175.0,1.1332109762,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,0.43170160205,0.6218904509897323,2.0,173.0,0.8714445571,177.0,-0.008041353000000001,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,0.0,0.7847573215142107,3.0,178.0,0.2736328287,182.0,-0.8849393053,183.0,0.6113064766,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,1.2579857414666666,0.3159701683993711,3.0,179.0,1.5133129044,180.0,0.904616207,181.0,1.356028113,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,3.700743415417188e-17,0.9965694110841088,3.0,184.0,0.5430332866,185.0,-1.1501443963,186.0,0.6071111097,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-1.0891523871,1.742692205387196,3.0,187.0,0.1358670407,188.0,-0.3191022745,189.0,-3.0842219275,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.1021979219666667,1.4179775626681554,3.0,190.0,-1.5349458073,191.0,0.9426941001,192.0,0.8988454731000001,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-1.7459597677333332,0.9175671226685522,3.0,193.0,-1.1474687598,194.0,-1.2880488746,195.0,-2.8023616688,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,0.4602002433000001,1.0822551065758577,3.0,196.0,1.6314840923,197.0,0.2518469676,198.0,-0.50273033,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-1.2407083175,0.5177793284566343,3.0,199.0,-0.6428371818,200.0,-1.5368133731,201.0,-1.5424743976,,,,,,,,,,,,,,,,,,,,,,
