,-0.08962260855100125,-0.07681937875800107,-0.0640161489650009,-0.051212919172000715,-0.038409689379000536,-0.025606459586000357,-0.012803229793000179,0.0,0.012803229793000179,0.025606459586000357,0.038409689379000536,0.0512129191720007,0.0640161489650009,0.07681937875800109,0.08962260855100125,0.10242583834400142,0.11522906813700161,0.12803229793000181,0.14083552772300195,0.15363875751600214
thresh,-0.0576145340685008,0.0576145340685008,1,,,,,,,,,,,,,,,,,
unreg,10,19,45,22,18,119,643,2152,1000,145,28,8,0,1,0,0,1,0,0,0
unreg_genes,['mutM' 'waaH' 'gpmM' 'nlpA' 'slmA' 'yiaU' 'insK' 'yibA' 'yiaT' 'waaC'],"['xanP' 'grxC' 'yibL' 'secB' 'yibT' 'yibQ' 'htrL' 'rph' 'yibJ' 'rpmG'
 'trmH' 'waaF' 'wecH' 'yicR' 'gpsA' 'plaR' 'coaD' 'yiaD' 'cysE']","['rfaD' 'glyQ' 'selA' 'tdh' 'malS' 'bisC' 'yicC' 'spoT' 'kbl' 'recG'
 'waaA' 'yicN' 'yicL' 'glyS' 'yibN' 'sgbE' 'waaP' 'yiaG' 'yiaC' 'envC'
 'dfp' 'waaL' 'waaG' 'selB' 'tag' 'yicS' 'gltS' 'yicH' 'waaQ' 'dut' 'setC'
 'gmk' 'rpmB' 'rpoZ' 'galT' 'waaS' 'yiaV' 'ligB' 'yibG' 'yibF' 'waaU'
 'ghrB' 'avtA' 'nepI' 'waaO']",[],[],[],[],[],[],[],[],[],[],['stpA'],[],[],['yfjJ'],[],[],[]
