,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.012525896174092856,,1.0,0.0,0.012525896174092856
1,Cr__2,0.02302817885331488,,1.0,1.0,0.02302817885331488
2,Cr__3,0.03733915903536095,,1.0,2.0,0.03733915903536095
3,Cr__4,0.05304802444479259,,1.0,3.0,0.05304802444479259
4,Cr__5,0.06983314801905854,,1.0,4.0,0.06983314801905854
5,Cr__6,0.08258824230056035,,1.0,5.0,0.08258824230056035
6,Fe__1,-0.016491310238785882,,1.0,6.0,-0.016491310238785882
7,Fe__2,-0.031421352411749384,,1.0,7.0,-0.031421352411749384
8,Fe__3,-0.020716711870283698,,1.0,8.0,-0.020716711870283698
9,Fe__4,-0.01615963920573351,,1.0,9.0,-0.01615963920573351
10,Fe__5,-0.009305088570586198,,1.0,10.0,-0.009305088570586198
11,Fe__6,0.001849621325618823,,1.0,11.0,0.001849621325618823
12,Cd__1,0.002967288430977238,,1.0,12.0,0.002967288430977238
13,Cd__2,0.005567293624473518,,1.0,13.0,0.005567293624473518
14,Cd__3,0.009123707718226546,,1.0,14.0,0.009123707718226546
15,Cd__4,0.00645906355426791,,1.0,15.0,0.00645906355426791
16,Cd__5,0.0022876941013766964,,1.0,16.0,0.0022876941013766964
17,Cd__6,0.003493501827394084,,1.0,17.0,0.003493501827394084
18,Zn__1,0.4672352625150296,,1.0,18.0,0.4672352625150296
19,Zn__2,0.5607584686394107,,1.0,19.0,0.5607584686394107
20,Zn__3,0.12270836915640734,,1.0,20.0,0.12270836915640734
21,Zn__4,-0.16629456545271878,,1.0,21.0,-0.16629456545271878
22,Zn__5,-0.23925008499474165,,1.0,22.0,-0.23925008499474165
23,Zn__6,-0.2558203778259592,,1.0,23.0,-0.2558203778259592
24,Cu__1,-0.0001745411805540483,,1.0,24.0,-0.0001745411805540483
25,Cu__2,0.005022043752366079,,1.0,25.0,0.005022043752366079
26,Cu__3,0.01667344379952472,,1.0,26.0,0.01667344379952472
27,Cu__4,0.02795678498788217,,1.0,27.0,0.02795678498788217
28,Cu__5,0.034387110122779875,,1.0,28.0,0.034387110122779875
29,Cu__6,0.04164573169315005,,1.0,29.0,0.04164573169315005
30,Pb__1,0.01438623226846823,,1.0,30.0,0.01438623226846823
31,Pb__2,0.026614995591341003,,1.0,31.0,0.026614995591341003
32,Pb__3,0.04292021035704136,,1.0,32.0,0.04292021035704136
33,Pb__4,0.06138583696796415,,1.0,33.0,0.06138583696796415
34,Pb__5,0.07871432883297168,,1.0,34.0,0.07871432883297168
35,Pb__6,0.09476917059215252,,1.0,35.0,0.09476917059215252
