,new_603941_604102
M9exp_1,12.0916
M9exp_2,11.720999999999998
M9exp_3,11.3862
M9tran_1,11.8624
M9tran_2,11.953
M9tran_3,12.1285
M9stat_1,9.8812
M9stat_2,9.6097
M9stat_3,9.3861
MG-0.1_1,11.2132
MG-0.1_2,10.1478
MG-0.1_3,11.4135
MG-0.2_2,10.763
MG-0.2_3,10.909
MG+5_1,11.3402
MG+5_2,10.8606
MG+5_3,10.8343
MG+10_1,11.6712
MG+10_2,11.0609
MG+10_3,10.3192
MG+15_1,11.0003
MG+15_2,11.8475
MG+15_3,11.3242
MG+25_1,11.5823
MG+25_2,11.1009
MG+25_3,11.2707
MG+45_1,11.5407
MG+45_2,10.6534
MG+45_3,11.6918
MG+60_2,11.2447
MG+60_3,11.2571
MG+90_2,11.1011
MG+90_3,11.6606
MG+120_1,11.2523
MG+120_2,12.1334
MG+120_3,11.7033
MG+150_1,11.8654
MG+150_3,11.5783
GM-0.1_1,11.2174
GM-0.1_2,11.519
GM-0.1_3,11.853
GM-0.2_1,11.1566
GM-0.2_2,11.3718
GM-0.2_3,11.8196
GM+5_1,11.2605
GM+5_2,11.3844
GM+5_3,11.9731
GM+10_2,11.2591
GM+10_3,10.8539
GM+15_1,11.4435
GM+15_2,11.01
GM+15_3,11.4628
GM+25_1,11.6521
GM+25_2,11.1857
GM+25_3,11.0963
GM+45_1,11.9287
GM+45_2,10.6992
GM+45_3,11.0799
GM+60_1,11.8627
GM+60_2,10.6697
GM+60_3,11.2023
GM+90_1,12.175999999999998
GM+90_2,11.7385
GM+90_3,11.7201
GM+120_1,11.2683
GM+120_3,11.6873
GM+150_1,12.1128
GM+150_2,11.9057
GM+150_3,12.1881
BT_1,10.8522
BT_2,10.4985
B36_1,10.6829
B36_2,10.3846
B60_1,10.8219
B60_2,10.9239
S0_1,11.0157
S0_2,11.0123
S0_3,10.855
S1_1,12.5122
S1_2,12.4312
S1_3,12.6265
S2_1,12.173
S2_2,11.8971
S2_3,11.7828
S3_1,11.8288
S3_2,11.554
S4_1,11.8074
S4_2,11.3123
S4_3,11.0079
S5_1,11.1901
S5_2,11.3786
S5_3,11.3637
S6_1,10.7141
S6_2,8.3838
S6_3,10.6365
S6/t_1,10.6113
S6/t_2,8.3308
S6_4,9.9802
S6_5,10.5198
S6_6,10.4059
S7_4,10.239
S7_5,10.4243
S7_6,10.2373
S8_4,9.8379
S8_5,9.7864
G135_1,10.8237
G135_3,9.3631
G150_1,11.0066
G150_2,11.3848
G150_3,10.5688
G180_1,10.3999
G180_2,10.7406
G180_3,9.8518
T-5.40H_1,12.3568
T-4.40H_1,12.3881
T-3.40H_1,12.5776
T-2.40H_1,12.5197
T-1.40H_1,12.463
T-1.10H_1,12.525
T-0.40H_1,12.5931
T0.0H_1,12.3955
T0.30H_1,10.2055
T1.0H_1,10.0529
T1.30H_1,10.2895
T2.0H_1,10.5591
T2.30H_1,11.5399
T3.0H_1,11.4138
T3.30H_1,11.7459
T4.0H_1,11.9481
T5.0H_1,11.2634
LBexp_1,12.2076
LBexp_2,12.1159
LBexp_3,11.6553
LBtran_1,11.8706
LBtran_2,12.0396
LBtran_3,12.1153
LBstat_1,11.8091
LBstat_2,11.6269
LBstat_3,11.2139
LBGexp_1,11.8406
LBGexp_2,12.1782
LBGexp_3,11.8738
LBGtran_2,10.645
LBGtran_3,11.4695
LBGstat_1,11.5087
LBGstat_2,11.423
LBGstat_3,11.1233
Mt0_1,12.3806
Mt0_3,12.5492
M0t45_1,12.0559
M0t45_2,11.9711
M0t45_3,12.5789
M0t90_1,10.6366
M0t90_2,12.0342
M0t90_3,11.8143
M40t45_1,11.795
M40t45_2,12.0835
M40t45_3,12.7625
M40t90_1,11.0414
M40t90_2,11.7023
M40t90_3,12.0599
dia0_1,11.8273
dia0_2,12.1266
dia0_3,11.9173
dia5_1,12.8986
dia5_2,13.7336
dia5_3,13.4525
dia15_1,13.9772
dia15_2,14.0175
dia15_3,13.050999999999998
C30_1,10.4776
C30_2,10.8113
C90_1,11.7042
C90_2,11.7979
SMM_1,12.2247
SMM_2,12.2006
SMM_3,12.1332
Salt_1,13.1851
Salt_2,13.2408
Salt_3,13.4768
M+G_1,11.9782
M+G_2,12.1604
M+G_3,11.8568
Glu_1,12.0039
Glu_2,11.6064
Glu_3,11.8912
Fru_1,11.2134
Fru_2,12.7103
Fru_3,11.5055
