,PSPTOB0023
SRX3159057,-0.1846634853
SRX3159058,0.1267856152
SRX3159060,-0.0151778686
SRX3159061,-0.24617006090000002
SRX3159062,0.43977709470000004
SRX3159063,-0.0600269702
SRX3159066,0.1731373911
SRX3159069,0.355472071
SRX3159070,0.002381138
SRX3159071,-0.038704221000000004
SRX3159073,-0.1247157016
SRX3159074,-0.1528265195
SRX3159075,0.2477066156
SRX3159076,0.360186068
SRX3159080,0.4515749365
SRX3159082,0.0935150428
SRX3159083,0.09877672870000001
SRX3159086,0.10562762020000001
SRX3159087,0.200826794
SRX3159088,0.3117398589
SRX3159089,0.23711706940000002
SRX3159090,0.2654695723
SRX3159091,-0.0817941831
SRX3159092,0.4995695345
SRX3159093,0.1909504226
SRX3159094,0.033285412300000004
SRX3159095,-0.1186073371
SRX3159096,0.19460084660000002
SRX3159097,0.5672594307000001
SRX3159098,0.2733810387
SRX3159099,-0.10151213860000001
SRX3158988,0.0206914513
SRX3158989,-0.0292280905
SRX3158990,0.14622071820000002
SRX3158991,-0.11368962190000001
SRX3158992,0.07087343680000001
SRX3158996,-0.0915648881
SRX3644656,-0.09007670520000001
SRX3644657,0.0179645787
SRX3644658,0.0721121265
SRX3644659,-0.27785716120000004
SRX3644660,-0.1475053932
SRX3644661,-0.3574686066
SRX3644662,-0.5995368973
SRX3644663,-0.5004750712
SRX3644664,-0.629160296
SRX3644665,-0.1549651884
SRX3644666,0.10076007740000001
SRX3644667,0.2056065212
SRX3644668,-0.7458348432
SRX3644669,-0.6418370904
SRX3644670,-0.6114818120000001
SRX3644671,-0.0992706225
SRX3644672,-0.046218172700000004
SRX3644673,-0.03760098
