,-0.07845123584,-0.03922561792,0.0,0.03922561792,0.07845123584,0.11767685376,0.15690247168,0.19612808959999997,0.23535370751999998,0.27457932543999997,0.31380494336,0.35303056128,0.3922561792,0.4314817971199999,0.4707074150399999,0.5099330329599999,0.5491586508799999,0.5883842687999999,0.62760988672,0.66683550464
thresh,-0.0980640448,0.0980640448,1,,,,,,,,,,,,,,,,,
unreg,6,182,3846,167,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],['yzcX' 'yceQ'],[],[],[],[],[],[],[],[],[],['yzfA'],[],[],[],[]
