,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,Control__wt_glc,0.0,0.8864522070459886,2.0,0.0,0.6268163668,1.0,-0.6268163668,,,,,,,,
1,Fur__wt_dpd,0.8563433928,0.2689540479033071,2.0,2.0,0.6661641617,3.0,1.0465226239,,,,,,,,
2,Fur__wt_fe,-0.91108657655,0.016370368461996347,2.0,4.0,-0.9226621751,5.0,-0.899510978,,,,,,,,
3,Fur__delfur_dpd,0.6096273219,0.1943075130314051,2.0,6.0,0.747023482,7.0,0.4722311618,,,,,,,,
4,Fur__delfur_fe2,-0.12227798770000001,0.18260187108280052,2.0,8.0,0.0068410336,9.0,-0.251397009,,,,,,,,
5,Acid__wt_ph5,-0.5885275319000001,0.046798124102942165,2.0,10.0,-0.555436261,11.0,-0.6216188028,,,,,,,,
6,Acid__delgadx_ph5,-1.00114756675,0.19432858474277384,2.0,12.0,-1.1385586268,13.0,-0.8637365067,,,,,,,,
7,Acid__delgadw_ph5,-0.5452675454,0.3420879850623075,2.0,14.0,-0.3033748114,15.0,-0.7871602794,,,,,,,,
8,Acid__delgade_ph5,-0.28711124425,0.010577260816887634,2.0,16.0,-0.2796319914,17.0,-0.2945904971,,,,,,,,
9,Oxidative__wt_pq,2.7804089901999998,0.41565060019196914,2.0,18.0,3.0743183482,19.0,2.4864996322,,,,,,,,
10,Oxidative__deloxyr_pq,2.2552607459500003,0.3527322129925928,2.0,20.0,2.5046800857,21.0,2.0058414062,,,,,,,,
11,Oxidative__delsoxr_pq,2.3819784964,0.2860721904838217,2.0,22.0,2.5842620822,23.0,2.1796949106,,,,,,,,
12,Oxidative__delsoxs_pq,2.8784053829,0.03936062634457667,2.0,24.0,2.8505732171,25.0,2.9062375487,,,,,,,,
13,Nac/NtrC__wt_csn,2.01309600105,0.3228028484848907,2.0,26.0,2.2413520842,27.0,1.7848399179,,,,,,,,
14,Nac/NtrC__wt_cytd,0.8979089390499999,0.1503589587580986,2.0,28.0,0.7915890997,29.0,1.0042287784,,,,,,,,
15,Nac/NtrC__wt_gln,1.6882509136000001,0.23180614634320298,2.0,30.0,1.5243392156,31.0,1.8521626116,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,2.836944514,0.38203686032637824,2.0,32.0,3.1070853686,33.0,2.5668036594,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,1.27120210345,0.5054212497443367,2.0,34.0,1.6285888965000002,35.0,0.9138153104000001,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,7.01856270805,0.43166753575436795,2.0,36.0,6.7133276663,37.0,7.3237977498,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,18.5009196496,0.2581481392296873,2.0,38.0,18.3183813498,39.0,18.6834579494,,,,,,,,
20,Misc__wt_no_te,1.165310046,0.7845020060041725,2.0,40.0,1.7200367343,41.0,0.6105833577,,,,,,,,
21,Misc__bw_delcbl,-0.26932181245000003,0.29123519379129076,2.0,42.0,-0.47525619290000004,43.0,-0.06338743200000001,,,,,,,,
22,Misc__bw_delfabr,27.637562884300003,0.06814253374737145,2.0,44.0,27.5893788366,45.0,27.685746932,,,,,,,,
23,Misc__bw_delfadr,11.94280797715,0.09865975366964481,2.0,46.0,11.873044996299999,47.0,12.012570958,,,,,,,,
24,Misc__nitr_031,0.3770580576,,1.0,48.0,0.3770580576,,,,,,,,,,
25,Omics__wt_glu,1.0387718134,0.027222757173533105,2.0,49.0,1.0580212096,50.0,1.0195224172,,,,,,,,
26,Omics__wt_gly,-0.21640811815,0.5058500036582664,2.0,51.0,-0.574098086,52.0,0.14128184970000002,,,,,,,,
27,Omics__wt_thr,4.40488518075,1.0220649652620661,2.0,53.0,5.1275942485,54.0,3.682176113,,,,,,,,
28,Omics__bw_ac,0.7835442807,0.12462794820341426,2.0,55.0,0.8716695480000001,56.0,0.6954190134,,,,,,,,
29,Omics__bw_fum,12.3764797479,0.1738230371567795,2.0,57.0,12.4993911962,58.0,12.2535682996,,,,,,,,
30,Omics__bw_glc,0.37633900795,0.29022539057769153,2.0,59.0,0.17111866620000002,60.0,0.5815593497,,,,,,,,
31,Omics__bw_pyr,0.53908467515,0.4054211347951558,2.0,61.0,0.25240864150000003,62.0,0.8257607088000001,,,,,,,,
32,OmpR__wt_nacl,0.9961600204,0.06177024710003011,2.0,63.0,1.039838181,64.0,0.9524818598,,,,,,,,
33,OmpR__bw_delompr_nacl,10.130217355100001,0.7747581858580301,2.0,65.0,9.5823805881,66.0,10.6780541221,,,,,,,,
34,MinSpan__wt_ade,6.3780260653,,1.0,67.0,6.3780260653,,,,,,,,,,
35,MinSpan__wt_glc,24.09773289235,0.5827347809462029,4.0,68.0,24.6850056933,69.0,23.2915730948,70.0,24.2065623013,71.0,24.20779048,,,,
36,MinSpan__wt_glc_anaero,26.63824463045,0.41727734466763217,2.0,72.0,26.3431849904,73.0,26.9333042705,,,,,,,,
37,MinSpan__wt_trp,25.3490559997,,1.0,74.0,25.3490559997,,,,,,,,,,
38,MinSpan__bw_delcra_glc,4.94033802145,0.27748175462375674,2.0,75.0,5.1365472518,76.0,4.7441287911,,,,,,,,
39,MinSpan__bw_delcra_trp,9.2479242755,,1.0,77.0,9.2479242755,,,,,,,,,,
40,MinSpan__bw_delmntr,32.857651924,,1.0,78.0,32.857651924,,,,,,,,,,
41,MinSpan__bw_delnac_ade,7.9297110584,,1.0,79.0,7.9297110584,,,,,,,,,,
42,MinSpan__bw_delnac_glc,17.524331994,,1.0,80.0,17.524331994,,,,,,,,,,
43,Cra/Crp__wt_ac,1.40555030335,0.21086984528672315,2.0,81.0,1.5546578009,82.0,1.2564428058,,,,,,,,
44,Cra/Crp__wt_fru,8.4743532586,0.11150240670538794,2.0,83.0,8.3955091507,84.0,8.553197366500001,,,,,,,,
45,Cra/Crp__delcra_ac,0.33466569450000005,0.2348694645825857,2.0,85.0,0.16858790340000002,86.0,0.5007434856,,,,,,,,
46,Cra/Crp__delcra_fru,-0.14779175635,0.01158208274605614,2.0,87.0,-0.1396019871,88.0,-0.1559815256,,,,,,,,
