,A,fliA
glu__glu_ale8__1,21.3847093182,9.696833610039029
glu__glu_ale9__1,10.4941702788,6.8526992062574195
glu__glu_ale10__1,22.782065159000002,9.3208558786334
42c__wt_42c__1,-0.23073049933000003,0.0
42c__42c_ale1__1,8.19349504969,10.602737799506
42c__42c_ale2__1,16.8615118265,10.110344871536302
42c__42c_ale3__1,2.01744606255,10.2978220092774
42c__42c_ale4__1,5.88992365983,8.53618697062894
42c__42c_ale5__1,16.1019610188,9.10806502094035
42c__42c_ale6__1,-0.0293968956248,5.18257956692546
42c__42c_ale8__1,0.34432680958000006,4.12973103687155
42c__42c_ale9__1,22.1107227627,10.134508627859802
42c__42c_ale10__1,13.412287882200001,9.305619635522119
ssw__wt_ac__1,-0.218706933479,1.6491500252551299
ssw__wt_glc__1,17.587538373399997,7.61327928247249
ssw__wt_glyc__1,3.27247270474,4.75884622448935
ssw__wt_xyl__1,1.59270831933,0.0
ssw__glc_ale1__1,0.052804632604099996,2.433250920943
ssw__glc_ale2__1,0.937712437209,2.4525261743678
ssw__glc_ale3__1,0.358790895942,0.713694176273443
ssw__glyc_ale1__1,-0.0771479901549,1.77551653015429
ssw__glyc_ale2__1,-0.13265716569900002,2.24789019695414
ssw__xyl_ale1__1,19.4555350021,9.631540348896689
ssw__xyl_ale2__1,19.7950690749,9.95448739456919
ssw__xyl_ale3__1,2.46944178879,1.6850515715261298
ssw__glc_ac_ac2__1,1.3680987100100002,4.4520916904888
ssw__glc_ac_glc1__1,-0.566070182498,3.09778194498392
ssw__glc_ac_glc2__1,1.7852972166599999,3.7658774990105295
ssw__glc_glyc_glc__1,0.694072022368,2.3384932812803196
ssw__glc_glyc_glyc__1,-1.4202285723299999,3.4813832813448595
ssw__glc_xyl_glc__1,0.425650870092,1.9377265360273899
ssw__glc_xyl_xyl__1,0.217476952394,2.31766009385546
pgi__glu4_delpgi__1,16.1224002702,7.32752456498937
pgi__pgi_ale1__1,-0.204281055387,4.04230718255093
pgi__pgi_ale2__1,1.81379151094,3.81312391427492
pgi__pgi_ale3__1,-0.138042571005,5.3298933439428
pgi__pgi_ale5__1,1.4435226689200003,5.31487161601291
pgi__pgi_ale6__1,3.31598422689,5.39673287280574
pgi__pgi_ale7__1,15.0155802152,7.03721273710922
pgi__pgi_ale8__1,3.81144379477,5.2992772762613205
ica__wt_glc__1,33.1446090797,10.2883277503654
ica__wt_glc__2,32.8524643079,10.303540369691401
ica__wt_glc__3,33.793938069,10.5512398213186
ica__wt_glc__4,33.977801197800005,10.2883989082435
ica__arg_sbt__1,29.9059918407,10.308593058482
ica__arg_sbt__2,30.53058195,10.307711671216401
ica__cytd_rib__1,38.689328819,11.072495490071699
ica__cytd_rib__2,37.841867495100004,10.953572239695498
ica__gth__1,5.06705412876,3.83879205832058
ica__gth__2,4.94723407755,4.0625963751138
ica__leu_glcr__1,36.0154527273,10.414205834812599
ica__leu_glcr__2,36.2323769137,10.45917781947
ica__met_glc__1,32.259183217600004,9.875405995552551
ica__met_glc__2,32.5515251582,9.712894563598699
ica__no3_anaero__1,20.383706624400002,7.2686999761771
ica__no3_anaero__2,18.5277394641,6.9136963344414495
ica__phe_acgam__1,31.5463071623,9.90465492868943
ica__phe_acgam__2,31.4702779398,9.94113303719706
ica__thm_gal__1,32.2139040992,10.464457243154198
ica__thm_gal__2,32.3869991648,10.480958037294698
ica__tyr_glcn__1,37.408732755900004,10.8339874595367
ica__tyr_glcn__2,37.4169677595,10.779348245566302
ica__ura_pyr__1,30.1271083829,10.0910713902001
ica__ura_pyr__2,24.729781137600003,10.130254908159
ica__wt_glc__5,33.2638684785,10.381011828136302
ica__wt_glc__6,32.9276440836,10.2855066747169
ica__bw_delpurR_cytd__1,33.6076710601,10.397952578018
ica__bw_delpurR_cytd__2,33.422231880300004,10.3827080248836
ica__ade_glc__1,32.5199236033,10.512824184321099
ica__ade_glc__2,32.6738523544,10.4721524145166
ytf__wt_glc__1,-0.304068661511,3.8155656134601803
ytf__wt_glc__2,0.87913536749,3.1288422559071702
ytf__delyafC__1,1.34908907296,2.8119341771510804
ytf__delyafC__2,0.779978343603,2.39228790862655
ytf__delyeiE__1,-0.278343272699,2.58437536117929
ytf__delyeiE__2,-0.734229788347,2.46968895389628
ytf__delyiaJ__1,0.8384235832510001,2.27271393245982
ytf__delyiaJ__2,1.4533121364500001,1.7495893150818997
ytf__delyieP__1,0.228962730083,2.1570337755466102
ytf__delyieP__2,0.813332460508,3.15497401348354
ytf__wt_ph5__1,-0.72285326609,1.5152757664224898
ytf__wt_ph5__2,-0.513375284647,2.54887624325799
ytf__wt_ph8__1,-0.155363126663,1.79384985343809
ytf__wt_ph8__2,-0.4009057118,1.5329356396548302
ytf__delybaO__1,0.647193959912,2.68132604030482
ytf__delybaO__2,1.0774958222700002,3.13614203980952
ytf__delybaQ__1,-0.138584788593,3.2115681058288597
ytf__delybaQ__2,-0.45711774983000003,4.074702201769241
ytf__delybiH__1,0.741920896145,2.8229479876222996
ytf__delybiH__2,1.8779111579900003,3.0623763722068
ytf__delydcI_ph5__1,-1.27114342844,2.06025696772367
ytf__delydcI_ph5__2,-0.48312159168200003,2.50381615249855
ytf__delydcI_ph8__1,-0.146903321366,1.01003922933467
ytf__delydcI_ph8__2,-0.28459790873199997,1.92359108163918
ytf__delyddM__1,-0.17785309879900002,3.1145541459963
ytf__delyddM__2,0.294081773597,2.7562107541276606
ytf__delyheO__1,0.953234028902,2.3677095291592996
ytf__delyheO__2,1.20841452549,3.4156333851879
fps__bw_glc__1,-0.264295227603,3.45216505465203
fps__bw_glc__2,-0.636429685833,3.12094547218445
fps__fps_thrA_ale1__1,4.05410523721,6.79901396486164
fps__fps_thrA_ale1__2,4.74208154323,6.47148698461634
fps__fps_thrA_ale2__1,5.712207819550001,6.55694114751917
fps__fps_thrA_ale2__2,4.29698110934,6.25144417511722
fps__fps_serB_ale1__1,11.9014898805,8.30498712738229
fps__fps_serB_ale1__2,11.5064818705,8.213494155054669
fps__fps_serB_ale4__1,2.15948000774,1.7969927773839798
fps__fps_serB_ale4__2,1.68279185989,1.7073744912983102
fps__fps_ptsI_ale1__1,0.42424843991800004,3.6232769162839
fps__fps_ptsI_ale1__2,0.45163997329899996,4.1031249752067795
fps__fps_ptsI_ale3__1,1.97476220087,5.52113753414711
fps__fps_ptsI_ale3__2,1.95547879319,5.30203356742422
pal__lyx_ale2_f6__1,1.1404748756799998,5.66932669476145
pal__lyx_ale2__1,5.0515148902,6.7097390080887696
pal__lyx_ale2__2,6.609401925069999,6.72574623369436
pal__lyx_ale4__1,5.0515148902,6.7097390080887696
pal__lyx_ale4__2,6.609401925069999,6.72574623369436
pal__5drib_ale10_f18__1,2.2205046491900005,4.60355584840342
pal__5drib_ale10_f18__2,2.7614480534400005,4.34287508665385
pal__5drib_ale10__1,3.63169171539,4.279947507979201
pal__arab_ale14_f9__1,1.24143014655,3.5935086452900697
pal__arab_ale14_f9__2,0.971593542536,3.27065849479136
pal__arab_ale14__1,0.26022394186299996,5.046367110019769
pal__arab_ale14__2,-0.773116333385,4.624749396685809
pal__arab_ale16__1,2.44804361846,2.92579566443164
pal__arab_ale16__2,2.38925523442,0.707088454278353
pal__tartr_ale26_f10__1,0.162065311123,1.8406301579702198
pal__tartr_ale26_f10__2,0.8019369840360001,1.7859901788483
pal__tartr_ale26__1,0.623174028295,2.30255523789879
pal__tartr_ale26__2,0.165138501526,2.2660104514428796
pal__tartr_ale28_f10__1,1.04016682628,3.1546425907780202
pal__tartr_ale28_f10__2,1.68839744599,2.97424408923087
pal__tartr_ale28__1,0.7729798076250001,4.874882160473019
pal__tartr_ale28__2,1.16375425821,5.84233180856609
efeU__delmenFentC_citr__1,1.05591773587,2.8887264760142304
efeU__delmenFentC_citr__2,0.941604966768,2.7655665795504
efeU__delmenFentC__1,0.485637051424,2.29296817815469
efeU__delmenFentC__2,0.355627554314,2.07371404123415
efeU__menFentC_ale39__1,0.751057289465,2.9094326619480495
efeU__menFentC_ale39__2,0.189362893584,1.90004670612172
efeU__menFentC_ale29__1,1.3640214740399998,0.802160481816551
efeU__menFentC_ale29__2,2.9664166820399998,1.2980861153623102
efeU__menFentC_ale30__1,1.09082523215,2.5927437989209
efeU__menFentC_ale30__2,-0.49289685743699996,2.09685701422054
efeU__menFentCubiC_ale36__1,-0.328390296847,1.6900774885993002
efeU__menFentCubiC_ale36__2,-0.0216720960345,1.04796784583986
efeU__menFentCubiC_ale37__1,-0.284721778403,1.7348803714243501
efeU__menFentCubiC_ale37__2,-0.707004270346,1.84788196782764
efeU__menFentCubiC_ale38__1,1.9295716133900003,2.52737069001689
efeU__menFentCubiC_ale38__2,0.7645539259399999,0.3495097932674289
