k,name,in_iM,gene_weight,regulator,function,category
1,UC-2,False,0.15524308919906615,,,
7,Zinc - Steady,False,0.07917622715234758,,,
8,Zinc - Fast,False,-0.04252796843647957,,,
11,Chromium,False,0.0161685361713171,,,
14,UC-7,False,-0.0096802450530231,,,
10,Copper,False,-0.008520158808678388,,,
6,Iron,False,-0.005215673600323498,,,
9,UC-5,False,0.005182575215641635,,,
12,Zinc - Intermediate,False,0.0050673313321074435,,,
5,Lead,False,-0.004676267839968205,,,
13,UC-6,False,-0.004077993873506785,,,
2,UC-3,False,-0.004019844443537295,,,
4,UC-4,False,0.0025300399423576893,,,
3,Cadmium,False,-0.0012213376141153275,,,
0,UC-1,False,-0.0008271922968560829,,,
