k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.014642690755426884,,,
11,Chromium,False,-0.01373227291740477,,,
13,UC-6,False,0.006101449760608375,,,
14,UC-7,False,0.003731454382650554,,,
12,Zinc - Intermediate,False,-0.003688117343348911,,,
4,UC-4,False,-0.0029775075521320106,,,
7,Zinc - Steady,False,-0.002914807503111661,,,
5,Lead,False,-0.0016407625342253595,,,
8,Zinc - Fast,False,0.0015293966559693218,,,
0,UC-1,False,0.0014947611524257806,,,
1,UC-2,False,0.001431310303742066,,,
2,UC-3,False,0.001267224116018042,,,
3,Cadmium,False,0.0010683018632698805,,,
10,Copper,False,-0.0006130816048244014,,,
9,UC-5,False,1.4983719906977273e-05,,,
