,b0165
Cr_1,0.0035237411361407757
Cr_2,0.003330356719994848
Cr_3,0.007378463601020653
Cr_4,0.007947332769436675
Cr_5,0.012691950649464986
Cr_6,0.010270914988408405
Fe_1,-0.0017135136017619214
Fe_2,-0.014632937314713426
Fe_3,-0.023672289651070155
Fe_4,-0.033788909167408336
Fe_5,-0.03591982905942364
Fe_6,-0.032983686871254636
Cd_1,0.0013154786854375267
Cd_2,0.0049289701022340255
Cd_3,0.007554088651493596
Cd_4,0.013666105538489095
Cd_5,0.012307392518429348
Cd_6,0.016598866480899633
Zn_1,0.002312408306030576
Zn_2,0.0050779581122999155
Zn_3,0.01127081776974412
Zn_4,0.024950470388652703
Zn_5,0.038468259106854176
Zn_6,0.04786806466500565
Cu_1,0.002563762633781775
Cu_2,0.004546890749023712
Cu_3,0.0013024101677637234
Cu_4,-0.002833283026196432
Cu_5,-0.008942209101889283
Cu_6,-0.006773982301745929
Pb_1,0.007303834178811305
Pb_2,0.00977027419906608
Pb_3,0.01665856615476832
Pb_4,0.027739092510762
Pb_5,0.03693131581267672
Pb_6,0.04184587143923035
