,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.167129109762301,3.0,0.0,-0.1929799677,1.0,0.0975801122,2.0,0.0953998555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,1.8946569100000001,0.6575710144383037,3.0,3.0,2.3274302479,4.0,2.2185757727,5.0,1.1379647094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,2.0891221719333335,0.3832586402074903,3.0,6.0,1.82737499,7.0,1.9109593656000001,8.0,2.5290321602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,1.4285707537555125e-11,0.5282297246811349,21.0,9.0,-0.0228964517,10.0,0.1553344009,11.0,-0.7670901332000001,12.0,0.3400391109,13.0,0.2510764541,14.0,-0.21197661040000002,15.0,-0.027998633000000002,16.0,-0.508680353,17.0,-0.7863629991000001,18.0,1.1769306443,19.0,0.7035104594,20.0,0.1972913262,21.0,0.0168932056,22.0,-0.2669760812,23.0,-0.1803554808,24.0,0.800015048,25.0,0.2928363752,26.0,-0.23528429750000002,27.0,0.3313454099,28.0,-0.9126131073,29.0,-0.345038287
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,1.7099326097428569,0.7012556445536053,21.0,30.0,1.7001274902999999,31.0,0.653590173,32.0,1.3461943385000001,33.0,3.1879418115,34.0,0.7077855984,35.0,2.3836423831,36.0,2.7477073836,37.0,1.1413100416,38.0,1.4944029963,39.0,2.2794517623,40.0,2.4955323652,41.0,0.45498479680000004,42.0,1.4781295142,43.0,1.3513903515,44.0,2.1292867391,45.0,1.8058337346000002,46.0,1.5001647978000001,47.0,2.374212891,48.0,1.7409809227,49.0,1.3959133022,50.0,1.5400014109
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-2.3129646346357427e-18,0.170118004676263,3.0,51.0,-0.1345864121,52.0,0.1912085351,53.0,-0.056622123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.039710359125,0.21618920214361695,4.0,54.0,0.3565678324,55.0,-0.0688535887,56.0,-0.0081539558,57.0,-0.12071885140000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-3.469446951953614e-18,0.22765763410985862,4.0,58.0,-0.3401380292,59.0,0.1277918177,60.0,0.1275496204,61.0,0.0847965911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.29543063272500003,0.20024136955849764,4.0,62.0,0.20828763520000002,63.0,0.0954115437,64.0,0.31359786440000004,65.0,0.5644254876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.242802448375,0.21897299574238788,4.0,66.0,0.444978227,67.0,-0.0232168126,68.0,0.3975415963,69.0,0.1519067828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.054712242275,0.17570776045459563,4.0,70.0,0.0854334538,71.0,0.24550738760000002,72.0,-0.18001835800000002,73.0,0.0679264857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.850371707708594e-17,0.5370259337034433,6.0,74.0,-0.5098785552,75.0,-0.43901491530000003,76.0,-0.4765444424,86.0,0.2403726981,88.0,0.5592864858000001,90.0,0.6257787290000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,1.2761753402166667,0.2666899528605076,6.0,77.0,1.4709632661,78.0,1.3966041982,79.0,1.5627900522,87.0,0.8951433589000001,89.0,1.0053657451,91.0,1.3261854208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.3499726266666667,0.1407417395386388,3.0,80.0,-0.4543176753,82.0,-0.1899005177,84.0,-0.40569968700000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,2.2408583128333333,0.04200713267909478,3.0,81.0,2.2383307509,83.0,2.2840721566,85.0,2.200172031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.3327350675021315,3.0,92.0,0.0699627407,93.0,-0.36215339900000004,94.0,0.2921906583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.5850504746333334,0.15900031262147343,3.0,95.0,-0.7291866453,96.0,-0.6114693054,97.0,-0.4144954732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.05758392769999998,0.31288745777815313,3.0,98.0,-0.1582104464,99.0,-0.3077773888,100.0,0.29323605210000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.21816993603333334,0.13762011192182255,3.0,101.0,-0.2993215578,102.0,-0.0592720819,103.0,-0.2959161684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,2.281749618866667,0.18462395423415642,3.0,104.0,2.0701761158,105.0,2.4101967781,106.0,2.3648759627000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,2.8373834506000004,0.06418699107800585,3.0,107.0,2.8976160127,108.0,2.8446703602000003,109.0,2.7698639789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,3.5859474056333336,0.47104700762857143,3.0,110.0,3.1769051429,111.0,4.1009497826,112.0,3.4799872914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,5.151916019166666,0.18085709751697476,3.0,113.0,5.1213365403,114.0,5.346113448,115.0,4.9882980692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
