,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
17,co_culture__c_viol_25,-2.254438729375,0.9506555582224652,4.0,23.0,-1.7050375565,42.0,-1.6335575214,70.0,-3.6578471202,79.0,-2.0213127194,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-2.6814121422,0.5136035531580395,4.0,24.0,-2.0644683823,29.0,-2.7912522897,68.0,-3.3024583917,74.0,-2.5674695051,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-2.3613629833000003,0.7496901076890774,4.0,27.0,-1.9580152435,31.0,-2.2496975419,69.0,-3.449028569,75.0,-1.7887105788,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-10.62486176465,0.7275038238012645,4.0,30.0,-11.0282014706,32.0,-9.8991929599,59.0,-11.4366257624,86.0,-10.1354268657,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-9.6816681663,,1.0,35.0,-9.6816681663,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-10.231856560975,1.3338354952044325,4.0,36.0,-8.5516647916,44.0,-9.7683979729,60.0,-11.3344608931,61.0,-11.2729025863,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,1.1313069482651112,4.0,37.0,1.1045984708,46.0,0.4843192879,57.0,-0.0452815114,84.0,-1.5436362473,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-1.7875764650000001,0.6999880180323416,2.0,39.0,-2.2825427393,43.0,-1.2926101907,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-9.8024457205,0.008564880950281732,2.0,47.0,-9.8085020059,55.0,-9.7963894351,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,2.223371256652749,3.0,87.0,-1.3995935862,90.0,-1.1641326825,93.0,2.5637262687,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,1.9860292435333333,0.33122127318124295,3.0,88.0,2.3603543824,91.0,1.8668229072,94.0,1.730910441,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,3.335042230366667,1.1733707974560532,3.0,89.0,2.0372900612000002,92.0,3.646755878,95.0,4.3210807519,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,2.5000057579660506e-11,1.3240485481561322,4.0,96.0,0.9464292814,97.0,-1.1875283765,98.0,-1.0886438317,99.0,1.3297429269,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.012240089449999991,1.2021138270285499,2.0,100.0,0.8622629283000001,104.0,-0.8377827494000001,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.54712423865,0.33667795923342103,2.0,101.0,0.30905697060000004,105.0,0.7851915067,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,8.333334022836425e-12,1.3524629110205297,12.0,102.0,0.9771522970000001,110.0,1.4413434563,117.0,1.0035116046,125.0,1.1605117756,131.0,-0.9219596553,134.0,-0.4879151379,138.0,1.2182995532,159.0,0.7095246229000001,162.0,-0.728211208,164.0,0.3215890389,170.0,-2.2797038626,174.0,-2.4141424846,,,,
33,immunity_isolated__WT_npr1,0.9875622346,0.5727976049393113,2.0,103.0,0.5825331639,126.0,1.3925913053,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-2.9795067483,2.1782706545407784,14.0,106.0,-2.3348370752,113.0,-3.424135603,121.0,0.7778606328000001,127.0,-2.4484322246,136.0,-4.2877869993,142.0,-1.1514522115,145.0,-4.1953734091,150.0,-7.5383154556,160.0,-1.5009199889,161.0,-2.335729366,163.0,-2.6388592687,167.0,-0.31241892250000003,172.0,-5.1128488571,176.0,-5.2098457275
35,immunity_isolated__AvrRpt2_npr1,-0.9196463609333333,1.5149839997912466,3.0,107.0,-0.1587159541,128.0,0.0640420951,146.0,-2.6642652238,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-3.1999233805666667,0.4610882390507841,3.0,108.0,-2.8770685317,129.0,-2.9947093942,147.0,-3.7279922158,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-1.5577186235,1.4381194342297257,2.0,109.0,-0.5408146194,148.0,-2.5746226276,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,1.0954073492,0.1266002027725165,4.0,111.0,1.1650313611,119.0,0.9402398157,140.0,1.0501463874,165.0,1.2262118326,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.43998209099999996,0.694932363936079,4.0,112.0,1.4461426567,120.0,-0.1438295813,141.0,0.1722014398,166.0,0.28541384880000004,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.26111610553333336,1.346534012025701,3.0,114.0,-0.6430351039000001,122.0,1.2351239208,143.0,-1.3754371335,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.36202246855,0.5859196791567256,4.0,115.0,-0.7391337727,123.0,0.0580042797,144.0,-0.9794455162000001,168.0,0.21248513500000002,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,1.2986178590333335,0.989024896740885,3.0,116.0,0.5000725272000001,124.0,2.4049366770000002,169.0,0.9908443729,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.7627188607500001,0.20375232437771024,2.0,118.0,0.906793511,139.0,0.6186442105000001,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.9994167733333333,1.1605596322059073,3.0,130.0,1.5784920852000002,152.0,1.7564938972,156.0,-0.3367356624,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-1.81256375715,0.062320680868105306,2.0,132.0,-1.7684963811,135.0,-1.8566311332,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-4.6399514052,0.050727251886638014,2.0,133.0,-4.675820989,137.0,-4.6040818214,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-2.87883880375,1.3927869007243747,2.0,149.0,-1.8939897415,151.0,-3.8636878660000002,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-1.2600016664333333,0.21518077596273386,3.0,153.0,-1.189848375,155.0,-1.0886524099,158.0,-1.5015042144000001,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-3.4278793883,1.9677032888374038,2.0,154.0,-4.8192557272,157.0,-2.0365030494,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-3.0898802661499998,0.8353525585751198,2.0,171.0,-2.4991968073,175.0,-3.680563725,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-5.1702009623,0.24495358311986673,2.0,173.0,-5.343409302,177.0,-4.9969926226,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,-1.850371707708594e-17,0.4450100343982676,3.0,178.0,-0.190476096,182.0,0.5085455284,183.0,-0.3180694324,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-9.920701280433333,3.465452713378256,3.0,179.0,-8.4602587664,180.0,-13.8773281623,181.0,-7.4245169126,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,1.8062005914024304,3.0,184.0,1.1762038593,185.0,0.903464005,186.0,-2.0796678643,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-2.8469178288666668,0.454935278607745,3.0,187.0,-2.3216493335,188.0,-3.1035634579,189.0,-3.1155406952,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,27.521439592066667,2.9314809181381154,3.0,190.0,29.1043115763,191.0,24.1387746281,192.0,29.3212325718,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,5.762731763333334,1.9323911703331162,3.0,193.0,3.9455994043000002,194.0,5.5498443649,195.0,7.7927515207999996,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,35.686138547800006,1.196684446673901,3.0,196.0,35.20112745,197.0,34.8080965336,198.0,37.0491916598,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,12.414240368333333,4.69973577102355,3.0,199.0,15.4780834292,200.0,7.0032512191,201.0,14.7613864567,,,,,,,,,,,,,,,,,,,,,,
