,PA2754a
SRX7442752,0.053862162000000005
SRX7442753,-0.053862162000000005
SRX7442754,1.511798062
SRX7442755,1.4834004790000002
SRX7442756,0.376250048
SRX7442757,0.184729726
SRX7442758,0.52294035
SRX7442759,2.131432507
SRX7442761,2.430860499
SRX7874204,-0.021141848
SRX7874205,0.021141848
SRX7874206,0.704421685
SRX7874207,0.073419775
SRX8639787,-0.146558627
SRX8639788,0.146558627
SRX8639789,-0.7938352160000001
SRX8639790,0.061988911
SRX8639791,-0.23636788800000003
SRX8639792,-0.472901016
SRX8639793,-1.452239416
SRX8639794,-1.106797786
SRX8639795,-1.006177437
SRX8639796,-1.395922844
SRX8639797,-0.48560983300000005
SRX8639798,0.109977691
SRX8639800,0.36703696900000005
SRX1156127,0.012071532000000001
SRX1156135,-0.012071533
SRX1156136,0.059699101000000004
SRX1156137,0.00564172
SRX1156138,3.253379319
SRX1156140,2.677471376
ERX2195929,0.090722594
ERX2195930,-0.090722594
ERX2195931,1.582237998
ERX2195932,1.968798802
ERX2195933,0.396954018
ERX2195934,0.5648226590000001
SRX4579961,-0.030523855000000003
SRX4579962,0.12162930500000001
SRX4579963,-0.091105449
SRX4579964,0.6660457510000001
SRX4579965,0.736848837
SRX4579966,0.9856102
SRX5630349,0.023983983
SRX5630350,-0.023983983
SRX5630351,0.439786628
SRX5630352,0.778224263
SRX1411278,-0.570697458
SRX1411287,-0.19939443
SRX1411289,-0.13649839700000002
SRX1411279,0.8890460560000001
SRX1411280,-0.31834859800000004
SRX1411281,-2.243312235
SRX1411282,-1.825932354
SRX1411283,-1.965851408
SRX1411284,-1.619113684
SRX1411285,-2.592914185
SRX1411286,-0.303807345
SRX1411288,-0.44135956600000004
SRX2711962,-0.19750927100000001
SRX2711963,0.19750927000000001
SRX2711964,1.180475751
SRX2711965,1.333390599
SRX2711966,0.304150052
SRX2711967,1.141008105
ERX3558798,-0.506811486
ERX3558799,-0.45621875300000003
ERX3558800,-0.0049099700000000005
ERX3558801,-0.094782902
ERX3558802,0.24854059
ERX3558803,0.15709620200000002
ERX3558804,-0.8572666360000001
ERX3558805,0.45162984300000003
ERX3593017,0.217626497
ERX3593018,-0.153329025
ERX3593020,0.399083301
ERX3593021,0.307644384
ERX3593022,-0.7067276840000001
SRX7058492,0.262110667
SRX7058494,1.8522133040000002
SRX7058495,1.391457885
SRX7058509,-0.262110666
SRX2662717,-3.154318611
SRX2662718,-3.182590605
SRX2662721,0.440305804
SRX2662722,-0.440305804
SRX8143226,-0.186777679
SRX8143227,0.186777679
SRX8143228,0.315890548
SRX8143229,0.13162853100000002
ERX2456848,-0.28772801200000003
ERX2456849,-0.130171648
ERX2456850,-0.019588874000000003
ERX2456851,-0.36742787800000004
ERX2456852,0.23890091
ERX2456853,0.5330290830000001
ERX2456854,-0.19232116
