,SP5448_09340
SRX1726505,-0.18825261640000002
SRX1726506,-0.0967771411
SRX1726507,0.28502975750000004
SRX1726508,-3.0811341844
SRX1726509,-2.9519081598
SRX1726510,-1.7847174153
SRX1726511,-2.7160727353
SRX1726512,-2.5366411975
SRX1726513,-2.5810431128999998
SRX1081650,-0.039900701000000004
SRX1081651,-0.1020165724
SRX1081652,0.1273671448
SRX1081653,-0.18374377760000002
SRX1081654,-0.0947793727
SRX1081655,0.078658265
SRX1081656,0.1218606995
SRX1081657,-0.0787263259
SRX1081658,0.0449770122
SRX1081659,0.0075094032000000005
SRX1081660,0.13928558970000002
SRX1081661,0.013997827800000001
SRX1081662,0.1522904371
SRX1081663,-0.1402414237
SRX1081664,-0.052270690700000004
SRX1081665,-0.1046131015
SRX1081666,0.0303269803
SRX1081668,0.23458445320000001
SRX1081669,0.08314897780000001
SRX1081670,-0.3131004475
SRX1081671,0.0753856224
SRX1081672,-1.6986684922
SRX1081673,-2.0795856089
SRX1081674,-2.2292590276
SRX1081675,-2.0879177199
SRX1081676,-1.2698481286
SRX1081677,-1.7045345614
SRX1081678,-1.4567358885
SRX1081679,-1.7449527692
SRX1081680,-1.8698445395
SRX1081681,-1.7865629337
SRX1081682,-2.0759477093
SRX1081683,-2.0631684691
SRX1081684,-1.7456393700000001
SRX1081685,-2.1252875924
SRX1081686,-2.5231144539
SRX1081687,-1.6364693034000002
SRX1081688,-3.2680605099
SRX1081689,-1.7761836951
SRX1081690,-1.4453529392
SRX1081691,-1.3042029669000001
SRX1081692,-1.7411166346
SRX1962715,-0.0846668877
SRX1962716,-0.0049019389000000005
SRX1962717,0.0895688266
SRX1962718,0.0300707631
SRX1962719,-0.4546354661
SRX1962720,-0.46500433560000004
SRX1962721,-0.5044555089
SRX4892146,0.0185967415
SRX4892147,0.0102631983
SRX4892148,-0.0629328524
SRX4892149,0.0340729126
SRX4892150,-0.2046675018
SRX4892151,-0.18230052600000002
SRX4892152,-0.1605806072
SRX4892153,-0.19124967950000002
SRX4892154,-0.08115014050000001
SRX4892155,-0.0213953851
SRX4892156,-0.061452442100000004
SRX4892157,-0.1255998244
SRX4892158,-0.1993768424
SRX4892159,-0.1635348774
SRX4892160,-0.0830331483
SRX4892161,-0.12049491990000001
SRX7620814,0.15160819520000002
SRX7620815,-0.0119948434
SRX7620816,0.007642126900000001
SRX7620817,-2.2591303417
SRX7620818,-2.1034742521
SRX7620819,-2.1984258044000002
SRX7620856,-0.12078353260000001
SRX7620857,-3.7042458348
SRX7620858,-0.1098443191
SRX7620859,-3.4746952358
SRX7620860,-0.2158955398
SRX7620861,-3.9182556404
SRX7620862,-0.31202062550000004
SRX7620863,-1.6972230757
SRX7620864,0.19382872810000001
SRX7620865,-1.8142428036
SRX7620866,-0.0290635814
SRX7620867,-2.0979262102
SRX2161502,-0.0531762426
SRX2161503,-0.0357798722
SRX2161504,0.0889561148
SRX2161505,0.08124605280000001
SRX2161506,0.1942044158
SRX2161507,0.0554095235
SRX2161508,0.1761392226
SRX2161509,0.5614680391
SRX2161510,0.2646737596
SRX2161511,0.262740905
SRX2161512,0.1999696725
SRX2161513,0.2357620266
SRX2161514,-2.1715951517
SRX2161515,-2.3089658551
SRX2161516,-2.1545142382
SRX2161517,-2.1796470529
SRX2161518,-2.042080876
SRX2161519,-1.7330226586
SRX2161520,-1.1694637492
SRX2161521,-1.3895229307
SRX2161522,-1.0610792433
SRX2161523,-1.7944501770999999
SRX2161524,-1.7130991453000002
SRX2161525,-1.986785864
