,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.5552361997426565,3.0,0.0,0.6348134443,6.0,-0.23964969220000001,12.0,-0.3951637521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.1343029901,0.20862743804393735,3.0,1.0,-0.35887017600000004,7.0,-0.0975349066,13.0,0.0534961123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.17876332946666665,0.2502480537210666,3.0,2.0,-0.3521368438,8.0,0.108124094,14.0,-0.2922772386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.05240176413333334,0.28597098853355846,3.0,3.0,-0.1496602685,9.0,-0.2770580655,15.0,0.2695130416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.063084344,0.08688755056917317,3.0,4.0,-0.0315173891,10.0,0.13932187440000002,16.0,0.0814485467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.4862598607,0.22703848208869312,3.0,5.0,0.2372723685,11.0,0.6818197302,17.0,0.5396874834000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.4512410934500001,1.1615061987834676,2.0,18.0,0.3700678161,71.0,-1.272550003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.6431379221333333,0.8361139741872531,3.0,19.0,0.45734253620000004,70.0,1.5565212236,205.0,-0.0844499934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.2182854614,0.517688446951554,8.0,20.0,-1.272550003,32.0,-0.0458229437,55.0,-0.38046117490000003,67.0,-0.2215321191,126.0,-0.4933441772,147.0,0.1491655603,203.0,0.1143013036,210.0,0.4039598628,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.5680978856,0.5821664419472407,3.0,21.0,0.5003935698,34.0,0.0227438105,61.0,1.1811562765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
