,SP5448_00645
SRX1726505,-0.17578550510000002
SRX1726506,0.2614279299
SRX1726507,-0.0856424248
SRX1726508,-1.1758045343
SRX1726509,-1.1690305002
SRX1726510,-0.27995816830000003
SRX1726511,-1.2009613854
SRX1726512,-1.2000749439
SRX1726513,-0.6866791592
SRX1081650,0.3037276155
SRX1081651,0.2520515048
SRX1081652,-0.4508665022
SRX1081653,0.5896449099000001
SRX1081654,0.0830614555
SRX1081655,-0.2121472613
SRX1081656,-0.0040602170000000005
SRX1081657,-0.31389752400000004
SRX1081658,-0.4621783747
SRX1081659,0.741326225
SRX1081660,0.1140142886
SRX1081661,0.048342391900000004
SRX1081662,-0.0766198002
SRX1081663,-0.1822214456
SRX1081664,-0.0253288672
SRX1081665,0.2008951166
SRX1081666,0.0655002864
SRX1081668,0.21708496670000002
SRX1081669,-0.2726845304
SRX1081670,-0.270118324
SRX1081671,-0.3455259142
SRX1081672,-1.7771456104
SRX1081673,-1.744632239
SRX1081674,-1.6753665443
SRX1081675,-1.7049181794
SRX1081676,-0.5076161622
SRX1081677,-1.7413299366000001
SRX1081678,-1.6216864928999999
SRX1081679,-1.8234817067
SRX1081680,-2.243227539
SRX1081681,-1.6150718481
SRX1081682,-1.4359850618
SRX1081683,-1.7265156133000001
SRX1081684,-1.5928371213
SRX1081685,-2.4274929762
SRX1081686,-1.9219537984000001
SRX1081687,-1.6118055543
SRX1081688,-3.5940680547
SRX1081689,-1.7340848755
SRX1081690,-1.926522249
SRX1081691,-1.6860535418
SRX1081692,-2.0023207738
SRX1962715,0.050573122500000005
SRX1962716,-0.0829568349
SRX1962717,0.0323837123
SRX1962718,-0.0589542448
SRX1962719,1.1689783671
SRX1962720,1.1457154656
SRX1962721,1.1043865006
SRX4892146,-0.0086634668
SRX4892147,-0.0058169935
SRX4892148,0.0572132985
SRX4892149,-0.0427328383
SRX4892150,0.1339887321
SRX4892151,0.0988395965
SRX4892152,0.1443340166
SRX4892153,0.1124609029
SRX4892154,-0.0349561332
SRX4892155,0.0203269237
SRX4892156,0.09356975440000001
SRX4892157,0.12065693720000001
SRX4892158,0.1745587825
SRX4892159,0.14681112300000002
SRX4892160,-0.0411866559
SRX4892161,-0.08990842930000001
SRX7620814,-0.0827589926
SRX7620815,-0.1686832613
SRX7620816,-0.1295457375
SRX7620817,-0.5191353331
SRX7620818,-0.4809039042
SRX7620819,-0.43917059280000004
SRX7620856,0.1368936552
SRX7620857,-2.8880059492
SRX7620858,0.3565832621
SRX7620859,-2.9641252692
SRX7620860,0.1153183723
SRX7620861,-2.9491358974
SRX7620862,0.0150445695
SRX7620863,-0.7196738912
SRX7620864,0.11137028500000001
SRX7620865,-0.8893986459000001
SRX7620866,0.2545731369
SRX7620867,-1.5516101438
SRX2161502,-0.0651200356
SRX2161503,-0.1320138796
SRX2161504,0.19713391530000002
SRX2161505,0.0252612481
SRX2161506,-0.1890802229
SRX2161507,-0.2541740001
SRX2161508,-0.08712154750000001
SRX2161509,-0.0871958738
SRX2161510,-0.24898051510000002
SRX2161511,-0.1795790452
SRX2161512,-0.18356643050000002
SRX2161513,-0.21449654510000002
SRX2161514,-0.6978988262
SRX2161515,-0.7914307715000001
SRX2161516,-0.6952478261
SRX2161517,-1.2943361784
SRX2161518,-1.3161688049
SRX2161519,-1.3617031633
SRX2161520,-0.3175673909
SRX2161521,-0.46099183060000004
SRX2161522,-0.1637365135
SRX2161523,-1.5414165811
SRX2161524,-1.6319083568
SRX2161525,-1.8341012206
