,A,CysB
SRX4705223,8.357981974,-0.3026008034
SRX4705224,7.0912870697,0.1250956093
SRX4705225,12.9181778298,-0.6605091213000001
SRX4705226,12.5701733086,-0.8564387748000001
SRX4705227,3.5173940836,-1.193163583
SRX4705228,10.3135950863,-0.7966430981
SRX4705229,9.8198261307,-0.745060485
SRX4705230,5.7537851001,-0.3320398358
SRX4705231,9.2459826917,-1.0978592118
SRX4705232,9.9329026692,-1.042451106
SRX4705233,6.6644728232,-0.4263846028
SRX4705234,7.0343713913,-0.4413766054
SRX4705235,3.7896760366,-0.7522944527000001
SRX4705236,7.352380433,-0.2103490094
SRX4705237,2.9138123352000003,-0.8383850792
SRX4705238,2.9464709499,-0.8396488825
SRX2038319,-6.2213588336,-0.1950939729
SRX2038320,-1.4353787414,-0.6441962163
SRX2038321,-7.3348252967,-0.2735041724
SRX2038322,-7.7194318145,-0.326587173
SRX2038323,12.1374841978,0.6092157898
SRX2038324,13.0040273025,0.8716757131
SRX2038325,-1.7078848225,-0.1462944045
SRX2038326,-7.1700208885,-0.13845506200000002
SRX2038327,-7.7168247411,-0.5496520865
SRX2038328,-5.6142101164,-0.7839277324
SRX2038329,10.6052066162,-0.07393781170000001
SRX2038330,7.4670381225,0.003082908
SRX2038331,5.2851929657,0.06386759780000001
SRX2038332,-6.8830854565,-0.3017442676
SRX2038334,7.3531847724,0.24664656440000002
SRX2038335,5.5973627364,0.28089234150000003
SRX2038336,0.07663571200000001,0.4520241126
SRX2038337,3.4279598579,-0.0676549392
SRX2038338,3.4320352628,0.011696952
SRX2038339,6.5956804664,0.9247959264000001
SRX2038340,16.1551844337,0.6331033185
SRX2038341,6.0094141696,-0.4709180691
SRX2038342,5.6586104383,0.08771487480000001
SRX2038343,9.28851258,0.40762706600000004
SRX2038344,16.0704912253,1.3149207666
SRX2038345,10.8680019732,1.4147096506999999
SRX2038346,7.4989104464,0.5027633153000001
SRX2038347,7.8565480188,0.1979457796
SRX2038348,4.2807822187,0.4078212538
SRX2038349,7.5809823954,-0.0067709055
SRX2038350,9.1500628889,0.0553577362
SRX2038351,7.1338822621,0.11378642700000001
SRX2038352,9.5576599258,0.0084549125
SRX2038353,8.2465556001,0.25187472380000003
SRX2038354,0.9804772015000001,-0.4862951582
SRX2038355,-2.4214675725,-0.1249451111
SRX2038356,7.6255204406,-0.3981880051
SRX2038357,2.7893235708,0.1833970209
SRX2038358,15.2031916512,0.6475254587
SRX2038359,15.9607382873,0.1790366251
SRX2038360,12.6452383943,-0.059908778600000004
SRX2038361,5.4040362027,0.3343010027
SRX2038362,4.1888732911,0.7717376916
SRX2038363,1.3323607483,0.1697650866
SRX2038364,8.7554711597,0.46114981780000003
SRX2038365,8.8674435577,0.3543000284
SRX2038366,11.5159016967,0.3015662235
SRX2038367,5.542878173,0.47642879120000003
SRX2038368,10.4169460541,-0.0670659417
SRX2038369,7.1529893971,-0.2552975501
SRX2038370,3.9035602881,0.30074846310000003
SRX2038371,12.8319190305,0.7402157582000001
SRX2038372,5.0097987497,0.30420843670000003
SRX2038373,3.2217195796,-0.0421698714
SRX2038374,4.1153381427,0.0845997939
SRX2038375,4.0678315651,-0.2872799749
ERX530520,0.042098565000000004,-0.13964897810000002
ERX530521,0.4157519449,-0.1285434729
ERX530522,0.19991007330000002,0.08447138180000001
ERX530523,0.14283751490000002,0.0308153884
ERX530524,-0.042098565000000004,0.13964897810000002
ERX530525,0.44292087280000003,-0.021596046600000002
ERX530526,-0.1837750898,-0.1128273364
ERX530527,0.4348511781,-0.19411020850000002
ERX3212443,-0.9084937931,-0.4326809386
ERX3212444,-2.4911343978,-0.43933115
ERX3212445,-2.7586074324,-0.6136396724000001
ERX3212446,12.4669818859,-0.42960055960000004
ERX3212447,2.9776756329,-0.3044514931
ERX3212448,9.2293849546,-0.3682069383
ERX3212449,-2.9055814283,-0.006626237
ERX3212450,-1.1995037973,-0.0244767329
ERX3212451,4.1050852256,0.031102969900000003
ERX3212452,2.7372887618,-0.1752051942
ERX3212453,1.657168191,-0.1082197753
ERX3212454,1.6948904597,-0.0823473886
SRX7478973,-1.0609047765,-0.0593634669
SRX7478974,3.4523920601,0.1461674311
SRX7478975,-2.3914872836,-0.08680396430000001
SRX7478976,-4.7142149991,-0.3489283046
SRX7478977,-3.9324517563,-0.2646285097
SRX7478978,-4.0706663839,-0.38086545790000004
SRX7478979,-5.1855186942,-0.604986707
SRX7478980,-4.7734791107,-0.6503941727
SRX7478981,-4.7956294246,-0.5826501164
SRX7478982,-5.2700851887,-0.6451957549
SRX7478983,-5.2965831676,-0.6377851969
SRX7478984,-4.7955351604,-0.8187967619000001
ERX1521038,0.2049349821,0.8619314532000001
ERX1521039,-0.9031623508000001,0.9761849924
ERX1521040,0.0688016942,0.8717034406
ERX1521041,-0.5057157931,0.7620222951000001
ERX1521042,0.20574692390000002,0.35914030550000003
ERX1521043,-0.2636634263,0.0832087023
ERX1521044,0.106277463,0.3548272992
ERX1521045,-0.106277463,-0.3548272992
SRX621182,11.581493266,-0.2357714555
SRX621183,9.634604573,-0.139972343
SRX621184,3.2026696898,0.3070426713
SRX621185,0.8869473854000001,0.1407291729
SRX621188,1.4563175047999999,0.2221163028
SRX621189,1.5713621521999999,0.17091104640000002
SRX621190,0.1275645839,0.2567462947
SRX621191,-0.1275645839,-0.2567462947
SRX621192,-0.5026866728,-0.9917662596000001
SRX621193,-0.2279277043,-0.6769534355
SRX6489436,0.5833306406000001,-1.0307295573
SRX6489437,-0.0998283174,-1.3486656748999999
SRX6489438,0.2313456166,-0.9867416524
SRX6489439,0.181463585,-0.4114651667
SRX6489440,0.1538547727,-0.08850133880000001
SRX6489441,-0.3353183577,0.4999665055
SRX6489442,-0.22734552530000002,-0.0596137589
SRX6489443,0.3704418104,-0.5093221549
SRX6489444,0.3389864906,0.2839652948
SRX6489445,0.2739421557,-0.2940161246
SRX6489446,0.0161821009,-0.1706453226
SRX6489447,0.141306084,0.24591703450000002
SRX6489448,0.4107240539,-1.2997135476000001
SRX6489449,0.18049398490000002,-1.061420171
SRX6489450,-0.4551174887,-0.5363609045000001
SRX6489451,0.5302995986,-0.0627187318
SRX6489452,0.2632701044,0.0217416383
SRX6489453,-0.2122010611,0.45965646590000003
SRX6489454,0.22040811440000002,-0.16292012960000002
SRX6489455,0.4823613424,0.10814319800000001
SRX6489456,0.3982342441,0.4546068344
SRX6489457,0.41018475130000004,-0.5945744925
SRX6489458,1.7213720741,-0.4646982216
SRX6489459,3.9750768626,-0.49242284960000005
SRX6489460,0.9801389481,-1.1112717328
SRX6489461,1.4590609134,-0.4687838884
SRX6489462,2.6242177253,-0.6838119102
SRX6489463,1.1252713972,-1.2466412019
SRX6489464,1.1213625116000001,-1.1032941894
SRX6489465,3.7886865485000003,-0.5962529183
SRX6489466,0.4470979487,-0.5190826269000001
SRX6489467,2.4185358245,-0.34928578730000004
SRX6489468,4.9604743393,-0.3821524714
SRX6489469,3.5206561338,-0.8100018303000001
SRX6489470,0.39763961480000004,-0.5079280033
SRX6489471,4.3639153756999995,-0.6796972741
SRX6452027,10.9720849219,0.533990095
SRX6452029,0.084982337,0.028216239100000002
SRX6452030,7.7591409721,0.6509238012
SRX6452031,4.641207666,0.5243238995
SRX6452044,10.6837463023,0.5747675853
SRX6452045,8.3962914504,0.39531312150000003
SRX6452046,7.3143983393,0.2068693878
SRX6452047,9.243619013,0.7108789417
SRX6452048,-0.084982337,-0.028216239100000002
SRX6452059,7.6053368748,0.4229017975
SRX1828491,2.6407867292000002,0.3577852492
SRX1828492,2.6807717865000003,0.2743275321
SRX1828493,-0.0163561846,0.19694078110000002
SRX1828494,-0.4634035556,0.8066877711
SRX1828495,-0.661352265,0.11401183590000001
SRX1828496,-0.0232206333,-0.1171232969
SRX1828497,2.5528524302999998,0.42384490620000004
SRX1828498,2.5069536704,0.2859572298
SRX1828499,-0.9105387945000001,0.34740556780000004
SRX1828500,-0.4142409228,0.1762157284
SRX1828501,-1.5358697332,0.1893912804
SRX1828502,-1.0551864337,-0.0021624627
SRX1828503,0.0392728097,-0.23605342310000002
SRX1828504,-0.38126537660000004,-0.6009639073
SRX1828505,-1.2533392755000001,-0.017894529200000002
SRX1828506,-0.8385609755000001,0.0014653575
SRX1828507,0.4097319749,0.10672120600000001
SRX1828508,-0.4097319749,-0.10672120600000001
SRX3796953,0.253624799,-0.07339547660000001
SRX3796954,-0.253624799,0.07339547660000001
SRX3796955,-11.8136022396,-1.7586240747000002
SRX3796956,-11.5428735265,-1.1824086386000001
SRX3796957,-13.7821240246,-2.9845625581
SRX3796958,-12.2480439136,-2.317500731
SRX3796959,-2.2010495733,0.33579202620000004
SRX3796960,-2.0141865395,0.276937614
SRX3796961,-1.2056910692,-0.7384691621
SRX3796962,-1.2353662647,-0.5491244918
SRX3796963,-14.3339454901,-2.7359987744
SRX3796964,-11.585771705900001,-2.6653715901
SRX3796965,-16.8125247394,-0.8145164988
SRX3796966,-16.9633407388,-0.7002646157
SRX3796967,-6.8743339248,-1.219051273
SRX3796968,0.5340878947000001,-1.1732039184
SRX3796969,0.7502538204,-1.0909136318
SRX3796970,-2.1522849024,-1.2777888549
SRX3796971,0.11329585240000001,0.1992899153
SRX3796972,0.0543363046,0.3297114438
SRX3796973,-12.1204184376,-0.4889542102
SRX3796974,-9.3418231065,-0.2357990141
SRX3796975,-14.405736858000001,-2.5406775147
SRX3796976,-13.6455761368,-2.7249804505
SRX3796977,-3.6892866151,0.1265884388
SRX3796978,-0.7567641248,0.10720621990000001
SRX3796979,0.1496146944,-0.3632582052
SRX3796980,-1.560579229,-0.4466390992
SRX3796981,-14.6105458328,-2.38146946
SRX3796982,-12.6305578545,-2.2199766029
SRX3796983,-16.6010247314,-0.6840463095
SRX3796984,-16.5505464297,-0.6078618329000001
SRX3796985,0.19207732560000002,-0.4224843467
SRX3796986,-4.5379643202,-0.9865398458
SRX3796987,0.3358238174,-0.8413918444
SRX3796988,1.4734023681,-0.3652936849
SRX2568270,0.1933819243,-0.136042446
SRX2568271,-0.6601761688000001,-0.2684062457
SRX2568272,-0.7159589399,-0.6606351846
SRX2568273,-0.6927233451,-1.2411872482
SRX2568274,-0.281827104,-1.0893350213
SRX2568275,-0.1933819243,0.136042446
SRX2568276,1.2479140693,-0.1391812616
SRX2568277,0.1952428668,-0.9690716476000001
SRX2568278,-1.7355423652000002,-1.5922418299
SRX2568279,-0.7999195985,-1.8661971517
SRX3421856,0.3733620011,0.0173995625
SRX3421857,-0.3733620011,-0.0173995625
SRX3421858,-5.6252423476,-0.6799959438000001
SRX3421859,-5.7473403904,-0.6709802833
SRX3421860,0.022178869400000002,0.2642514355
SRX3421861,-0.2814369001,-0.2992450807
SRX3421868,0.1170817633,1.5197077448
SRX3421869,-0.4523202938,1.6370456608000001
SRX2606337,0.0436635404,-0.0675517712
SRX2606338,1.0982189157,0.19321535010000002
SRX2606339,-0.18034036650000002,0.3557458331
SRX2606340,-2.2358236344,0.17476424840000002
SRX2606341,-2.7720269481,-0.9153852037
SRX2606342,-14.1388702702,-1.1981765938
SRX2606343,-4.7715705555,0.8484578051
SRX2606344,-17.0611601546,-1.8520647361
SRX2606345,-20.914475312,-1.2672611192
SRX2606346,0.22796394020000002,-0.1542212107
SRX2606347,-0.0049788352,0.0867463918
SRX2606348,0.9742624229,0.07073456210000001
SRX2606349,0.1163156968,0.23340071540000001
SRX2606350,-1.7273981172,-0.0083751517
SRX2606351,-4.9152012258,-1.0070249265
SRX2606352,-14.816070957099999,-0.8023703146000001
SRX2606353,3.0419357935,0.9855656249
SRX2606354,-15.7970064634,-1.9106086212000002
SRX2606355,-19.5988681854,-0.7549988634
SRX2606356,-7.3132344055,-0.5498381059
SRX2606357,-0.0386847052,-0.019194620500000002
SRX2606358,0.8506817987,0.0436274579
SRX2606359,-1.8132081579000001,0.2913268137
SRX2606360,-2.0332158024,0.0069830379
SRX2606361,-1.0616418022,-0.9965804949
SRX2606362,-11.9558278256,-1.5360348951
SRX2606363,2.0152293687,1.2433590341
SRX2606364,-16.8301645708,-1.7820034493999999
SRX2606365,-21.3269901739,-0.9927549683
SRX2606366,-8.0804847281,-0.2976299966
SRX3648427,3.0121900456,-0.8401980934000001
SRX3648428,-2.8937201263,-1.1370262819
SRX3648429,1.5585734869999999,-0.8342682560000001
SRX3648430,-7.4582974956,-0.6079493263
SRX3648431,-7.2042608394,-0.5246913572
SRX3648432,-6.9413774286,-0.6056695875
SRX3648433,3.0370017771,0.28185680300000004
SRX3648434,-5.0061901572,-0.4314060222
SRX3648435,-2.2518016225,-0.3653753205
SRX3648436,-3.7841919393,-0.5360490388
SRX3648437,-7.743724324,-0.7401986259000001
SRX3648438,-7.7802281903,-0.4672596717
SRX3648439,-0.3710209343,-0.2669818282
SRX3648440,-4.65181453,-0.7185334519000001
SRX3648441,4.074669948,-0.7208674219
SRX3648442,-2.2543270317,0.652937
SRX3648443,-8.3053306621,0.049982674000000005
SRX3648444,-8.0737113916,0.0334782122
SRX3648445,0.327760037,-0.0297254724
SRX3648446,-5.5907180509,-0.6669718524
SRX3648447,-4.4663591026,-0.5019514125
SRX3648448,4.4712359307,0.4216744925
SRX3648449,4.8994011441000005,0.5381928291
SRX3648450,-3.9900237499,-0.2158512645
SRX3648451,-4.1025860445,-0.1957144201
SRX3648452,-0.23510152580000002,-0.21970328150000001
SRX3648453,-1.0429257547,-0.3285983555
SRX3648454,-2.4731850934,-0.2938433602
SRX3648455,-7.3257003422,-0.5777737747
SRX3648456,-8.3131209531,-0.4469506949
SRX3648457,0.5219183157,-0.6781663121
SRX3648458,-2.3219593706,-0.9746341207
SRX3648459,3.5893955909,-0.7418250081000001
SRX3648460,3.4697845061,-0.3646187608
SRX3648461,-5.4532464178,-1.0504971413
SRX3648462,-3.7007582272,-1.1365930692
SRX3648463,2.2961516976,0.15321794860000001
SRX3648464,-4.4913447311,-0.319329167
SRX3648465,5.1727040573,-0.053555180200000004
SRX3648466,4.6443734106,0.46944128090000004
SRX3648467,-4.0313745407,-0.0048011096
SRX3648468,-0.0932797009,-0.1831766825
SRX3648469,-1.6772330127,-0.2089646835
SRX3648470,13.3184667339,0.48364689730000004
SRX3648471,15.4446215388,1.0255090368
SRX3648472,12.8759541269,0.0323990396
SRX3648473,1.5244560215,-0.7867403055000001
SRX3648475,-0.12210117000000001,-0.4402606401
SRX3648476,-6.1878791481,-1.0183941369
SRX3648477,-0.9130711229,-1.1776566834
SRX3648478,-0.4859484536,-0.3722697096
SRX3648479,-6.0164028564,-0.7131751669
SRX3648480,-5.0169888219,-0.6037173421
SRX3648481,-1.2260641094,-0.7843689269
SRX3648482,-7.2451865518,-1.6604321867
SRX3648483,-7.2364204488,-1.8388863984000001
SRX1429221,-0.5161647191000001,-0.16536621440000002
SRX1429222,-0.7698135691,-0.032622481200000004
SRX1429223,1.2859782882,0.19798869560000001
SRX1429224,-0.1940349465,-0.15351603600000002
SRX1429225,-0.24281497270000002,-0.1764170012
SRX1429226,0.1557005089,0.0469378408
SRX1429227,1.7601700763,-0.07922650020000001
SRX1429228,1.1243096904,-0.0317288477
SRX1429229,1.2512739622,0.141375417
SRX1429230,1.681244923,0.32920965300000005
SRX1429231,0.0760708133,0.3115676052
SRX1429232,1.8426650885,0.2850983198
SRX1429233,0.7454553959,0.2900758405
SRX1429234,0.5430507721,0.3875361365
SRX1429235,1.0395208737,0.17645875360000002
SRX1429236,1.4702549307,-0.247301352
SRX1429237,3.6453617115,0.0750037212
SRX1429238,2.6401008008,0.1157051048
SRX1429239,2.7579487314,0.0420278787
SRX1429240,3.5560081948,0.15131446040000002
SRX1429241,2.9655522155,0.1963827334
SRX1429242,2.7806714137,-0.44146989140000004
SRX1429243,3.6772809089000003,0.0231423431
SRX1429244,4.6033017197,-0.0189072029
ERX2339161,-1.2269809541,-0.0062035379
ERX2339162,1.2269809541,0.0062035379
ERX2339163,17.4517165029,1.534008102
ERX2339164,17.6875981382,1.1320696094
ERX2339165,21.3644057523,1.0255044829
ERX2339166,21.420984555,0.6146647176000001
ERX2339167,22.8504363952,1.5530601565
ERX2339168,-1.1257626721,-0.4896667736
ERX2339169,-0.3068337298,-0.2291768475
ERX2339170,17.7035005074,1.4227391804
ERX2339171,18.037033199,1.0730600499
SRX7656012,-1.3803128119,0.2611511158
SRX7656013,-0.1994125029,0.0776523127
SRX7656014,-2.1522834864,-0.092496851
SRX7656015,-4.148555761,-0.092163296
SRX7656016,0.3476182392,0.3056664268
SRX7656017,1.5958482543999999,0.4188885571
SRX7656018,0.5492739798,0.3221969093
SRX7656019,-4.0784858395,-0.03217574
SRX7656020,1.8465783573999999,0.2194070893
SRX7656021,-0.31441815030000003,-0.048934203200000005
SRX7656022,-0.6901061273,0.0838104602
SRX7656023,2.2675862651,0.13013384220000002
SRX7656024,-4.8882151675,0.14176255440000002
SRX7656025,-0.6135315450000001,0.6176761519
SRX7656026,-2.6926967483,0.2530659467
SRX7656027,1.0971164104,0.0917566948
SRX7656028,0.052479397500000004,-0.014115020800000001
SRX7656029,0.9640373148,0.0010972268
SRX7656030,-1.9689344481000002,0.17984814370000002
SRX7656031,0.1176195919,0.11698432010000001
SRX7656032,-0.135105404,0.048613176800000005
SRX7656033,0.8137300662,0.025108688400000002
SRX7656034,0.8501626736000001,0.0041157259000000005
SRX7656035,-0.9226360729,-0.028026248400000002
SRX7656036,0.6978774417,0.057276678600000006
SRX7656037,-0.2819808459,-0.057962770600000005
SRX7656038,0.2170059443,-0.0357752885
SRX7656039,0.16930583470000002,-0.0931163819
SRX7656040,-0.6530750632,-0.1277465894
SRX7656041,0.48376922850000004,0.2208629712
SRX7656042,-0.1593141562,-0.047867872000000006
SRX7656043,0.47767651980000003,0.1656453238
SRX7656044,-0.3077003491,-0.1478887878
SRX7656045,1.1732105814,-0.020602675600000002
SRX7656046,0.30958339290000003,-0.3396622741
SRX7656047,0.5757381094,-0.152432387
SRX7656048,0.33527918230000003,-0.157726511
SRX7656049,0.2722113483,-0.40564323220000004
SRX7656050,-1.7058804692,-0.22643836280000001
SRX7656051,1.7592583434,-0.30917534220000004
SRX7656052,1.4220752862000001,-0.0688331293
SRX7656053,-0.0493459964,-0.111523462
SRX7656054,-1.8492013496,-0.0390359169
SRX7656055,-1.9511349011,0.12221029870000001
SRX7656056,-1.4258958812,0.0203884964
SRX7656057,-1.6480774649,-0.14264007210000001
SRX7656058,-1.7812350775999999,0.014301718000000001
SRX7656059,-1.8212462745,-0.1649507192
SRX7656060,-1.3038838053,-0.20836709280000001
SRX7656061,-1.198193938,-0.1339077646
SRX7656062,-1.2647375842,-0.1340399985
SRX7656063,-3.1034342045,-0.0164253809
SRX7656064,-2.6301128593,-0.0022331401000000002
SRX7656065,-3.2539026522,0.1307552441
SRX7656066,-2.9828957233,-0.9494653192
SRX7656067,-2.6794943294999998,-0.7663654581
SRX7656068,-2.1964817714000002,-0.6943387444
SRX7656069,-3.520691248,-0.9430179127
SRX7656070,-3.3010707762,-0.7724019884000001
SRX7656071,-3.9554592957,-0.702865115
SRX7656072,-2.6375851562,-0.9389200324
SRX7656073,-2.6316478731,-1.0747521873
SRX7656074,-3.9072753113000003,-0.937298548
SRX7656075,-4.0132326883,0.1480701158
SRX7656076,-5.1044779116,0.09445829260000001
SRX7656077,-3.7749425858,-0.1175820322
SRX7656078,3.8013702301,0.0439518351
SRX7656079,4.059253413,-0.1160358162
SRX7656080,3.6200656636,0.0230949382
SRX7656081,3.9514243039,-0.3775440896
SRX7656082,2.460280889,0.0405160382
SRX7656083,4.9477568715,-0.1977936076
SRX7656084,3.5977536322,-0.09940485980000001
SRX7656085,4.3643988446,-0.09459502260000001
SRX7656086,1.1256937597,0.1619742586
SRX7656087,4.1384196082999996,0.1291334042
SRX7656088,4.832681588,0.1768542529
SRX7656089,4.7492742037,0.1234628774
SRX7656090,-1.5199181541,-0.2663056672
SRX7656091,-1.4412820051000002,-0.2642398788
SRX7656092,-0.7227573941000001,-0.1687147777
SRX7656093,-0.2297272079,-0.29899440450000003
SRX7656094,-1.8859065465,-0.6111417303000001
SRX7656095,-0.4308348037,-0.33706368810000004
SRX7656096,0.8165487753,0.1440121043
SRX7656097,0.6984074497,0.069159578
SRX7656098,0.3842152521,-0.0701578517
SRX7656099,-1.8589616387,0.27389551100000004
SRX7656100,-0.7105234021,0.45841923240000004
SRX7656101,-1.0139738599,0.2694338445
SRX7656102,0.6128629269,0.024431422
SRX7656103,1.0836151342,-0.1252305061
SRX7656104,0.8863446909,0.3746958378
SRX7656105,-1.1641470978,0.3180153731
SRX7656106,-1.211401773,0.2980387
SRX7656107,-0.2336149803,-0.0633963068
SRX7656108,0.8421980399000001,-0.1864899741
SRX7656109,-2.180557607,-0.2450885469
SRX7656110,-0.3218743875,-0.1012642768
SRX7656111,-3.4168306732,-1.0432871935
SRX7656112,-2.8251049542,-0.2503349554
SRX7656113,-0.12366613130000001,-0.15782988650000002
SRX7656114,1.4646712347,-0.15337445930000002
SRX7656115,0.18402199300000002,-0.3529201753
SRX7656116,1.3096851817,0.2608887133
SRX7656117,-0.3431533748,0.29822569
SRX7656118,0.3135736324,0.8792633365
SRX7656119,0.8302431018,0.47194943840000003
SRX7656120,-1.4107258979,0.1360711009
SRX7656121,-1.2979819801999999,-0.1419395844
SRX7656122,-0.8440594952,0.055694355200000004
SRX7656123,-1.2134283733,0.0906552779
SRX7656124,-1.025445862,-0.1263496842
SRX7656125,-1.7958645951,-0.2102285084
SRX7656126,-2.1970336391,-0.31941789400000004
SRX7656127,-0.9429893517000001,-0.400490045
SRX7656128,0.0085595349,-0.056420442
SRX7656129,-2.1160262062,0.4109032663
SRX7656130,-2.7256542965,0.47231458390000003
SRX7656131,-1.4221810403,0.637027978
SRX7656132,-2.3426943748,0.4201196049
SRX7656133,-3.0914136369,0.27970428940000003
SRX7656134,-3.5958547912,0.3728954466
SRX7656135,2.9077973697,0.5690009197
SRX7656136,1.7570955678,0.051893404600000005
SRX7656137,2.4893754053,0.1549212298
SRX7656138,1.8713850922000002,0.1447126204
SRX7656139,2.1499903511,0.2301868887
SRX7656140,2.3551875059,0.21537873500000002
SRX7656141,1.900663446,-0.06280853210000001
SRX7656142,2.4546172258,-0.0296049263
SRX7656143,2.1822747864,0.1096864777
SRX7656144,-0.4333448126,0.5467788987000001
SRX7656145,-1.3551904033,0.6304165551
SRX7656146,-0.2681985021,0.5872278756
SRX5388319,0.1088705189,-0.22280259970000002
SRX5388320,-0.2420668738,-0.18270256340000002
SRX5388321,0.1331963549,0.4055051631
SRX5388322,0.8911199549000001,-0.0855731101
SRX5388323,3.6060033891,0.2749691785
SRX5388324,11.9847044495,0.8835659801
SRX5388325,7.2754198698,0.192213704
SRX5388326,1.0770383359,0.3589318633
SRX5388327,12.359337881,1.0042340727
SRX8708326,-0.30011739400000004,0.1883231535
SRX8708328,-1.4959318151,-0.7668429131000001
SRX8708335,0.1977187468,0.1835573769
SRX8708336,0.3775554837,0.2649717616
SRX8708337,0.9206575846,0.31831377450000004
SRX8708338,12.0979360809,0.25224948070000003
SRX8708339,9.8745690275,0.08561105050000001
SRX8708340,8.7982877772,0.06452211220000001
SRX8708365,4.6130484692,0.4228614559
SRX8708366,0.4098771537,0.2243912463
SRX8708368,0.17918778470000002,0.2437920832
SRX8708369,3.2454687423,0.3582387577
SRX8708370,-1.698826091,0.5868304585
SRX8708371,3.3493930104,0.3094399302
SRX4166001,-0.26742105850000003,-0.0723044691
SRX4166002,0.09717890480000001,0.050741247100000005
SRX4166003,0.1702421537,0.021563222
SRX4166004,0.5160277791,0.1665859743
SRX4166005,-0.3362101612,0.1050015634
SRX4166006,-1.1328540514,0.0772613483
SRX4166007,3.4336159019,0.032064421
SRX4166008,0.42199941480000003,0.0213985216
SRX4166009,-0.9712862991000001,-0.41248003790000004
SRX4166010,6.1502540783,-0.27473174240000003
SRX4166011,1.3170405327,-0.3995751397
SRX4166012,3.6120810129,-0.5966646668000001
SRX5000481,-0.0428987963,-0.2144126241
SRX5000482,0.4029787855,-0.1171354478
SRX5000483,3.1090526289,0.25343762070000003
SRX5000484,1.8436469240000002,0.056797178000000004
SRX5000485,2.2059168862,0.2417311123
SRX5000486,1.6568515257,0.2158451643
SRX5000487,-1.5449216613,-0.12607853460000001
SRX5000488,-1.1906096114,-0.0942951147
SRX5000489,0.6010833402,0.0924758957
SRX5000490,9.4067468179,0.2413681949
SRX5000491,-1.1629839743,-0.1426816059
SRX5000492,0.593989695,1.517781195
SRX5000493,3.0700340287,1.4836526741
SRX5000494,4.2302050767,1.5089825891
SRX5000495,1.2281770662,1.5169299655000001
SRX5000496,0.9342421962,1.5829845164
SRX5000497,0.3144498686,0.0397487817
SRX5000498,0.26760257590000003,-0.07954536620000001
SRX5000499,3.3381507371,1.6370789591000001
SRX5000500,-0.5820524445,0.0397965845
SRX5000501,0.9956069102,-0.1012760519
SRX5000502,-0.2140435557,0.0488895295
SRX5000503,0.2385401625,-0.0295203029
SRX5000504,1.1131875329,-0.0324171423
SRX5000505,0.499534892,0.140803815
SRX5000506,1.9642281998,0.0900055968
SRX5000507,-1.5566492795,-0.06661483800000001
SRX5000508,-1.2693990267,-0.0859948288
SRX5000509,1.7594174210000002,-0.226115635
SRX5000510,1.352493908,-0.2391757019
SRX5000511,1.3429002027,-0.21557171990000001
SRX5000512,-1.5585944443000002,-0.0339800804
SRX5000513,-1.4334213988,-0.0096988444
SRX5000514,0.8160475854,-0.1623826169
SRX5000515,0.5757108678,-0.1750038466
SRX5000516,1.0764070735,-0.16375954580000002
SRX4124772,-0.9343038831,-0.2411999116
SRX4124773,-0.6142086658,-0.0778684364
SRX4124774,0.16776932420000001,0.0694961821
SRX4124775,-0.16776932420000001,-0.0694961821
SRX5323946,0.0712497707,-0.043430592600000005
SRX5323947,-0.0712497707,0.043430592600000005
SRX5323948,1.5776446549,0.5725838548000001
SRX5323949,0.33418177590000003,0.6284459638000001
SRX5323950,1.3051261498,0.2748485202
SRX5323951,0.8706916619,0.3222386204
SRX5323952,2.364156955,0.32904217880000003
SRX5323953,3.2041846755,0.5688434692000001
SRX5323954,1.8477439938,0.6531853423
SRX5323955,0.5057853186,0.4205764672
DRX093856,-0.1104626692,-0.2128244082
DRX093857,13.556554072499999,-0.1519908317
DRX093858,13.0300462965,0.2567224455
DRX093859,8.2208642899,0.2395002615
DRX093860,11.1026932504,0.31410797760000003
DRX093861,-0.1261404059,0.13480649490000002
DRX093862,13.666669925,0.1147695288
DRX093863,12.9224570403,0.3153534884
DRX093864,5.6891172955,0.0945619541
DRX093865,1.0980737583,-0.0021674203
DRX093866,0.2366030751,0.0780179134
DRX093867,13.4200753335,0.2795285353
DRX093868,13.7773509277,0.24363516870000002
DRX093869,22.9201720659,0.5172212564
DRX093870,16.3142624967,0.2714014137
SRX6366242,-1.2555144336000001,-0.0069424554
SRX6366243,-1.6680556635000001,-0.2990066339
SRX6366244,-0.1104396104,0.9110861720000001
SRX6366245,-0.208760682,0.0500024816
SRX6366246,2.0891940733,-0.049894799600000005
SRX6366247,0.3811302864,0.7353731959
SRX6366248,-0.17282330440000002,0.0459650478
SRX6366249,-0.4862872662,-0.1452599091
SRX6366250,1.8222272635999999,-0.09750587670000001
SRX6366251,2.1371591515,-0.29711646280000004
SRX6366252,0.1150287639,-0.1405766461
SRX6366253,-0.1150287639,0.1405766461
SRX254739,-8.712486387,-0.5123608794
SRX254740,-9.0954337334,-0.6546136032000001
SRX254741,-6.8099853966,-0.4123398116
SRX254742,-9.4364696442,-0.7610533389
SRX254743,-8.3682607615,-0.4980658371
SRX254744,-9.0767976306,-0.5284101855000001
SRX254745,-8.0245915351,-0.7261054373
SRX254746,-8.4664290175,-0.6165819167000001
SRX254747,-8.3637981939,-0.8733451133000001
