,-0.01550243428350212,0.01550243428350212,0.04650730285050636,0.0775121714175106,0.10851703998451484,0.13952190855151908,0.17052677711852332,0.20153164568552756,0.2325365142525318,0.26354138281953604,0.2945462513865403,0.3255511199535445,0.35655598852054876,0.387560857087553,0.41856572565455724,0.4495705942215615,0.4805754627885657,0.51158033135557,0.5425851999225741,0.5735900684895785
thresh,-0.03100486856700424,0.03100486856700424,2,,,,,,,,,,,,,,,,,
unreg,2575,1591,7,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
CysB,10,8,1,1,1,1,1,2,3,3,2,0,0,0,0,0,0,0,0,0
unreg_genes,[],[],['cas3' 'metE' 'pdeI' 'sbp' 'ygbE' 'iaaA' 'gsiA'],['gsiC' 'gsiD' 'gsiB'],[],[],[],['yeeE'],['yeeD'],[],[],[],[],[],[],[],[],[],[],[]
CysB_genes,['yoaC' 'tauC' 'tauD' 'dgcZ' 'tauA' 'ssuC' 'ariR' 'tauB' 'ssuB' 'ssuA'],['yfbR' 'ybdN' 'ssuD' 'cysB' 'hslJ' 'ssuE' 'ygeH' 'cbl'],['tcyJ'],['yciW'],['cysM'],['cysK'],['tcyP'],['cysP' 'cysU'],['cysC' 'cysW' 'cysN'],['cysD' 'cysJ' 'cysA'],['cysH' 'cysI'],[],[],[],[],[],[],[],[],[]
