,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,9.25185853854297e-18,0.4302455195732705,3.0,0.0,-0.4962566103,6.0,0.2683332467,12.0,0.2279233636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.17050131749999997,0.2399876025564124,3.0,1.0,0.2470903516,7.0,0.3628464312,13.0,-0.09843283030000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.2964589527666666,0.2611802451833459,3.0,2.0,0.0671310566,8.0,0.2415007988,14.0,0.5807450029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.1529567176,0.3617854515387635,3.0,3.0,-0.11676495840000001,9.0,0.5640898417,15.0,0.0115452695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,2.242315013933333,0.5893883251478447,3.0,4.0,1.9154628484,10.0,2.9227075794,16.0,1.888774614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,3.1553252800333333,0.07025700437933624,3.0,5.0,3.1356278286,11.0,3.0970193693,17.0,3.2333286422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.74434163495,2.8614287776377685,2.0,18.0,0.2789940576,71.0,-3.7676773275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.6214745356,0.26946100173315635,3.0,19.0,1.5232368996,70.0,1.4149153205,205.0,1.9262713867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-3.7571840198125,2.0848568732698434,8.0,20.0,-0.4356336691,32.0,-3.6243904969000003,55.0,-3.5533164527,67.0,-3.1375119722,126.0,-3.0762751025,147.0,-4.0493786689,203.0,-8.0286429809,210.0,-4.1523228153,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.6250744215,0.9676925635836733,3.0,21.0,-1.5192514322,34.0,-0.7583000576000001,61.0,0.4023282253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-1.8579340887374998,1.5448194895702787,8.0,22.0,0.46301925400000005,104.0,-3.0396294275,111.0,-3.774303482,133.0,-3.4988409637,165.0,-1.3989219388,238.0,-0.9515300862,265.0,-0.3389725928,270.0,-2.3242934729,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-1.1993526905428573,1.9158860135921008,7.0,23.0,-0.030757564,56.0,-0.1951626978,82.0,0.7063810552,118.0,-4.1135707097,134.0,-2.3985137315,137.0,-2.9264312057,227.0,0.5625860197,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.51379923065,1.1826769594408268,4.0,24.0,-2.9603937305,101.0,-0.3691228654,139.0,-0.7514166346000001,149.0,-1.9742636921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
