,PSPTOB0073
SRX1828913,-0.1796394865
SRX1828914,0.247307929
SRX1828915,0.17227592600000002
SRX1828916,0.2612727282
SRX1828917,0.0073635605000000005
SRX1828918,0.2710507398
SRX3983989,0.4434885658
SRX3983990,-0.08918963170000001
SRX3983993,0.21445532450000002
SRX3983994,-0.031032505000000002
SRX3983995,0.2362790979
SRX3983996,0.0757139623
SRX3983997,0.6900423408
SRX3983998,0.1956781283
SRX3983999,0.2036230307
SRX3984000,0.5279009201
SRX3984001,0.7962264116000001
SRX3984002,1.1720717774
SRX3984003,0.3795689832
SRX3984004,0.010575994200000001
SRX3984005,0.4152753541
SRX3984006,0.6572935619
SRX3984007,-0.2635849666
SRX3984008,0.3605337638
SRX3984009,0.055571200300000005
SRX3984010,1.2826263914
SRX3984011,0.07016154420000001
SRX3984012,0.1346291773
SRX3984013,0.3441331333
SRX3984014,0.3041654252
SRX3984015,0.22056051070000002
SRX3984016,0.0317933786
SRX3984017,1.2400754468
SRX3984019,-0.043726264800000005
SRX3984020,1.1251883207
SRX3984021,1.1568335366
SRX3984022,1.2606150451
SRX3984023,-0.0158452423
SRX3984024,0.3962113453
SRX3984025,0.1260252484
SRX3984026,0.113906141
SRX3984027,0.1906988128
SRX3984028,0.1271974444
SRX3984029,0.3897268755
SRX3984031,1.6280242373
SRX3984032,1.4801581021
SRX3984034,-0.0245097074
SRX3984035,-1.307570781
SRX3984036,2.0623474757
SRX3984037,2.0499011068
SRX3984038,2.2260780438
SRX3984039,1.9382144811000002
SRX3984040,0.2705785281
SRX3984041,2.098909585
SRX3984042,-0.4236514438
SRX3984043,-1.0772464392
SRX3984045,-0.0626229941
SRX3984046,0.042689667800000004
SRX3984047,0.8334049808
SRX3984048,0.3501971572
SRX3984049,0.2965482146
SRX3984050,0.0426070979
SRX3984051,0.7806231100000001
SRX3984052,0.1061710742
SRX3984056,1.2964572407000001
SRX3984057,1.2209273765
SRX3984058,1.403948816
SRX3984059,0.1278344201
SRX3984061,0.1711337641
SRX3984062,0.0965610045
SRX3984063,0.1421403447
SRX3984064,0.038356794
SRX3984065,0.35369834
SRX3984066,0.2534588479
SRX3984067,0.07329423360000001
SRX3984068,0.3277009234
SRX3984069,0.17429996690000002
SRX3984070,0.6820804592
SRX3984071,0.47980449070000003
SRX3984073,0.29608741650000003
SRX3984074,0.4133326746
SRX3984077,-0.0021321733
SRX3984078,-0.09688442180000001
SRX3984079,0.9201827406
SRX3984080,-0.0023347181
SRX3984082,0.08958207730000001
SRX3984084,1.7723023423000002
SRX6997963,-0.034921717500000005
SRX6997964,-0.430012977
SRX6997965,-0.31137112110000004
SRX6997967,-0.1630421123
SRX6997968,-0.2252624548
SRX6997969,-0.2792734428
SRX6997971,0.19796382980000002
SRX6997972,0.28774236880000004
SRX6997973,-0.2440032905
SRX3159100,0.046667220200000005
SRX3159101,0.1302944997
SRX3159102,0.0360472042
SRX3159103,-0.2130089241
SRX3159000,-0.61871928
SRX3159001,-0.3984576299
SRX3159002,-0.2486345043
SRX3159003,-0.2583402475
SRX3159004,0.0377210843
SRX3159005,0.060260028900000005
SRX3159006,0.11571823040000001
SRX3159007,0.1178264891
SRX3159008,-0.18206199850000002
SRX3159009,0.2012339441
SRX3159010,-0.5227316998
SRX3159012,-1.3406238331
SRX3159013,-0.5123840774
SRX3159014,-0.5709753328
SRX3159015,-0.5280675479
SRX3159016,-0.4160563862
SRX3159017,-0.7626866373000001
SRX3159018,-0.14802928510000002
SRX3159019,-0.1646414263
SRX3159020,-0.40101483050000003
SRX3159021,-0.2888709575
SRX3159022,0.052196653200000005
SRX3159023,-0.1260456496
SRX3159024,-0.5151595713
SRX3159025,0.0088096951
SRX3159026,-0.2233313631
SRX3159027,-0.4589163593
SRX3159028,-0.15058385030000002
SRX3159029,-0.2398062846
SRX3159030,-0.1182948098
SRX3159034,-0.8379320170000001
SRX3159036,0.2442773823
SRX3159037,-0.0686810482
SRX3159041,0.06015132200000001
SRX3159042,0.0033968085
SRX3159043,-0.0824522937
SRX3159045,0.1300491377
SRX3159047,0.0441916817
SRX3159048,0.6044872342000001
SRX3159049,-0.0565921152
SRX3159050,-0.0361401793
SRX3159051,-0.0245694228
SRX3159052,-0.4204249794
SRX3159053,-0.4074329407
SRX3159054,-0.1796987257
SRX3159055,0.15555135850000001
SRX3159056,-0.4213512205
SRX3159057,-0.0822506866
SRX3159058,-0.10145674290000001
SRX3159060,-0.0184182778
SRX3159061,0.218487271
SRX3159062,-0.0383125744
SRX3159063,-0.3543278688
SRX3159066,-0.3906913877
SRX3159069,-0.2127507895
SRX3159070,-0.2246711508
SRX3159071,-0.2292493085
SRX3159073,-0.7326666175000001
SRX3159074,-0.2105694465
SRX3159075,-0.1311282729
SRX3159076,-0.5247127106
SRX3159080,-0.4378850884
SRX3159082,0.2382071819
SRX3159083,0.0158070067
SRX3159086,0.33969725100000003
SRX3159087,-0.3837775934
SRX3159088,-0.42073231
SRX3159089,0.2136955867
SRX3159090,-0.2425752695
SRX3159091,-0.43609661650000003
SRX3159092,0.14142165780000002
SRX3159093,0.07329816730000001
SRX3159094,-0.27330910610000003
SRX3159095,0.1024785874
SRX3159096,-0.2976323905
SRX3159097,-0.0339741157
SRX3159098,0.2130152277
SRX3159099,0.2017900631
SRX3158988,0.22758275320000002
SRX3158989,0.9786602667000001
SRX3158990,0.2739916779
SRX3158991,-0.1202635459
SRX3158992,-0.11108518440000001
SRX3158996,-0.1164975688
SRX3644656,-0.1263745983
SRX3644657,-0.08557228360000001
SRX3644658,0.2119468819
SRX3644659,-0.1735849848
SRX3644660,0.09950051210000001
SRX3644661,0.2551707934
SRX3644662,-0.5805258976000001
SRX3644663,-0.24654318690000002
SRX3644664,-0.07287226150000001
SRX3644665,-0.3192942407
SRX3644666,0.0833987554
SRX3644667,0.2822702988
SRX3644668,-0.19186549390000002
SRX3644669,-0.17235419370000002
SRX3644670,0.1193491116
SRX3644671,-0.128524426
SRX3644672,-0.09809659600000001
SRX3644673,0.0872210795
