,new_1478987_1479136
M9exp_1,11.1134
M9exp_2,10.8398
M9exp_3,10.7385
M9tran_1,10.7166
M9tran_2,10.6354
M9tran_3,10.7215
M9stat_1,11.577
M9stat_2,10.9317
M9stat_3,10.947
MG-0.1_1,10.4996
MG-0.1_2,9.2856
MG-0.1_3,11.1403
MG-0.2_2,9.7239
MG-0.2_3,10.7953
MG+5_1,10.7377
MG+5_2,10.0819
MG+5_3,10.6421
MG+10_1,11.1631
MG+10_2,10.8181
MG+10_3,9.7367
MG+15_1,10.5563
MG+15_2,11.8055
MG+15_3,11.9096
MG+25_1,10.9796
MG+25_2,11.2616
MG+25_3,11.4776
MG+45_1,11.4791
MG+45_2,10.5367
MG+45_3,12.0663
MG+60_2,11.3121
MG+60_3,11.0224
MG+90_2,11.5201
MG+90_3,12.7742
MG+120_1,9.1486
MG+120_2,12.5816
MG+120_3,12.3827
MG+150_1,12.3211
MG+150_3,12.5599
GM-0.1_1,10.7541
GM-0.1_2,10.727
GM-0.1_3,10.8175
GM-0.2_1,10.8772
GM-0.2_2,11.6361
GM-0.2_3,10.289
GM+5_1,10.9239
GM+5_2,10.8824
GM+5_3,10.7952
GM+10_2,10.6448
GM+10_3,9.6301
GM+15_1,10.8619
GM+15_2,10.6191
GM+15_3,10.5321
GM+25_1,11.0687
GM+25_2,10.4269
GM+25_3,9.8675
GM+45_1,10.961
GM+45_2,9.5818
GM+45_3,9.5295
GM+60_1,11.0377
GM+60_2,10.0449
GM+60_3,9.6998
GM+90_1,11.0406
GM+90_2,10.7155
GM+90_3,10.8666
GM+120_1,9.8409
GM+120_3,10.5587
GM+150_1,10.4989
GM+150_2,10.2981
GM+150_3,11.0188
BT_1,11.8171
BT_2,11.935
B36_1,11.9508
B36_2,10.8892
B60_1,13.7283
B60_2,13.5896
S0_1,10.988
S0_2,11.0859
S0_3,11.5785
S1_1,10.7628
S1_2,10.6251
S1_3,11.7503
S2_1,11.3025
S2_2,10.8752
S2_3,11.2524
S3_1,11.4074
S3_2,11.146
S4_1,11.7686
S4_2,11.5257
S4_3,11.6841
S5_1,11.1637
S5_2,11.3064
S5_3,11.5399
S6_1,11.4871
S6_2,10.8001
S6_3,11.9468
S6/t_1,11.0375
S6/t_2,9.8847
S6_4,10.8901
S6_5,11.9816
S6_6,11.2216
S7_4,11.9185
S7_5,12.2595
S7_6,11.8362
S8_4,11.367
S8_5,11.5202
G135_1,11.0996
G135_3,9.0793
G150_1,10.481
G150_2,10.3604
G150_3,10.738
G180_1,10.539
G180_2,10.8537
G180_3,10.1231
T-5.40H_1,11.534
T-4.40H_1,11.1574
T-3.40H_1,11.1067
T-2.40H_1,10.9192
T-1.40H_1,10.6633
T-1.10H_1,10.7769
T-0.40H_1,10.4014
T0.0H_1,10.4797
T0.30H_1,15.2308
T1.0H_1,13.0587
T1.30H_1,11.3493
T2.0H_1,10.2261
T2.30H_1,9.8749
T3.0H_1,9.1088
T3.30H_1,9.5379
T4.0H_1,9.3746
T5.0H_1,8.9984
LBexp_1,12.9145
LBexp_2,12.8227
LBexp_3,12.3353
LBtran_1,11.0791
LBtran_2,11.181
LBtran_3,11.1132
LBstat_1,11.7178
LBstat_2,11.6753
LBstat_3,11.082
LBGexp_1,11.8531
LBGexp_2,12.6777
LBGexp_3,12.4209
LBGtran_2,10.9034
LBGtran_3,11.6618
LBGstat_1,10.2217
LBGstat_2,10.1116
LBGstat_3,10.1617
Mt0_1,12.0107
Mt0_3,12.0746
M0t45_1,10.9566
M0t45_2,11.5049
M0t45_3,11.6606
M0t90_1,10.0248
M0t90_2,11.8241
M0t90_3,10.5668
M40t45_1,12.1087
M40t45_2,10.9475
M40t45_3,11.9751
M40t90_1,13.5586
M40t90_2,13.5529
M40t90_3,14.5706
dia0_1,12.5849
dia0_2,12.4784
dia0_3,12.8735
dia5_1,12.1011
dia5_2,11.8518
dia5_3,12.3433
dia15_1,11.7109
dia15_2,11.8956
dia15_3,11.4445
C30_1,10.359000000000002
C30_2,10.3036
C90_1,11.2562
C90_2,11.5896
SMM_1,10.5338
SMM_2,10.5026
SMM_3,10.2331
Salt_1,10.3128
Salt_2,10.2333
Salt_3,10.3675
M+G_1,10.5529
M+G_2,11.0024
M+G_3,10.6781
Glu_1,11.3296
Glu_2,10.9748
Glu_3,11.3608
Fru_1,10.6234
Fru_2,12.0366
Fru_3,10.5548
Mal_1,9.4193
Mal_2,10.0962
Mal_3,10.2286
G+S_2,10.5266
G+S_3,10.6373
Pyr_1,9.5231
Pyr_2,10.1599
Pyr_3,10.0051
Gly_1,10.8428
Gly_2,11.7825
Gly_3,10.5532
Glucon_1,10.8445
Glucon_2,10.9064
Glucon_3,10.0014
BI_1,10.3206
BI_2,10.6701
BC_2,13.6453
BC/t_1,12.321
BC/t_2,13.3475
BC_1,12.4136
Sw_1,12.7689
Sw_2,13.3157
BMM_1,10.904000000000002
BMM_2,10.6689
BMM_3,10.1619
Heat_1,10.265999999999998
Heat_2,9.4834
Heat_3,9.8749
Cold_1,10.8846
Cold_2,10.4838
Cold_3,9.8675
Etha_1,10.9148
Etha_2,9.8075
Etha_3,10.3146
SMMPr_1,10.6541
SMMPr_2,10.9286
SMMPr_3,11.0772
HiTm_1,12.1529
HiTm_2,11.9903
HiTm_3,12.5077
LoTm_1,13.431
LoTm_2,13.1462
LoTm_3,12.964
HiOs_1,11.5765
HiOs_2,10.9886
HiOs_3,11.3205
Oxctl_1,10.8921
Oxctl_2,10.8703
Oxctl_3,11.8076
Diami_1,10.0656
Diami_2,11.525
Diami_3,11.1382
Paraq_1,9.914
Paraq_2,11.8878
Paraq_3,10.1049
H2O2_1,9.9466
H2O2_2,10.951
H2O2_3,10.6786
HPh_1,12.4568
HPh_2,12.7011
HPh_3,13.5371
LPh_1,13.3255
LPh_2,13.8657
LPh_3,13.4382
LPhT_1,10.092
LPhT_2,9.7331
LPhT_3,10.342
aero_1,10.5678
aero_2,9.9855
aero_3,11.6047
nit_1,11.2994
nit_2,11.7407
nit_3,11.6813
ferm_1,11.991
ferm_2,11.5717
ferm_3,12.002
