,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-1.850371707708594e-17,0.5407132934359767,3.0,0.0,-0.1835701872,6.0,0.6085997175,12.0,-0.4250295303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.06478171823333338,0.8916481787676621,3.0,1.0,-0.3351644382,7.0,0.9307621063,13.0,-0.7899428228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.6421934324,0.3307048408572622,3.0,2.0,-1.8307939394,8.0,-1.8354485272,14.0,-1.2603378306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.9419684897333332,0.2551175614639689,3.0,3.0,-1.0373702933,9.0,-1.1356362729,15.0,-0.6528989030000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.3963024462666666,0.38506516154551707,3.0,4.0,-0.5720312448,10.0,-0.6621536399,16.0,0.0452775459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.6289726447333334,0.6240622845608967,3.0,5.0,-0.0064441345,11.0,-0.6259163223,17.0,-1.2545574774000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-3.9960827432499997,1.2752511458550204,2.0,18.0,-4.8978214762,71.0,-3.0943440103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.5725133953333332,1.5772075007777404,3.0,19.0,1.9817596497,70.0,-0.1689804577,205.0,2.904760994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.16780325844999994,2.5139417224865825,8.0,20.0,6.0061838442,32.0,-0.0693192933,55.0,0.22456071130000002,67.0,-1.2040876663,126.0,0.08615774100000001,147.0,-0.21524473430000002,203.0,-1.1280787923,210.0,-2.3577457427,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.2808996440666666,0.7433915864519525,3.0,21.0,-1.0972199667,34.0,0.3571450512,61.0,-0.1026240167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
