,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,2.96437568615,0.37927756639523247,2.0,0.0,2.696185947,1.0,3.2325654253,,,,,,,,
1,Fur__wt_dpd,2.19850462405,0.23507265815083142,2.0,2.0,2.3647260947,3.0,2.0322831534,,,,,,,,
2,Fur__wt_fe,2.8276082021,0.2577046739591737,2.0,4.0,2.6453834796,5.0,3.0098329246,,,,,,,,
3,Fur__delfur_dpd,2.6957268498999998,0.14452279615890104,2.0,6.0,2.7979198991,7.0,2.5935338007,,,,,,,,
4,Fur__delfur_fe2,2.4748273585,0.1518749786556893,2.0,8.0,2.5822191858,9.0,2.3674355312,,,,,,,,
5,Acid__wt_ph5,2.6768142305,0.2043016204109744,2.0,10.0,2.5323511693,11.0,2.8212772917,,,,,,,,
6,Acid__delgadx_ph5,3.0630583163,0.033621688735761074,2.0,12.0,3.0868324404,13.0,3.0392841922,,,,,,,,
7,Acid__delgadw_ph5,2.82986265685,0.06572110561861519,2.0,14.0,2.7833908174,15.0,2.8763344963,,,,,,,,
8,Acid__delgade_ph5,2.9521012880499997,0.22627368030824943,2.0,16.0,2.7921016343,17.0,3.1121009418,,,,,,,,
9,Oxidative__wt_pq,1.5536239695,0.09179679325246866,2.0,18.0,1.4887138345,19.0,1.6185341045000001,,,,,,,,
10,Oxidative__deloxyr_pq,1.838093822,0.2561253619942593,2.0,20.0,1.6569858417,21.0,2.0192018023,,,,,,,,
11,Oxidative__delsoxr_pq,1.72017859385,0.2696526796561678,2.0,22.0,1.5295053555,23.0,1.9108518322,,,,,,,,
12,Oxidative__delsoxs_pq,2.07298326145,0.685002592730354,2.0,24.0,1.588613283,25.0,2.5573532399000003,,,,,,,,
13,Nac/NtrC__wt_csn,3.14319045625,0.22485375615151143,2.0,26.0,2.9841948405,27.0,3.302186072,,,,,,,,
