,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.3333326839487164e-11,0.4945691860682887,3.0,0.0,-0.5271138021,6.0,0.4538513033,12.0,0.0732624989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-2.136184109633333,1.2923968982537535,3.0,1.0,-2.1208779386,7.0,-3.4361661136,13.0,-0.8515082767000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.3569541912999998,0.21396415070384714,3.0,2.0,-1.1115041951,8.0,-1.5041001294,14.0,-1.4552582494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.3932499398,0.33008224450580226,3.0,3.0,-0.234188946,9.0,-0.7727454152000001,15.0,-0.1728154582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.7291040055666667,1.0323021491585924,3.0,4.0,-1.0885837765,10.0,-1.5336041558,16.0,0.4348759156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.3193136273,0.21589284159081537,3.0,5.0,-0.56847619,11.0,-0.2016772766,17.0,-0.1877874153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-3.67111352495,2.1346505099514608,2.0,18.0,-5.180539376,71.0,-2.1616876739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.4729233773333333,0.8174717393184322,3.0,19.0,1.3099989388,70.0,0.4321929852,205.0,-0.32342179200000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.7269225250875002,1.844336388936823,8.0,20.0,-3.9901703049,32.0,-1.1872094271,55.0,-1.0558024869,67.0,-1.3106116678,126.0,-0.4665100821,147.0,-0.42423147840000003,203.0,-0.1773135436,210.0,-5.2035312099,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.17940967613333333,0.08002147334390662,3.0,21.0,-0.0897303778,34.0,-0.2435276495,61.0,-0.2049710011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.78879419485,0.6571041351505055,8.0,22.0,2.6030707168,104.0,1.1583024677,111.0,1.9154601855000002,133.0,1.3578300599,165.0,0.6999434988000001,238.0,2.4049945945,265.0,1.9880616977,270.0,2.1826903379,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,2.3067965224,2.0787048931521155,7.0,23.0,5.7138064337,56.0,3.5385913566,82.0,2.6583912205,118.0,-0.5461840954,134.0,1.8662882064000001,137.0,0.25332431850000003,227.0,2.6633582165,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-2.39979743785,0.5341651926163197,4.0,24.0,-2.6963018594,101.0,-2.9994324401,139.0,-1.8926201222,149.0,-2.0108353297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.07385126405,1.0420175438025112,4.0,25.0,-0.49946781370000004,123.0,-0.5863966323,155.0,1.4846046512,191.0,-0.6941452614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.4772101807333334,0.13915555264006743,3.0,26.0,-0.37552416650000003,59.0,-0.4203070338,159.0,-0.6357993419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.008930962200000008,0.5678162458796672,5.0,27.0,-0.18814236010000002,76.0,-0.8540764098,146.0,0.6745953687,162.0,0.2563068629,262.0,0.0666617273,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-1.610984770575,0.8427006448957853,4.0,28.0,-0.6007090906,94.0,-1.3301820235,186.0,-1.9422913903,231.0,-2.5707565779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-4.0133275346333335,1.0807778437322946,3.0,29.0,-4.760568888,49.0,-2.774083662,260.0,-4.5053300539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-3.69437880014,1.1087157039114457,5.0,30.0,-4.5351376033,77.0,-4.1308623624,172.0,-2.2944453978,259.0,-4.7687072175,280.0,-2.7427414197,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-2.318238685925,1.217430007396193,4.0,31.0,-0.5663234162,40.0,-2.62493024,138.0,-2.6953039818,192.0,-3.3863971057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-1.0837655708142857,0.9207100720521547,7.0,33.0,-1.6597679754999999,39.0,-0.23974847540000002,58.0,-0.9012731691,122.0,-2.9130614409,170.0,-0.4950902944,244.0,-0.7322604140000001,261.0,-0.6451572264000001,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-3.279688118957143,2.3276935393786062,7.0,35.0,-1.4006940121,79.0,-0.7565331653,92.0,-5.6178843717,208.0,-6.3160540815,251.0,-2.2622257047,263.0,-5.1581611651,299.0,-1.4462643323,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.21235687023333336,0.4483582272211831,3.0,36.0,-0.34728125400000004,234.0,0.2879698015,275.0,-0.5777591582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.4222682806,0.4972594904262902,3.0,37.0,-0.8933137775000001,214.0,-0.4710940959,307.0,0.0976030316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-1.3121139099,1.2368066201902292,4.0,38.0,-2.0077085224,102.0,0.5390619275,248.0,-1.9629935696,269.0,-1.8168154751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-0.9402201907000001,0.159336136024666,4.0,41.0,-1.0500484666,178.0,-0.8925599409,249.0,-0.7360786274000001,309.0,-1.0821937279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,-1.535836121,0.14556494696215522,2.0,42.0,-1.6387660821,294.0,-1.4329061599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-1.624821149925,1.8601303462620025,8.0,43.0,-2.5736807464,142.0,0.596183193,166.0,-2.5419912039,177.0,0.2921129467,221.0,-1.7326973374999999,256.0,-1.6306394611,282.0,-0.3027882861,305.0,-5.1050683041,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,-2.19400438655,1.016584813320237,2.0,44.0,-2.9128384017,154.0,-1.4751703714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-1.4146458125555557,1.388892731128859,18.0,45.0,-2.970224313,54.0,1.0726487439,106.0,-0.5864992250000001,108.0,0.8036282449000001,135.0,-0.6399868487,143.0,-2.0982453428,150.0,-1.8057717787,183.0,-1.8802706828,204.0,-1.7318759665,226.0,-0.6746142577,253.0,-0.8559062241000001,255.0,-3.1601314943,257.0,-2.9984047999000003,264.0,-1.4720471188,268.0,-1.616951189,284.0,-4.172332644,300.0,-0.9135053468000001,306.0,0.2368656173
30,abx_mega__dmso-10,-1.6773355527666667,0.04615198812670977,3.0,46.0,-1.6871331815000001,57.0,-1.717802043,66.0,-1.6270714338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-0.2829252981,1.63437275575902,5.0,47.0,-2.7767711221,72.0,-1.0595977834,112.0,0.4297843194,156.0,1.1997711293,212.0,0.7921869663000001,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-2.3227013083666663,1.0261710802068724,3.0,48.0,-3.3703697435,184.0,-2.2782627764,266.0,-1.3194714052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-1.750850470866667,0.3276955173823983,3.0,50.0,-1.9814484546000002,245.0,-1.8953644493000001,258.0,-1.3757385087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-2.3433457011,1.1788193336862145,4.0,51.0,-3.0370952699,119.0,-3.1495746209,120.0,-2.5712582402,278.0,-0.6154546734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,0.589115384,0.6022676512667305,2.0,52.0,0.1632478437,182.0,1.0149829243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.57566806894,0.8473306275074809,5.0,53.0,0.11260307650000001,90.0,-0.17852366190000002,100.0,-0.11293649630000001,216.0,-0.7063383168,293.0,-1.9931449462000002,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,-0.11262957364999993,1.2911025360526813,2.0,60.0,-1.0255769321,78.0,0.8003177848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,1.2874744100500002,0.9250675817999854,8.0,62.0,1.3903066134,91.0,1.5937118101,103.0,0.5425024413,105.0,3.0758584972,117.0,0.2880233276,141.0,0.6422936794,174.0,0.7923760203,201.0,1.9747228910999999,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-1.7971157154000004,2.227735128026668,4.0,63.0,-3.2392391746,181.0,1.5121409493,207.0,-2.9698668222,239.0,-2.4914978141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,-0.17598841085,1.0301090339251544,2.0,64.0,0.5524086724,180.0,-0.9043854941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,-1.10051586556,0.9072443005900801,5.0,65.0,0.3606863461,69.0,-1.7429908812,211.0,-1.9269357344,233.0,-1.272002707,308.0,-0.9213363513,,,,,,,,,,,,,,,,,,,,,,,,,,
42,abx_mega__cip_naoh,-0.91607856862,0.7560521756109598,5.0,68.0,-1.2596504746,81.0,-0.17723511720000001,128.0,-1.6992166426000002,217.0,-0.038770296100000004,240.0,-1.4055203126,,,,,,,,,,,,,,,,,,,,,,,,,,
43,abx_mega__h2o-1b,-2.46201593935,1.980271318569897,2.0,73.0,-1.0617526614,95.0,-3.8622792173000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,abx_mega__ery_h2o,-0.308842411325,1.084188762602799,4.0,74.0,-0.7105855517,124.0,-1.4227264928,131.0,-0.2494905328,196.0,1.147432932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,abx_mega__bacit_h2o,-2.10934005308,1.7106179828122587,5.0,75.0,-3.8300390579,87.0,-1.3097827337,89.0,-4.0838183563,127.0,-0.7448560183,194.0,-0.5782040992,,,,,,,,,,,,,,,,,,,,,,,,,,
46,abx_mega__tric_h2o,0.03125198804999996,1.1698646341107068,2.0,80.0,0.8584712039,243.0,-0.7959672278000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,abx_mega__bacit_dmso,1.3391030053000001,0.21993924896316516,3.0,83.0,1.5864661186,85.0,1.1656028691,304.0,1.2652400282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,abx_mega__gen_h2o,-4.34582440115,0.10962347754596062,2.0,84.0,-4.2683088968,121.0,-4.4233399055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
