,A,PyrR
nac_ntrc__bw_delnac_nh4__2,0.2649531525549851,0.4082804805000002
misc__wt_no_te__1,0.3318787227957236,0.9482843305
misc__wt_no_te__2,0.0381666210215269,0.7073989105000011
misc__bw_delcbl__1,-0.891083474175075,0.17096875150000024
misc__bw_delcbl__2,-0.7260500333065173,0.3019812624999991
misc__bw_delfabr__1,0.1461067562475348,-0.14087230650000038
misc__bw_delfabr__2,-0.3010134085045215,-0.12916289850000062
misc__bw_delfadr__1,-0.0703859371395276,0.4151202255
misc__bw_delfadr__2,-0.0531131649081024,0.35672738149999983
misc__nitr_031__1,0.4361622950695878,0.7335957324999995
omics__wt_glu__1,-0.1320663996180558,0.08154778549999975
omics__wt_glu__2,-0.6258076292560938,0.4242761494999998
omics__wt_gly__1,1.2380059595315032,-0.09166960250000056
omics__wt_gly__2,0.8453644451332326,-0.1231850355000006
omics__wt_thr__1,0.8006445600636445,0.7735204455
omics__wt_thr__2,1.0922576124496084,0.7580708574999989
omics__bw_ac__1,-1.34365945726736,0.12259035549999985
omics__bw_ac__2,-0.4643430913666069,-0.11299478150000032
omics__bw_fum__1,0.1376813154276459,0.09099315050000012
omics__bw_fum__2,-0.0359401326724561,0.0854584824999991
omics__bw_glc__1,1.2400308427839375,0.6962043265000002
omics__bw_glc__2,1.5254915545223593,0.5617242905
omics__bw_pyr__1,5.511592231120467,0.19387046449999976
omics__bw_pyr__2,5.04543519374725,0.6218272164999998
ompr__wt_nacl__1,1.483511936269493,0.5746683734999998
ompr__wt_nacl__2,1.4461920175243872,0.6236814324999989
ompr__bw_delompr_nacl__1,1.6181166164030796,0.13754722449999954
ompr__bw_delompr_nacl__2,1.3579612114449768,0.2691814794999994
minspan__wt_ade__1,6.033626262546977,0.6664670715000005
minspan__wt_glc__2,0.7365110331420764,0.4441027565000004
minspan__wt_glc__3,1.2307216628706223,0.3566675004999995
minspan__wt_glc__4,0.5993610361970912,0.1876689124999995
minspan__wt_glc_anaero__1,2.196550809871716,0.9169742554999996
minspan__wt_glc_anaero__2,3.204080613465536,0.5898282825000001
minspan__wt_trp__1,0.2208634770471884,0.9818188794999996
minspan__bw_delcra_glc__2,-0.5555045448759364,0.9641743805000011
minspan__bw_delcra_trp__1,0.0532684972697884,0.9717964805
minspan__bw_delmntr__1,0.0431119836067761,0.7560165174999991
minspan__bw_delnac_ade__1,5.985547591358085,0.7346487945
minspan__bw_delnac_glc__1,5.099609701338235,0.37098501349999946
cra_crp__wt_ac__1,-1.1830288649079783,-0.11256952749999982
cra_crp__wt_ac__2,-0.8383270340990359,-0.08851372450000028
cra_crp__wt_fru__1,-1.1146413776121298,-0.1164684325000005
cra_crp__wt_fru__2,-0.6728408267852174,0.14191321950000013
cra_crp__delcra_ac__1,-1.043579165751,0.5323539464999998
cra_crp__delcra_ac__2,-0.7371805956838076,0.7393234355000002
cra_crp__delcra_fru__1,0.2442608841652338,0.6940298844999999
cra_crp__delcra_fru__2,0.6748359200020368,0.6549463504999995
cra_crp__delcra_glc__1,-0.6036772841521383,0.5009110784999997
cra_crp__delcra_glc__2,-0.4029390016594436,0.4104924194999997
rpoB__wt_031__1,-0.3985772116827105,0.15423470249999927
rpoB__wt_044__1,0.4011162079970446,-0.0976783345000003
rpoB__wt_lb__1,-3.179594306793322,0.6038672684999993
rpoB__wt_lb__2,-2.409189252173471,0.5775311565000001
rpoB__rpoBE546V_031__1,0.3241931089300421,-0.15060612949999985
rpoB__rpoBE546V_044__1,0.1429999681882856,0.13102531349999946
rpoB__rpoBE546V_lb__1,-1.0577796021718795,0.6215208314999998
rpoB__rpoBE546V_lb__2,-2.268974051354116,0.2800259304999999
rpoB__rpoBE546V_glc__1,-0.3504889665324691,-0.05369949850000033
rpoB__rpoBE672K_glc__1,0.3189157367907684,-0.4185269495000004
rpoB__rpoBE672K_glc__2,-0.1102263657570351,-0.7696500845000003
rpoB__rpoBE672K_lb__1,-0.1916875199907976,-0.6240821385000004
rpoB__rpoBE672K_lb__2,-0.6865984461801741,-0.4397695245
crp__wt_fru__1,-0.2767698612393904,-0.4813042914999999
crp__wt_glyc__1,-1.1103971745971857,-0.19267218050000068
crp__wt_glyc__2,-1.026453813852554,-0.4548924265000007
crp__delar1_glyc__1,-1.5503611080764843,1.2650150984999993
crp__delar1_glyc__2,-1.8182526981571108,1.4038163094999998
crp__delar1ar2_glyc__1,-0.354464208214758,0.4226947134999994
crp__delar1ar2_glyc__2,-0.1337315767791991,0.580172523499999
crp__delar1ar2_glyc__3,-0.2168352936817493,0.4364921544999998
crp__delar2_glyc__1,-2.901595059666584,0.5127709315000004
crp__delar2_glyc__2,-2.9368607867312373,0.6837740394999994
crp__delar2_glyc__3,-2.201878212093651,0.7130629475000001
crp__delcrp_fru__1,1.419535454580644,0.617679977499999
crp__delcrp_fru__2,0.7700785936631196,0.3833843654999996
crp__delcrp_fru__3,0.1812019870193107,0.7051088754999997
crp__delcrp_glc__1,0.6411907066928775,0.4729375734999994
crp__delcrp_glc__2,0.6943748553517887,0.706760437499999
crp__delcrp_glc__3,1.1151035501766418,0.6234344874999991
crp__delcrp_glyc__1,1.1086111160348784,0.6875680434999998
crp__delcrp_glyc__2,1.1615219841599025,1.0687639944999994
crp__delcrp_glyc__3,1.0036752053309514,0.9185399104999998
glu__glu_ale3__1,-0.420684206044698,0.6918605444999999
glu__glu_ale4__1,-1.1667645404895606,-0.3186072554999999
glu__glu_ale5__1,-0.0996614438649929,-0.5214791774999998
glu__glu_ale6__1,-0.9032957839356024,-0.5179335495000004
glu__glu_ale8__1,-0.5792082532571164,1.0333072794999998
glu__glu_ale9__1,-0.5123315859041975,0.5924004734999997
glu__glu_ale10__1,0.1655662267819646,0.3519409315000006
42c__wt_42c__1,0.4669502508539929,0.061222523499999675
42c__42c_ale1__1,-1.7340037357758684,0.5648083265000006
42c__42c_ale2__1,0.2739543804275107,0.35218647549999993
42c__42c_ale3__1,0.2581856348250125,0.6032781964999998
42c__42c_ale4__1,-0.6746648988909603,0.9683721234999992
42c__42c_ale5__1,0.266461864742803,0.5945378584999998
42c__42c_ale6__1,-0.6840328918798897,1.3016112684999994
42c__42c_ale8__1,-0.1275105798971618,1.5918502794999998
42c__42c_ale9__1,0.3447540610104823,0.4480695924999996
42c__42c_ale10__1,-0.2244721537068573,1.4072961724999988
ssw__wt_ac__1,0.7458912707092916,0.20717989749999965
ssw__wt_glc__1,0.9586756014667616,0.4615060335000001
ssw__wt_glyc__1,-0.8022405201713884,0.8789311015000001
ssw__wt_xyl__1,0.431128062647189,1.1897763665000003
ssw__glc_ale1__1,-0.8413874803143319,0.1362617264999999
ssw__glc_ale2__1,0.7768249911168015,0.6500915984999995
ssw__glc_ale3__1,1.0809903156255576,0.9687195045
ssw__glyc_ale1__1,-0.5505737627699202,0.2323134094999997
ssw__glyc_ale2__1,1.273569068683995,0.9867041135
ssw__xyl_ale1__1,1.4664367287035114,0.0603280315000001
ssw__xyl_ale2__1,-0.5743943441854269,0.04242026649999975
ssw__xyl_ale3__1,1.492292235888282,0.4159133705000002
ssw__glc_ac_ac2__1,-1.1660287010281278,0.9482267824999989
ssw__glc_ac_glc1__1,0.9820278525352144,0.5586108105000012
ssw__glc_glyc_glc__1,-0.6406359332402646,0.7736715815000004
ssw__glc_glyc_glyc__1,0.3494748681717239,0.2718227405000002
ssw__glc_xyl_glc__1,0.8214750126924737,-0.1936507465000004
ssw__glc_xyl_xyl__1,0.7214126764033556,-0.5004114265000004
ica__wt_glc__1,0.0133757049319623,-0.4346858885000007
ica__wt_glc__2,-0.0139920307429987,-0.29083543950000035
ica__wt_glc__3,0.8460101211296447,0.09658114949999952
ica__wt_glc__4,1.4102322915555758,0.0990260524999993
ica__arg_sbt__1,-0.6391470422693399,-0.06012447850000058
ica__arg_sbt__2,-1.1165348946308224,-0.15381789250000022
ica__cytd_rib__1,-1.6616536902508532,0.6856714044999999
ica__cytd_rib__2,-0.7123911599433492,0.9517238294999996
ica__gth__1,2.0441897981828574,1.3245528784999996
ica__gth__2,1.5823914311320637,1.4265937705000002
ica__leu_glcr__1,1.4964619630234837,0.19013523249999945
ica__leu_glcr__2,1.3787043973819515,0.26930020050000003
ica__met_glc__1,0.3211460332217142,-0.8246596495
ica__met_glc__2,0.4374493314505552,-0.6718319025000001
ica__no3_anaero__1,1.268831786149908,0.7676593054999996
ica__no3_anaero__2,1.0524313948323636,0.8898439234999991
ica__phe_acgam__1,1.039734719102109,-0.22501681150000066
ica__phe_acgam__2,0.9361332137518604,-0.2095682665000007
ica__thm_gal__1,0.0545436422677965,0.10513630250000006
ica__thm_gal__2,0.0209666356362701,0.0895360854999998
ica__tyr_glcn__1,0.662370492177939,-0.27292332649999995
ica__tyr_glcn__2,0.5477774197169962,0.020297023499999508
ica__ura_pyr__1,4.326382926199393,0.14933430550000004
ica__ura_pyr__2,4.755418680472148,0.11625223249999905
ica__wt_glc__5,1.099901372720275,0.2569881794999995
ica__wt_glc__6,1.1864034199616789,0.3649718574999996
ica__bw_delpurR_cytd__1,0.3167165852337914,-0.13514467949999975
ica__bw_delpurR_cytd__2,1.986958337841142,-0.11237029850000012
ica__ade_glc__1,2.0927575309761086,-0.061216185500000186
ica__ade_glc__2,0.6849528776315392,0.1855032835000001
ytf__wt_glc__1,-0.5556304759545955,0.4793868384999991
ytf__wt_glc__2,-0.2139476864028335,1.0031829184999994
ytf__delyafC__1,0.3077897756025441,1.2676501435
ytf__delyafC__2,0.1998789148642452,1.3054134804999995
ytf__delyeiE__1,0.542614160060236,1.1700148905
ytf__delyeiE__2,0.3305107734076629,0.7849203724999994
ytf__delyiaJ__1,-0.4038460816974206,1.2565866284999991
ytf__delyiaJ__2,-0.2868734458271753,1.4925381355000005
ytf__delyieP__1,-0.7786703209179565,1.2412114634999991
ytf__delyieP__2,-0.6882155093973503,1.2749943234999996
ytf__wt_ph5__1,1.039279864345999,0.6807995324999991
ytf__wt_ph5__2,1.5466043650880292,0.7874121325000001
ytf__wt_ph8__1,0.3580042630395212,0.4323153574999994
ytf__wt_ph8__2,-0.0768222358463999,0.3080334604999999
ytf__delybaO__1,-0.6680286991231499,1.2029229105
ytf__delybaO__2,-0.5501881469554691,1.2853614515
ytf__delybaQ__1,0.5918944344865669,0.3487828075000001
ytf__delybaQ__2,0.8010508588129541,0.2726069254999999
ytf__delybiH__1,-0.7016277472552563,1.0320592334999998
ytf__delybiH__2,-0.7493725239995409,1.3739029365000004
ytf__delydcI_ph5__1,0.7296936435594893,0.4841293254999997
ytf__delydcI_ph5__2,0.3056330206722223,0.5886189174999991
ytf__delydcI_ph8__1,-0.073420511308353,0.3649623034999996
ytf__delydcI_ph8__2,-0.2466657638953321,0.25280876350000003
ytf__delyddM__1,0.2957972664629544,0.9869646415000002
ytf__delyddM__2,0.7468162647808734,0.8671475585000001
ytf__delyheO__1,0.7746302638214029,1.0722254294999995
ytf__delyheO__2,-0.3765093325026932,1.1786977215
fps__bw_glc__1,0.6622529227469864,0.2235926044999994
fps__bw_glc__2,0.6515146080042195,0.03143121949999994
fps__fps_thrA_ale1__1,0.7368605416559256,0.4738547484999991
fps__fps_thrA_ale1__2,1.160200424127927,0.3881713365000001
fps__fps_thrA_ale2__1,0.0635454415504288,0.4831796265000001
fps__fps_thrA_ale2__2,0.1361278554388046,0.5479058454999999
fps__fps_serB_ale1__1,0.9305750630113404,0.2460360565000004
fps__fps_serB_ale1__2,0.5703645102674734,0.38460766349999975
fps__fps_serB_ale4__1,2.067078887913018,0.5381886114999999
fps__fps_serB_ale4__2,1.7069581669042635,1.0189405115000003
fps__fps_ptsI_ale1__1,-0.5638257029923418,0.05053530749999968
fps__fps_ptsI_ale1__2,-0.4247714605677535,-0.004820586500000168
fps__fps_ptsI_ale3__1,-0.6263449051415119,-0.05439433150000017
fps__fps_ptsI_ale3__2,-0.5129105377649886,-0.04156451249999993
pal__lyx_ale2_f6__1,0.4759744042658206,0.3015587515
pal__lyx_ale2__1,0.0711721119812693,0.4644475065
pal__lyx_ale2__2,-0.4145919202997213,0.3596639674999995
pal__lyx_ale4__1,0.0179712859829651,-0.7397855125000001
pal__lyx_ale4__2,-1.0224180459371188,-0.6571806894999996
pal__5drib_ale10_f18__1,0.9173380795838938,0.3766995965
pal__5drib_ale10_f18__2,0.7398474752884716,0.2747194175000001
pal__5drib_ale10__1,-0.8224880199608168,0.2559982474999991
pal__arab_ale14_f9__1,0.2706582035391446,0.5153418934999996
pal__arab_ale14_f9__2,0.237187560740455,0.618794617499999
pal__arab_ale14__1,0.996492984457323,-0.023388731499999867
pal__arab_ale14__2,0.950769905282086,0.2442283074999993
pal__arab_ale16__1,0.2566740024870389,0.3594546144999997
pal__arab_ale16__2,0.2782529544496399,0.7755069055000012
pal__tartr_ale26_f10__1,-0.0586069059111393,0.3671516594999993
pal__tartr_ale26_f10__2,-0.4315073178428179,0.4754665074999993
pal__tartr_ale26__1,-0.0789790912611394,0.38619104949999983
pal__tartr_ale26__2,-0.7802063870862646,0.2938121655000012
pal__tartr_ale28_f10__1,0.6091282501210635,0.7479063374999989
pal__tartr_ale28_f10__2,0.8152096369875175,0.8429133195
pal__tartr_ale28__1,0.5396074077487756,0.048037016499999474
pal__tartr_ale28__2,1.2324998305603478,0.0030032784999995954
efeU__delmenFentC_citr__1,-0.0123639293209512,0.04737289749999984
efeU__delmenFentC_citr__2,-0.5429297226607994,0.2040445034999996
efeU__delmenFentC__1,1.7503968576341669,1.0500276144999994
efeU__delmenFentC__2,1.9748489778875224,0.9656031104999999
efeU__menFentC_ale39__1,-0.5015708852253291,0.5891900434999995
efeU__menFentC_ale39__2,-0.2034679780369957,0.5634892444999995
efeU__menFentC_ale29__1,-0.6734984778082448,0.7656226524999994
efeU__menFentC_ale29__2,-0.9707514022169482,0.6952499855000012
efeU__menFentC_ale30__1,1.551697022703056,0.0010228075000000556
efeU__menFentC_ale30__2,0.4744572354335796,-0.20913682150000049
efeU__menFentCubiC_ale36__1,1.175366698647434,0.8256914965000002
efeU__menFentCubiC_ale36__2,0.8522331367881206,0.5856614634999993
efeU__menFentCubiC_ale37__1,0.869572785782953,0.7448987215000002
efeU__menFentCubiC_ale37__2,0.8503216820712166,0.8961020365000003
efeU__menFentCubiC_ale38__1,1.6793557102361152,0.6242629145
efeU__menFentCubiC_ale38__2,2.0385919794515743,0.4582001244999994
misc2__salc_glc__1,1.7575008223065622,0.7509129384999991
misc2__salc_glc__2,2.32099393849044,0.7958624165000003
misc2__dbcn_glc__1,-0.6541199075816868,-0.4171593535000007
misc2__dbcn_glc__2,0.581913245688507,-0.4266051375000002
misc2__tyr_glc__1,1.8151206546547616,0.6857300034999998
misc2__tyr_glc__2,2.083362078235649,0.5054028724999995
misc2__arg_cytd__1,1.0651443318721971,0.035850744499999365
misc2__arg_cytd__2,0.9975033854957364,-0.27744498649999993
misc2__delyheO_pyr__1,4.627989288300304,0.21318924449999965
misc2__delyheO_pyr__2,4.436628278820748,-0.020433561500000863
misc2__dellon_glc__1,0.6347530766903823,0.18552854849999975
misc2__dellon_glc__2,0.8305640895667653,-0.1912741725
nquinone__delubiC__1,0.802983837521501,0.4039894674999989
nquinone__delubiC__2,1.013137880146562,0.718561607499999
nquinone__ubiC_ale1__1,0.5119070520847437,0.4171446755000012
nquinone__ubiC_ale1__2,0.689144323767804,0.6503556394999999
nquinone__ubiC_ale2__1,1.674527613562521,0.8773374174999988
nquinone__ubiC_ale2__2,1.2183560291852984,0.7051104924999994
nquinone__ubiC_ale3__1,1.340287629849694,-0.32762626150000074
nquinone__ubiC_ale3__2,0.9300527706289042,-0.3197850925000001
nquinone__ubiC_ale4__1,1.0119542875097394,0.7267965684999993
nquinone__ubiC_ale4__2,1.3824383383875658,0.8687255834999998
nquinone__delpdhR__1,0.4086646869235061,-0.34657282150000057
nquinone__delpdhR__2,0.3358449430995462,-0.2392057594999999
quinone__glu_ale4__1,0.4929285374909106,-0.04589882750000029
quinone__glu_ale4__2,1.0749363195789825,0.31911714449999984
quinone__delmenF__1,0.0405528016025045,0.4303063724999996
quinone__delmenF__2,0.3534422367133823,0.19253696949999988
quinone__menF_ale5__1,-0.2882162306781869,1.0898121565
quinone__menF_ale5__2,0.0255924919997591,0.9708073424999988
quinone__menF_ale6__1,-0.1990835634367775,0.9678389315000002
quinone__menF_ale6__2,-0.4725092187687308,1.012227757499999
quinone__menF_ale7__1,-0.7714986570024547,1.0156647454999996
quinone__menF_ale7__2,-0.8248642567051095,0.9329627534999992
quinone__menF_ale8__1,-0.5227638867485284,0.5795648844999999
quinone__menF_ale8__2,-0.4268127101836749,0.8782468835000001
quinone__delmenFubiC__1,0.680711631406383,0.4110647355000001
quinone__delmenFubiC__2,0.8337311165635924,0.6902907465000006
quinone__menFubiC_ale1__1,0.0056347184395152,0.8004266214999998
quinone__menFubiC_ale1__2,-0.4417619138372541,0.8540224675000001
quinone__menFubiC_ale2__1,-0.1544547705419337,0.9993425815000004
quinone__menFubiC_ale2__2,-0.3285509999806915,0.7758288755000002
quinone__menFubiC_ale3__1,0.8838065298891099,0.0816878774999994
quinone__menFubiC_ale3__2,0.1982031640815978,0.12043269849999927
quinone__menFubiC_ale4__1,-0.8268831586102539,0.6260510684999998
quinone__menFubiC_ale4__2,-0.4949543735906823,0.5786908384999991
oxyR__wt_glc__1,0.3613157080051495,-0.0777942015000006
oxyR__wt_glc__2,0.4700827920291904,-0.031721523499999904
oxyR__wt_h2o2__1,0.2667639499024998,-0.0969902015000006
oxyR__wt_h2o2__2,0.4321350201154135,0.4239325134999996
oxyR__glu_ale4__1,1.2896611701801877,0.7405403474999996
oxyR__glu_ale4__2,0.5058452746193874,0.7097516475000001
oxyR__glu_ale4_h2o2__1,1.048240936640532,0.8648798834999996
oxyR__glu_ale4_h2o2__2,1.4272065147361852,0.9662319294999993
oxyR__oxyR_ale17__1,0.4393295737928469,0.6749864465000002
oxyR__oxyR_ale17__2,0.5160780049997209,0.6246376544999999
oxyR__oxyR_ale17_h2o2__1,0.0138689324256814,0.5168148294999995
oxyR__oxyR_ale17_h2o2__2,0.106578776258417,0.3651241435000001
oxyR__oxyR_ale18__1,1.0573698864062533,-0.33845524250000025
oxyR__oxyR_ale18__2,1.0027990693521216,-0.13428182550000045
oxyR__oxyR_ale18_h2o2__1,1.397899645779183,0.5703553865000002
oxyR__oxyR_ale18_h2o2__2,1.7335715822418607,0.7352499224999995
oxyR__oxyR_ale19__1,1.2196010533013697,-0.19658457650000027
oxyR__oxyR_ale19__2,1.5052594466131723,0.05028084349999951
oxyR__oxyR_ale19_h2o2__1,1.1835902719026987,-0.3453321235000004
oxyR__oxyR_ale19_h2o2__2,1.0374323702772197,-0.5632184455000004
oxyR__oxyR_ale20__1,0.9028287242562928,0.3383719465000006
oxyR__oxyR_ale20__2,1.0497237008321878,0.3629172165000005
oxyR__oxyR_ale20_h2o2__1,0.767560552500989,0.3437650524999993
oxyR__oxyR_ale20_h2o2__2,0.531004056636308,0.3665911645
svns_pgi__BmePgi24_15__1,0.2173040869748341,0.1682388365000005
svns_pgi__BmePgi24_15__2,0.2821577942338382,0.2502732494999993
svns_pgi__BmePgi24_26__1,-0.0895572556293859,-0.003850550500000161
svns_pgi__BmePgi24_26__2,0.6048360313589124,-0.11440945150000024
svns_pgi__BmePgi24_41__1,0.5881268085693846,0.6533198565000005
svns_pgi__BmePgi24_41__2,0.3114535301393035,-0.1077618565000007
svns_pgi__BmePgi24_52__1,-0.0876869754365814,0.0355655644999997
svns_pgi__BmePgi24_52__2,0.2157814555602041,-0.05782700750000025
svns_pgi__PaePgi2_34__1,0.1511810620040081,0.4641504855000012
svns_pgi__PaePgi2_34__2,-0.1153943510328363,0.4425138715000001
svns_pgi__PaePgi2_63__1,-0.0117565897142382,0.3883981574999993
svns_pgi__PaePgi2_63__2,0.0516501137771173,0.4075622544999993
svns_pgi__PaePgi24_54__1,-1.1400546710350197,0.1922556034999996
svns_pgi__PaePgi24_54__2,-1.056158156984411,0.13808074349999974
svns_pgi__PaePgi24_90__1,-0.6193940801008323,0.14513756850000006
svns_pgi__PaePgi24_90__2,-0.0408496548784333,0.4481995174999991
abx_media__m9_ctrl__1,2.186065435627943,-0.03178249150000045
abx_media__m9_ctrl__2,2.608241572936054,0.20584705749999888
abx_media__rpmi_ctrl__1,1.449109162675111,-0.6190019755000007
abx_media__rpmi_ctrl__2,0.5028444229511327,-0.5172606614999999
abx_media__camhb_ctrl__1,5.56245476832389,-0.706984856500001
abx_media__camhb_ctrl__2,5.468715066611136,-1.0931855845000005
abx_media__m9_mero__1,3.2608343394925963,-0.021933727500000444
abx_media__m9_mero__2,2.4024932420392475,-0.3286684014999999
abx_media__rpmi_mero__1,1.535718446911241,-0.9893475394999998
abx_media__rpmi_mero__2,1.097208651475437,-0.6178536705000006
abx_media__camhb_mero__1,3.548163301266513,-1.4563733815000002
abx_media__camhb_mero__2,3.805358242489641,-1.6189581175000003
abx_media__m9_trisulf__1,1.2638975875273006,-0.1255934665000007
abx_media__m9_trisulf__2,1.530509485077377,0.008948057499999607
abx_media__rpmi_trisulf__1,0.4059297062784109,-0.3222277385000005
abx_media__rpmi_trisulf__2,0.5459225794675819,-0.2094578745
abx_media__camhb_trisulf__1,2.890516593589271,-0.22021736850000015
abx_media__camhb_trisulf__2,2.866411471778871,-0.05020306449999978
abx_media__m9_cef__1,2.6149439669238883,-0.13540802150000086
abx_media__m9_cef__2,3.0588828492661877,-0.3054066005000005
abx_media__rpmi_cef__1,2.102323651668343,-0.35897934750000005
abx_media__rpmi_cef__2,2.35122254851553,-0.042363710500000096
abx_media__camhb_cef__1,2.592223623478655,-0.5845573655000003
abx_media__camhb_cef__2,2.553309366681391,-0.7046062895
abx_media__m9_cipro__1,1.758441828851592,0.23833178249999956
abx_media__m9_cipro__2,2.230079317659227,0.1345445605000002
abx_media__rpmi_cipro__1,1.7087575893791296,-0.2453873335000001
abx_media__rpmi_cipro__2,1.0160214134402574,-0.18929428450000074
abx_media__camhb_cipro__1,1.7725728156301577,-0.01723592949999997
abx_media__camhb_cipro__2,2.054043834494774,0.1275176465000003
hot_tale__42c_ale3_30c__1,0.1989855440948914,-0.28504404750000045
hot_tale__42c_ale3_30c__2,0.4355645827808534,-0.07172103550000042
hot_tale__42c_ale3_37c__1,0.7669267845649936,0.2584561584999996
hot_tale__42c_ale3_37c__2,0.7327984966395128,0.23569272449999976
hot_tale__42c_ale3_44c__1,0.2580597864094547,1.3438521744999994
hot_tale__42c_ale3_44c__2,0.4250358176721653,1.1673719274999996
hot_tale__hot_ale3_mid_30c__1,1.5754363387535957,0.19674999249999914
hot_tale__hot_ale3_mid_30c__2,0.3866729351544021,0.3442999635000001
hot_tale__hot_ale3_mid_37c__1,0.2449267891353751,-0.1547910865000004
hot_tale__hot_ale3_mid_37c__2,0.775906454792951,-0.16892912449999994
hot_tale__hot_ale3_mid_44c__1,1.79194951408822,0.4330140394999997
hot_tale__hot_ale3_mid_44c__2,1.1992928311754008,0.7321614675000001
hot_tale__hot_ale3_30c__1,1.1298439564361762,-0.08525192650000069
hot_tale__hot_ale3_30c__2,-0.0067125341916709,-0.1965196975000003
hot_tale__hot_ale3_37c__1,0.759536951456945,-0.20472992150000024
hot_tale__hot_ale3_37c__2,0.2982445231651089,-0.12737362350000048
hot_tale__hot_ale3_44c__1,1.367245347167249,0.4098369254999996
hot_tale__hot_ale3_44c__2,0.7417944887141501,0.4200385294999993
hot_tale__hot_ale4_30c__1,0.3410949957695302,-0.08829182449999973
hot_tale__hot_ale4_30c__2,0.5199850365597114,0.008609407499999833
hot_tale__hot_ale4_37c__1,0.2837731198805591,-0.0967919515000002
hot_tale__hot_ale4_37c__2,0.393258104729873,-0.03494934850000053
hot_tale__hot_ale4_44c__1,0.3107655142945232,0.7640331114999999
hot_tale__hot_ale4_44c__2,0.2102833730131534,0.7781268554999999
hot_tale__hot_ale8_30c__1,0.7594470662049143,-0.1974824565000004
hot_tale__hot_ale8_30c__2,0.3019715451223973,-0.20764702349999986
hot_tale__hot_ale8_37c__1,1.0990683362122151,-0.16265945050000052
hot_tale__hot_ale8_37c__2,0.954747773094406,-0.08046480550000012
hot_tale__hot_ale8_44c__1,0.4432379494841755,0.7519940314999998
hot_tale__hot_ale8_44c__2,0.6978130237208144,0.6765564565000002
hot_tale__hot_ale9_mid_30c__1,0.0222189051697094,-0.05395889150000066
hot_tale__hot_ale9_mid_30c__2,0.4866291675530831,-0.08949377450000018
hot_tale__hot_ale9_30c__1,0.7393800820178292,-0.4756039455000005
hot_tale__hot_ale9_30c__2,-0.0413313947261506,-0.5829003205000003
hot_tale__hot_ale9_mid_37c__1,0.6367579192369766,0.01664246849999973
hot_tale__hot_ale9_mid_37c__2,0.98608256217057,0.3084950854999997
hot_tale__hot_ale9_37c__1,0.8646511892417711,0.2419339565000005
hot_tale__hot_ale9_37c__2,1.3160800934982086,-0.07524616850000054
hot_tale__hot_ale9_mid_44c__1,1.5534778714058572,0.5552633594999996
hot_tale__hot_ale9_mid_44c__2,0.4905083700286028,1.0735154364999993
