locus,gene_weight,gene_name,gene_product,cog,regulator,PyrR,link
b3547,0.7082941444239518,yhjX,putative pyruvate transporter,Inorganic ion transport and metabolism,"RpoD,YdhB,PyrR",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG12268
