,USA300HOU_RS13315
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,7.191784248
USA300_LAC_U01-Set001_CAMHB_Control_1,7.2466277743
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,7.4377603563
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.3078285628
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,7.4503854299
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,7.2310284784
USA300_LAC_U01-Set001_CAMHB_Control_2,7.1766517119
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,7.376467333
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.2912546546
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,7.6332016246
USA300_TCH1516_U01-Set000_CAMHB_Control_1,8.2067683575
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,8.2027562595
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,8.207131285100001
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.6085050589000005
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.3237989151
USA300_LAC_U01-Set001_R10LB_Control_1,8.3843707397
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,8.5577038233
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,8.5378331269
USA300_LAC_U01-Set001_R10LB_Control_2,8.323155087
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,8.4512892642
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,8.4749332327
USA300_TCH1516_U01-Set000_R10LB_Control_1,8.1544460707
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,8.3672784352
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,8.1504852677
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.8067899664
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,8.2889735591
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,8.3542740161
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,7.1270193433
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,7.1484551431
USA300_TCH1516_U01-Set000_CAMHB_Control_2,8.0364445533
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,8.2601466309
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,8.2682834216
