,-0.01883400454827363,0.01883400454827363,0.05650201364482089,0.09417002274136815,0.1318380318379154,0.16950604093446267,0.20717405003100992,0.24484205912755716,0.28251006822410446,0.32017807732065173,0.357846086417199,0.3955140955137462,0.4331821046102935,0.47085011370684077,0.5085181228033879,0.5461861318999353,0.5838541409964825,0.6215221500930297,0.659190159189577,0.6968581682861242
thresh,-0.03766800909654726,0.03766800909654726,2,,,,,,,,,,,,,,,,,
unreg,2333,1867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MalT,0,0,1,0,2,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0
unreg_genes,[],[],['yjbI'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
MalT_genes,[],[],['malZ'],[],['malS' 'malQ'],['malP'],[],[],[],['malG' 'malF'],['malM' 'malE'],['lamB'],['malK'],[],[],[],[],[],[],[]
