,0
name,SouR
TF,SouR/DguR
regulator,"<a href=""https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=SouR&e1=1&assembly=complete"" target=""_blank"">SouR</a> or <a href=""https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=DguR&e1=1&assembly=complete"" target=""_blank"">DguR</a>"
function,Sarcosine Catabolism
category,Amino Acid and Nucleotide Biosynthesis
has_venn,True
scatter,2
exp_var,0.00547168416808419
precision,0.27586207
recall,0.88888889
