,-0.08307069341666666,-0.05933620958333333,-0.03560172574999999,-0.01186724191666666,0.011867241916666674,0.03560172575000001,0.05933620958333334,0.08307069341666669,0.10680517725000001,0.1305396610833333,0.1542741449166667,0.17800862875,0.20174311258333333,0.22547759641666665,0.24921208025000002,0.27294656408333334,0.29668104791666666,0.32041553175,0.3441500155833333,0.3678844994166667
thresh,-0.07120345149999999,0.07120345149999999,2,,,,,,,,,,,,,,,,,
unreg,1,8,108,1488,1041,106,16,8,1,1,0,0,0,0,0,0,0,0,0,0
VraR,0,0,0,7,10,9,4,6,1,2,1,0,0,0,0,0,1,1,0,0
unreg_genes,[nan],[],[],[],[],[],[],['vraR' 'vraS' 'msrA' 'ba_1500' 'vraE' 'yvqF' 'nan' 'mtlA'],['glxK'],[nan],[],[],[],[],[],[],[],[],[],[]
VraR_genes,[],[],[],['nirD' 'nan' 'nirB' 'nan' 'yabA' 'nan' 'narI'],['narJ' 'nan' 'flP' 'narH' 'narK' 'recT' 'nasF' 'uppS' 'nan' 'nan'],['nan' 'ywaC' 'yceA' 'spsA' 'guaC' 'nan' 'murA' 'mscS' 'msrR'],['tcaA' 'ba_2302' 'nan' 'crR'],['drp35' 'mgT' 'nan' 'nan' 'brpA' 'iraE'],['prsA'],[nan nan],[nan],[],[],[],[],[],[nan],[nan],[],[]
