,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-2.9605947323337506e-16,8.69853004180105,3.0,0.0,10.0432814603,6.0,-4.9041757566,12.0,-5.1391057037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,5.6184800951666665,9.68110981798219,3.0,1.0,11.2294702897,7.0,-5.5602747667,13.0,11.1862447625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,11.786627291566667,0.3506931851627235,3.0,2.0,11.5349418599,8.0,11.6377400623,14.0,12.1871999525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,11.698578553066667,0.28161094703987294,3.0,3.0,11.3839473691,9.0,11.7847594907,15.0,11.9270287994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,10.573302230766666,0.7272247624648333,3.0,4.0,11.3655962735,10.0,10.418108457,16.0,9.9362019618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,9.805947607466667,0.9107125045745771,3.0,5.0,10.8531766943,11.0,9.1993831047,17.0,9.3652830234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,7.02604442095,0.02967469992974707,2.0,18.0,7.0050612394,71.0,7.0470276025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.061252169099999976,1.2257330972244644,3.0,19.0,0.6268697742,70.0,-1.4764283395,205.0,0.665802058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,2.7371396062000004,2.3602244922371662,8.0,20.0,6.9632664941,32.0,2.0009586286,55.0,1.6283246262,67.0,1.4673969318,126.0,1.4114762334,147.0,1.4708142805,203.0,0.8992876298,210.0,6.0555920252,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.2614601663,0.1855446194127889,3.0,21.0,0.047405691800000004,34.0,0.3605932758,61.0,0.3763815313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-1.0720110563875003,1.4244175918732291,8.0,22.0,-1.5360974062000001,104.0,-1.3487181628,111.0,-1.9873448377,133.0,-2.6100504609,165.0,0.8526842623,238.0,-1.0539998033,265.0,1.317176038,270.0,-2.2097380805,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,3.9826329915000005,2.0379867221507695,7.0,23.0,6.9171854039,56.0,5.898722106,82.0,4.3490411641,118.0,1.0637043582,134.0,2.8582281559,137.0,2.3883391518,227.0,4.4032106006,,,,,,,,,,,,,,,,,,,,,,
