,-0.1564233805426952,-0.13035281711891267,-0.10428225369513014,-0.07821169027134761,-0.052141126847565084,-0.026070563423782556,-2.7755575615628914e-17,0.0260705634237825,0.05214112684756503,0.07821169027134756,0.10428225369513008,0.13035281711891258,0.15642338054269514,0.1824939439664777,0.2085645073902602,0.2346350708140427,0.2607056342378252,0.2867761976616078,0.31284676108539033,0.3389173245091728
thresh,-0.06517640855945633,0.06517640855945633,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,1,3,289,3681,205,7,7,0,9,0,0,2,6,0,0,0,0
unreg_genes,['yzfA'],[],[],['yzcX'],[],[],[],[],[],['pinR' 'insA-5' 'insA-2' 'insF-4' 'insF-2' 'insA-1' 'insH-5'],[],"['insD-3' 'insE-2' 'insE-4' 'insD-2' 'insD-4' 'insI-3' 'insC-2' 'insC-4'
 'insC-3']",[],[],['insH-7' 'insH-6'],['insH-11' 'insH-3' 'insH-1' 'insH-10' 'insH-2' 'insH-8'],[],[],[],[]
