,SACI_RS08295
SRX5495523,-0.7636865734337555
SRX5495524,-1.7913788212129336
SRX5495525,1.1625464316252463
SRX5495526,0.047048569434045014
SRX6762909,-0.5173670702477118
SRX6762910,0.5173670702477118
SRX6762911,-0.8703865447402368
SRX6762912,-0.8195156282835421
SRX3467357,-0.6621523741508032
SRX3467358,0.6621523741508031
SRX3467359,-0.0586073239310001
SRX3467360,2.0900981457729397
SRX3565164,-0.15907029865790312
SRX3565165,-0.8433419333695178
SRX3565166,-0.0148358863398923
SRX3565167,-0.8207497343643895
SRX3565168,-1.3680728436155851
SRX3565169,-1.4555231399333266
SRX3565170,-0.3530919481847019
SRX3565171,-1.2335402104088482
SRX3565172,-0.754883874803093
SRX3565173,-0.5520515673673111
SRX3565174,0.4225850990599849
SRX3565176,-0.5111476751516522
SRX3565177,-1.2772090465516015
SRX3565178,-1.04313142676971
SRX3565179,-1.038550401213481
SRX3565180,0.19074787430698592
SRX3565181,-0.8828199835978445
SRX3565182,-1.8306691090565896
SRX3565183,-0.7235183915491676
SRX3565184,-0.346743534797342
SRX3565185,-1.0924840789603445
SRX3565186,-1.167396162860026
SRX3565187,-0.8259314484806115
SRX3565188,-0.8212179101565851
SRX3565191,-1.4440131404766956
SRX3565192,0.10522791468811432
SRX3565193,-1.2756609769295857
SRX3565194,-1.0461903483940622
SRX3565195,0.3876843460786588
SRX3565197,0.12559037612411128
SRX3565198,-1.2973459283678077
SRX3565199,-0.05658399822745031
SRX3565200,0.0913144153305665
SRX3565201,0.2537652558586774
SRX3565202,0.4284377014454788
SRX3565203,-0.2728503233654691
SRX3565204,-0.8887509671216915
SRX3565205,-0.24688302585192104
SRX3565206,-0.03167757564908369
SRX3565208,-0.18050079549630205
SRX3565209,-0.3606274729523129
SRX3565210,-1.0614258186438381
SRX3565211,-0.976616149247132
SRX4001511,-0.311059673851783
SRX4001513,0.311059673851783
SRX4001514,-0.7853762537029878
SRX4001515,-0.524649879754187
SRX4001516,-0.6788771207171957
SRX4001517,-0.6259472052782762
SRX4001518,-1.4722368166383302
SRX4001519,-0.5634835174922364
SRX4001520,-0.4907878205655845
SRX4001521,-0.9720739398774584
SRX4001522,-0.936450199194085
SRX4001523,-0.6323706609374393
SRX4001524,-1.1794085480713714
SRX4001525,-1.129179731016857
SRX4001526,-1.4246985703208188
SRX4001528,-1.3635623147539762
SRX3823521,0.05586221303256478
SRX3823522,0.3778079272138304
SRX3823523,-0.4336701402463943
SRX3823524,0.5803346165215371
SRX3823525,0.3328111493976218
SRX3823526,0.5323912130958521
SRX3823527,-0.005137634604926332
SRX3823528,0.30501883941336816
SRX3823529,0.5240695997526967
SRX3823530,-0.13158112951517564
SRX3823531,-0.719057336042976
SRX3823532,-0.4687549540219349
SRX3823533,0.17563255779694087
SRX3823534,0.2083633565369896
SRX3823536,-0.286177168330378
SRX3823537,-0.03896744461893675
SRX3823538,0.3368667776280159
SRX3823539,-0.3986764292406191
SRX5653264,0.3825599375951678
SRX5653265,0.032877874556328734
SRX5653266,0.3945843010675538
SRX5653267,0.07201619051672092
SRX5653268,0.015133689161001218
SRX5653269,-0.08714987967772259
