,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
50,Glc Growth/Exhaust__T1.30H,-0.2227434439,,1.0,124.0,-0.2227434439,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-1.0914608725,,1.0,125.0,-1.0914608725,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,1.6184754775,,1.0,126.0,1.6184754775,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,0.8148511822000001,,1.0,127.0,0.8148511822000001,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,0.2234116891,,1.0,128.0,0.2234116891,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-0.45798509530000003,,1.0,129.0,-0.45798509530000003,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-2.3962489221,,1.0,130.0,-2.3962489221,,,,,,,,,,,,,,
57,Stressors__HPh,-0.8925734521333334,0.2818095072929667,3.0,131.0,-1.0476252868,132.0,-1.0628091033,133.0,-0.5672859663,,,,,,,,,,
58,Stressors__LPh,-0.3697229058666667,0.597434990088478,3.0,134.0,-0.8553618839,135.0,-0.5512201083,136.0,0.2974132746,,,,,,,,,,
59,Stressors__LPhT,1.581213175833333,0.5245309228679689,3.0,137.0,1.2694532364,138.0,1.2873854692,139.0,2.1868008219,,,,,,,,,,
60,Stressors__SMMPr,1.1203154767,0.47677797710127934,3.0,140.0,1.4115094246,141.0,0.5700929932000001,142.0,1.3793440123,,,,,,,,,,
61,Stressors__HiTm,4.2496109851,1.393664827960594,3.0,143.0,5.5099816736000005,144.0,4.4859710513,145.0,2.7528802304,,,,,,,,,,
62,Stressors__LoTm,0.8828953731333334,0.5479454678488564,3.0,146.0,1.485814667,147.0,0.7475997402,148.0,0.41527171220000003,,,,,,,,,,
63,Stressors__HiOs,2.1909484334333333,0.7866771996756939,3.0,149.0,2.3059831181,150.0,1.353087396,151.0,2.9137747862000003,,,,,,,,,,
64,Stressors__BMM,-1.3654277498,1.5046253550309665,3.0,152.0,-0.3134832394,153.0,-0.6939205608,154.0,-3.0888794492,,,,,,,,,,
65,Stressors__Heat,-0.2376499807,0.6472977185583387,3.0,155.0,0.2306395614,156.0,0.0327079886,157.0,-0.9762974921,,,,,,,,,,
66,Stressors__Cold,3.858025452733333,0.3564497539327708,3.0,158.0,4.1979188229,159.0,3.8891031437,160.0,3.4870543916,,,,,,,,,,
67,Stressors__Etha,0.34459320656666675,0.42477315394192977,3.0,161.0,0.6780550722,162.0,-0.13364153110000002,163.0,0.48936607860000003,,,,,,,,,,
68,Stress Time Course__SMM,1.2122152199,0.4363001166600863,3.0,164.0,0.9422762481,165.0,1.715569702,166.0,0.9787997096000001,,,,,,,,,,
69,Stress Time Course__Salt,-5.700787657133334,0.31339333308867406,3.0,167.0,-5.778755998,168.0,-5.9678363029,169.0,-5.3557706705,,,,,,,,,,
70,Stress Time Course__Mt0,5.1417321714,1.2118691121333331,2.0,170.0,5.9986530385000005,171.0,4.2848113043,,,,,,,,,,,,
71,Stress Time Course__M0t45,3.3364455127666663,7.149328697608519,3.0,172.0,1.116078665,173.0,11.3325115324,174.0,-2.4392536591000002,,,,,,,,,,
72,Stress Time Course__M0t90,-0.35236434126666666,0.7734253265169306,3.0,175.0,0.3951617309,176.0,-1.1493180132,177.0,-0.3029367415,,,,,,,,,,
73,Stress Time Course__M40t45,0.9514494183333334,2.9465353350177828,3.0,178.0,3.0444205378,179.0,2.228038201,180.0,-2.4181104838,,,,,,,,,,
74,Stress Time Course__M40t90,1.0401008008666668,0.6390407079758543,3.0,181.0,1.3232719486,182.0,0.3084020156,183.0,1.4886284384000001,,,,,,,,,,
75,Stress Time Course__dia0,8.630900932400001,0.48288118923088924,3.0,184.0,8.8661721713,185.0,8.0754756077,186.0,8.9510550182,,,,,,,,,,
76,Stress Time Course__dia5,10.262046678366668,2.4062322707339754,3.0,187.0,12.9434425037,188.0,9.5518573395,189.0,8.2908401919,,,,,,,,,,
77,Stress Time Course__dia15,1.6329069505666665,0.8347313095720454,3.0,190.0,2.4129744957,191.0,1.73317648,192.0,0.752569876,,,,,,,,,,
78,Stressors__Diami,1.1775758789000002,1.1419790759314463,3.0,193.0,2.0450419471,194.0,-0.1162403926,195.0,1.6039260822,,,,,,,,,,
79,Stressors__Paraq,1.5104079597000002,1.0031880810448022,3.0,196.0,2.6381962846,197.0,1.175547521,198.0,0.7174800735,,,,,,,,,,
80,Stressors__H2O2,-0.6952014620666667,0.47088958132683145,3.0,199.0,-0.1556255028,200.0,-0.9068487852,201.0,-1.0231300982,,,,,,,,,,
81,Stressors__Oxctl,5.061661270400001,1.5362262970130263,3.0,202.0,6.2718159656,203.0,5.5798093881,204.0,3.3333584575,,,,,,,,,,
82,Carbon Transition__GM-0.1,1.3034941906333335,0.6273209250133379,3.0,205.0,1.300963721,215.0,1.9320765227,225.0,0.6774423282,,,,,,,,,,
83,Carbon Transition__GM-0.2,1.7381067393,0.8590033488308664,3.0,206.0,2.7174855186,216.0,1.1124039007,226.0,1.3844307986,,,,,,,,,,
84,Carbon Transition__GM+5,1.8216094137333334,0.2872623379193672,3.0,207.0,2.1526507918,217.0,1.6379681482000001,227.0,1.6742093011999999,,,,,,,,,,
85,Carbon Transition__GM+15,-0.3957857782333334,0.2545121300526024,3.0,208.0,-0.1901688929,219.0,-0.6804394757000001,229.0,-0.31674896610000003,,,,,,,,,,
86,Carbon Transition__GM+25,0.2234697732666667,0.14023077285501795,3.0,209.0,0.3728310923,220.0,0.0946313171,230.0,0.2029469104,,,,,,,,,,
87,Carbon Transition__GM+45,0.43652065376666666,0.5845889208759473,3.0,210.0,0.5261821754,221.0,0.9710989152,231.0,-0.1877191293,,,,,,,,,,
88,Carbon Transition__GM+60,1.2566573042333333,0.33574790998677534,3.0,211.0,1.1915323159,222.0,1.6201967024,232.0,0.9582428944,,,,,,,,,,
89,Carbon Transition__GM+90,2.3624935161000002,0.9041711055760048,3.0,212.0,1.6933557605,223.0,3.3911203066,233.0,2.0030044812,,,,,,,,,,
90,Carbon Transition__GM+120,4.5307916533,1.2510282669268078,2.0,213.0,5.4154022243,234.0,3.6461810823,,,,,,,,,,,,
91,Carbon Transition__GM+150,3.2970993654666665,0.8326136156516758,3.0,214.0,3.1437622496,224.0,4.195723658,235.0,2.5518121888,,,,,,,,,,
92,Carbon Transition__GM+10,1.18590950135,1.0182057010425645,2.0,218.0,0.46592934550000004,228.0,1.9058896572,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,2.359827744,0.6124611012927663,3.0,236.0,1.7969685544,244.0,2.2704464030000002,254.0,3.0120682746,,,,,,,,,,
94,Carbon Transition__MG+5,1.0186541226333334,0.08405927136160146,3.0,237.0,0.9223748920000001,246.0,1.0774564493,256.0,1.0561310266,,,,,,,,,,
95,Carbon Transition__MG+10,1.3011874905333334,0.699652520364918,3.0,238.0,0.5048001768,247.0,1.8170207842,257.0,1.5817415106000001,,,,,,,,,,
96,Carbon Transition__MG+15,1.3838556246,0.46768317702168355,3.0,239.0,1.5530476097,248.0,0.8551221441,258.0,1.74339712,,,,,,,,,,
97,Carbon Transition__MG+25,1.552994252766667,0.36316063149928396,3.0,240.0,1.9588093523999999,249.0,1.4415810905,259.0,1.2585923154,,,,,,,,,,
98,Carbon Transition__MG+45,2.3351518108333336,0.5933970611720012,3.0,241.0,2.7928313868,250.0,2.5479194577,260.0,1.6647045880000002,,,,,,,,,,
99,Carbon Transition__MG+120,0.7612151294666667,0.5061472888259596,3.0,242.0,0.9982339849,253.0,1.1053628368,263.0,0.1800485667,,,,,,,,,,
100,Carbon Transition__MG+150,3.79787284805,1.0699053288394524,2.0,243.0,4.5544101613,264.0,3.0413355348,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,2.4240785879,0.24351988466445212,2.0,245.0,2.5962731497,255.0,2.2518840261,,,,,,,,,,,,
102,Carbon Transition__MG+60,1.42312084545,1.9632871553295903,2.0,251.0,2.8113745064,261.0,0.0348671845,,,,,,,,,,,,
103,Carbon Transition__MG+90,1.585459534,0.7146315001421082,2.0,252.0,2.0907803138,262.0,1.0801387542,,,,,,,,,,,,
