sample,BSU23900
LBexp_1,7.5514
LBexp_2,7.4478
LBexp_3,7.5935
LBtran_1,7.5512
LBtran_2,7.4887
LBtran_3,7.57
LBstat_1,7.5837
LBstat_2,7.707000000000002
LBstat_3,7.7104
LBGexp_1,7.502000000000002
LBGexp_2,7.5919
LBGexp_3,7.6162
LBGtran_2,7.7227
LBGtran_3,7.8148
LBGstat_1,8.1021
LBGstat_2,8.0157
LBGstat_3,8.0158
S0_1,7.9638
S0_2,7.961
S0_3,8.1148
S1_1,7.4605
S1_2,7.4439
S1_3,7.2232
S2_1,7.8412
S2_2,7.3369
S2_3,7.2965
S3_1,8.0799
S3_2,8.0641
S4_1,8.887
S4_2,8.7245
S4_3,8.3334
S5_1,9.1507
S5_2,9.2882
S5_3,9.1889
S6_1,8.8132
S6_2,7.7793
S6_3,8.5066
S6/t_1,9.0224
S6/t_2,7.8282
S6_4,8.8371
S6_5,9.09
S6_6,9.1374
S7_4,9.2231
S7_5,9.3021
S7_6,9.4208
S8_4,9.108
S8_5,8.7737
G135_1,7.9214
G135_3,7.632999999999999
G150_1,7.8487
G150_2,7.7717
G150_3,8.2814
G180_1,7.7937
G180_2,7.5913
G180_3,7.4726
C30_1,9.2789
C30_2,9.1102
C90_1,8.4504
C90_2,7.4787
BI_1,7.6461
BI_2,7.551
BC_2,8.8115
BC/t_1,8.7536
BC/t_2,9.7606
BC_1,8.2541
Sw_1,9.9336
Sw_2,10.3545
BT_1,8.1319
BT_2,7.9028
B36_1,9.147
B36_2,8.8499
B60_1,8.4819
B60_2,9.1513
M9exp_1,8.0083
M9exp_2,7.9086
M9exp_3,7.4203
M9tran_1,7.5317
M9tran_2,7.6688
M9tran_3,7.7333
M9stat_1,8.0177
M9stat_2,8.0737
M9stat_3,7.8588
M+G_1,8.9472
M+G_2,7.7016
M+G_3,7.7571
Glu_1,8.3275
Glu_2,8.4269
Glu_3,7.94
Fru_1,8.0787
Fru_2,8.1547
Fru_3,7.7759
Mal_1,7.5534
Mal_2,7.8759
Mal_3,8.0983
G+S_2,7.8905
G+S_3,8.075
Pyr_1,8.3096
Pyr_2,8.2898
Pyr_3,8.7343
Gly_1,9.241
Gly_2,9.9492
Gly_3,9.0807
Glucon_1,8.4449
Glucon_2,8.3909
Glucon_3,8.4464
aero_1,7.8414
aero_2,7.52
aero_3,7.6812
nit_1,7.9669
nit_2,7.7638
nit_3,7.7974
ferm_1,7.8872
ferm_2,7.5657
ferm_3,8.1584
T-5.40H_1,7.9595
T-4.40H_1,7.8943
T-3.40H_1,7.6879
T-2.40H_1,7.5470000000000015
T-1.40H_1,7.5526
T-1.10H_1,7.497000000000001
T-0.40H_1,7.5991
T0.0H_1,7.4414
T0.30H_1,7.7827
T1.0H_1,7.3968
T1.30H_1,7.7526
T2.0H_1,7.9108
T2.30H_1,7.7849
T3.0H_1,7.5373
T3.30H_1,7.9247
T4.0H_1,7.6284
T5.0H_1,7.832999999999998
HPh_1,8.1299
HPh_2,7.6135
HPh_3,8.0142
LPh_1,8.5325
LPh_2,7.9445
LPh_3,7.9269
LPhT_1,8.6589
LPhT_2,9.019
LPhT_3,8.8347
SMMPr_1,7.3276
SMMPr_2,7.5287
SMMPr_3,7.5464
HiTm_1,9.1489
HiTm_2,8.0372
HiTm_3,8.19
LoTm_1,8.4095
LoTm_2,9.363
LoTm_3,8.1439
HiOs_1,7.8289
HiOs_2,8.0928
HiOs_3,7.8588
BMM_1,7.4809
BMM_2,7.4676
BMM_3,8.2461
Heat_1,9.7059
Heat_2,9.5399
Heat_3,9.5779
Cold_1,8.295
Cold_2,8.161
Cold_3,8.0215
Etha_1,12.4357
Etha_2,11.5015
Etha_3,12.0082
SMM_1,7.5395
SMM_2,7.4032
SMM_3,7.3564
Salt_1,10.4918
Salt_2,10.8157
Salt_3,10.505999999999998
Mt0_1,7.6173
Mt0_3,7.3807
M0t45_1,7.4708
M0t45_2,7.6593
M0t45_3,7.4187
M0t90_1,7.4961
M0t90_2,7.459
M0t90_3,7.3297
M40t45_1,7.6686
M40t45_2,7.5945
M40t45_3,7.5286
M40t90_1,7.2569
M40t90_2,7.3966
M40t90_3,7.3233
dia0_1,7.3848
dia0_2,7.5099
dia0_3,7.21
dia5_1,7.7036
dia5_2,7.7276
dia5_3,7.4629
dia15_1,8.0714
dia15_2,8.4767
dia15_3,7.8429
Diami_1,8.2229
Diami_2,8.1782
Diami_3,8.3747
Paraq_1,8.3513
Paraq_2,8.2124
Paraq_3,7.7029999999999985
