,A,FucR,ExuR
nac_ntrc__bw_delnac_csn__2,1.8795555865511968,0.12277482500000048,1.0652434559999993
nac_ntrc__bw_delnac_cytd__1,1.5402341053667683,0.30779136399999985,0.5754829150000011
nac_ntrc__bw_delnac_cytd__2,1.5879858652462155,0.26299706,0.5162800870000002
nac_ntrc__bw_delnac_gln__1,1.0267437032724056,0.4182706950000004,0.29431293500000066
nac_ntrc__bw_delnac_gln__2,0.9852069324808304,0.2862003919999996,0.3826323570000003
nac_ntrc__bw_delnac_nh4__1,1.232713280455199,0.2873427600000005,0.13886390000000048
nac_ntrc__bw_delnac_nh4__2,1.167057572174868,0.387071765,0.07857995700000052
misc__wt_no_te__1,2.986248829398162,0.0663909020000002,0.9777649520000002
misc__wt_no_te__2,0.804590668904322,0.20944417900000006,0.483941293
misc__bw_delcbl__1,2.304570618840901,0.04035021699999941,0.15862017600000033
misc__bw_delcbl__2,1.7834121221709365,-0.03639838900000037,0.2856349490000003
misc__bw_delfabr__1,1.8320286398330623,0.1031706090000002,-0.0068566749999989796
misc__bw_delfabr__2,1.6902708830212037,-0.06068967700000005,0.048482137000000584
misc__bw_delfadr__1,1.7649330891641306,0.0006301799999999247,0.2619773910000003
misc__bw_delfadr__2,1.3640867789050075,0.16203806099999962,0.1502042190000008
misc__nitr_031__1,0.6116989936880364,-0.14324712999999978,0.11360343300000066
omics__wt_glu__1,0.1932653026069973,0.3772387479999999,0.3439466050000011
omics__wt_glu__2,0.0295072842134268,0.3502706929999997,0.297058904
omics__wt_gly__1,0.012088413341449,0.28573102099999925,-0.3977082679999997
omics__wt_gly__2,-0.1049287447717199,0.2981309400000001,-0.4169096209999994
omics__wt_thr__1,2.7501852509049867,1.467174525999999,1.239746095000001
omics__wt_thr__2,2.775014378914961,1.792553365999999,1.072411819000001
omics__bw_ac__1,2.0053559117107818,2.133923243,0.12488285099999975
omics__bw_ac__2,2.6546537987799463,2.2235178909999984,0.1818995560000003
omics__bw_fum__1,1.8314120332564148,1.831739042,0.3007332360000001
omics__bw_fum__2,1.4865291001034675,1.94256487,0.3309973770000001
omics__bw_glc__1,0.7353639726254204,0.5522416479999999,0.455765811
omics__bw_glc__2,0.2902667575232849,0.3770097769999996,0.4006857340000005
omics__bw_pyr__1,1.0661926935732509,1.8525410480000002,-0.04361662899999974
omics__bw_pyr__2,1.035763482022147,2.024864544,-0.12560747999999933
ompr__wt_nacl__1,1.7006174497106512,-1.6699476790000003,0.13101448000000104
ompr__wt_nacl__2,2.5971986914768475,-1.5222271330000003,0.25234264900000003
ompr__bw_delompr_nacl__1,0.052862750904612,-2.0777533430000004,-0.9683226940000004
ompr__bw_delompr_nacl__2,0.1011304252025135,-2.0046578320000004,-0.8365299599999991
minspan__wt_ade__1,-0.0911569144329284,0.315473613,0.1529937850000005
minspan__wt_glc__2,0.473451995858025,0.2092004019999996,-0.6195946340000003
minspan__wt_glc__3,-0.1375236112534197,0.15643020199999924,-0.5315806869999999
minspan__wt_glc__4,-0.0330249212427962,0.16104981000000065,-0.6400069869999996
minspan__wt_glc_anaero__1,1.787307202675594,0.2308819179999997,-0.39910083699999976
minspan__wt_glc_anaero__2,0.6586962220148288,0.3920940919999998,-0.4254222209999981
minspan__wt_trp__1,4.944407544291591,1.5002252980000002,0.08998783699999979
minspan__bw_delcra_glc__2,3.56688771808537,0.9471924339999996,-0.03313827599999808
minspan__bw_delcra_trp__1,3.926901066147581,1.0026173069999995,-0.07624489999999895
minspan__bw_delmntr__1,3.945229321762856,1.197372284,0.07942856500000063
minspan__bw_delnac_ade__1,-2.702446009178177,0.18655953000000025,0.0542348790000009
minspan__bw_delnac_glc__1,-1.2444142431636485,0.13540930500000048,-0.5407658279999996
cra_crp__wt_ac__1,2.9610368416179256,1.8938748950000008,0.2842712290000007
cra_crp__wt_ac__2,3.016949849631181,1.8870436019999997,0.21997282600000026
cra_crp__wt_fru__1,2.911544343484306,1.385024424,0.276373864
cra_crp__wt_fru__2,2.5394578966036776,1.4768416369999997,0.33745813900000066
cra_crp__delcra_ac__1,2.9542360894263107,1.7271234179999997,0.6189770180000007
cra_crp__delcra_ac__2,3.460021418798726,1.805165644,0.5539786450000008
cra_crp__delcra_fru__1,-0.0477828054842207,-0.005805501000000214,-0.013632068999999802
cra_crp__delcra_fru__2,-0.3490073374745075,-0.0006840730000003957,0.15595921700000034
cra_crp__delcra_glc__1,0.359689362343819,-0.14305379099999982,0.0001739690000004401
cra_crp__delcra_glc__2,-0.0809957456037906,-0.0015641240000006107,-0.06044945099999933
rpoB__wt_031__1,1.945370564057454,1.6311426409999994,0.0934456490000004
rpoB__wt_044__1,0.8920107139832014,0.11683331099999973,-0.2043035359999994
rpoB__wt_lb__1,6.057469564755021,2.2064169000000007,-0.41810574799999933
rpoB__wt_lb__2,6.013672320523026,2.300229883,-0.4177858239999992
rpoB__rpoBE546V_031__1,1.5336202461837651,1.0179176529999996,0.12261299800000015
rpoB__rpoBE546V_044__1,1.9338200801902656,0.4252231169999998,-0.07956762599999934
rpoB__rpoBE546V_lb__1,3.7082086723041328,1.5481862150000003,-0.3780528699999994
rpoB__rpoBE546V_lb__2,3.566951010362148,1.5765559600000003,-0.2262679659999991
rpoB__rpoBE546V_glc__1,-1.3186151419968528,-0.4067673280000008,-0.31265717800000026
rpoB__rpoBE672K_glc__1,0.5296408481754813,-0.6286323019999998,-0.5736226979999994
rpoB__rpoBE672K_glc__2,-0.1235665572744024,-0.7764553940000001,-0.42460479699999976
rpoB__rpoBE672K_lb__1,3.0416858197224013,0.2123678369999995,-0.5449078439999999
rpoB__rpoBE672K_lb__2,3.3142532631337995,0.010591180000000476,-0.4963148829999993
crp__wt_fru__1,2.140070171275245,0.9751829719999998,-0.2838870130000002
crp__wt_glyc__1,2.7762206656148862,1.255765353,-0.34691785599999925
crp__wt_glyc__2,2.441122917949458,1.305678394,-0.32687417100000005
crp__delar1_glyc__1,1.329229326088848,0.7796832159999996,1.0245259850000004
crp__delar1_glyc__2,2.50283542294866,1.0477759339999997,1.0163130010000003
crp__delar1ar2_glyc__1,0.3983419201046959,0.1227082140000002,0.09852128300000018
crp__delar1ar2_glyc__2,-0.2884403789129747,0.16392823899999964,0.20472769800000007
crp__delar1ar2_glyc__3,-0.6143595280998166,0.2576760560000002,0.1570197870000003
crp__delar2_glyc__1,7.035055741901647,1.815525372,0.254904185
crp__delar2_glyc__2,6.3112204529545535,1.9149912140000012,0.2418002450000012
crp__delar2_glyc__3,6.437042570356481,1.858553574,0.38002887700000004
crp__delcrp_fru__1,-0.3226919535471254,0.06068126699999965,0.05212572800000004
crp__delcrp_fru__2,0.4550504830182648,0.032509326999999644,0.040225792000000204
crp__delcrp_fru__3,-0.5286769260498004,0.14062013299999965,-0.010417471999999428
crp__delcrp_glc__1,-0.3431405503197327,-0.005261770999999804,0.11910807400000055
crp__delcrp_glc__2,-0.3955816205852606,-0.02784057399999984,0.08939618900000035
crp__delcrp_glc__3,-0.768643506378295,-0.06405752999999947,0.12175950099999965
crp__delcrp_glyc__1,-0.382544720004599,-0.11987567999999983,0.06297220599999953
crp__delcrp_glyc__2,-0.1742335699186743,0.002774284000000016,0.05471266600000035
crp__delcrp_glyc__3,0.0959872966192688,-0.017478649000000956,0.04141733400000192
glu__glu_ale3__1,4.013476243263646,0.6322365190000001,1.406805309000001
glu__glu_ale4__1,0.5737734394851045,-0.0871214440000001,-0.2533923759999981
glu__glu_ale5__1,2.4125275151474987,-0.03812335699999991,-0.2305905359999993
glu__glu_ale6__1,-0.0624800182842637,-0.930320922,-0.426789264
glu__glu_ale8__1,4.82952222553697,1.0523859089999998,1.3934592650000006
glu__glu_ale9__1,1.5077999917240412,0.09728687700000016,1.0754372219999997
glu__glu_ale10__1,2.279072415531411,0.3284651089999997,1.2002558800000005
42c__wt_42c__1,1.7536661849825026,0.5101061219999998,-0.026437767
42c__42c_ale1__1,7.23433028151918,1.407585780000001,0.6406529840000008
42c__42c_ale2__1,1.5131667474345774,0.4435069579999995,0.4650969980000008
42c__42c_ale3__1,0.5050753958735757,0.3808123700000001,0.13067028599999994
42c__42c_ale4__1,1.418508856578362,0.3290883659999997,1.6545640909999992
42c__42c_ale5__1,0.0430960314385584,0.2527834630000001,-0.255161609
42c__42c_ale6__1,7.916340951256498,1.113389582,0.9189626870000004
42c__42c_ale8__1,2.8089581073347474,0.7657249259999991,1.819636289
42c__42c_ale9__1,1.1877559439224032,0.5838763690000013,0.007157358000000612
42c__42c_ale10__1,3.859195700270446,0.7628274729999998,1.5272180370000008
ssw__wt_ac__1,2.8399420184341926,1.0955772330000002,0.08673973600000018
ssw__wt_glc__1,-0.0142200731186911,-0.20323489599999967,-0.14366098199999922
ssw__wt_glyc__1,5.600335532833448,1.2180918719999996,0.5900510509999997
ssw__wt_xyl__1,3.2434603790617733,0.3875595869999993,0.7521153750000007
ssw__glc_ale1__1,4.384286495005432,1.0781509929999995,0.2787714300000008
ssw__glc_ale2__1,2.2133381584608536,0.0881855069999995,0.5372553719999988
ssw__glc_ale3__1,2.3916074634935085,0.16236913799999986,0.23194362599999965
ssw__glyc_ale1__1,3.1660585577986287,1.0726764729999996,0.41027791800000013
ssw__glyc_ale2__1,1.6128311186412865,0.3301271679999997,-0.018311039000000303
ssw__xyl_ale1__1,1.404961158819897,0.9048957509999996,0.3623310590000006
ssw__xyl_ale2__1,2.8799710301160224,1.2192633940000013,0.22382692000000048
ssw__xyl_ale3__1,2.9603572547630246,0.6815218309999995,0.31381167600000026
ssw__glc_ac_ac2__1,5.917868273611299,0.4194019819999992,-0.05402224999999916
ssw__glc_ac_glc1__1,-0.8894108246663209,-0.2481365259999997,0.2784861909999998
ssw__glc_glyc_glc__1,2.49636564014206,0.3090130489999998,0.8162505720000004
ssw__glc_glyc_glyc__1,3.6158071319181295,1.101024688,0.5984990730000002
ssw__glc_xyl_glc__1,2.1278962687053,-0.11236285900000008,0.11479993900000185
ssw__glc_xyl_xyl__1,1.370243478348084,0.4294719340000013,-0.4516616179999993
ica__wt_glc__1,0.8831321982621094,-0.18032244300000053,-0.3694795959999997
ica__wt_glc__2,0.6459880628394309,-0.236337475,-0.2936779740000004
ica__wt_glc__3,0.1399574642620874,-0.001988678000000021,-0.23534082099999945
ica__wt_glc__4,-0.4622913556403423,0.12773037100000018,-0.20704273399999984
ica__arg_sbt__1,3.641419056643437,1.0289737140000002,0.06105884900000193
ica__arg_sbt__2,2.8836022598509974,1.21899009,0.2874207430000002
ica__cytd_rib__1,6.965637717480821,2.1236059229999995,0.05354194900000042
ica__cytd_rib__2,6.149269893802677,2.0471683569999994,0.02154041900000081
ica__gth__1,-1.3381103707501645,-0.3135157350000002,0.1069568280000004
ica__gth__2,-0.2364804405039161,-0.6810443509999997,-0.04169939999999883
ica__leu_glcr__1,1.0622950504360584,0.5381468290000013,-0.2523157439999997
ica__leu_glcr__2,0.8729376292129044,0.498248458,-0.3826386179999997
ica__met_glc__1,-0.5022178110904526,-0.4405513279999997,-0.5661379029999996
ica__met_glc__2,-0.6177921553761208,-0.649089902,-0.5958647209999981
ica__no3_anaero__1,-0.3804943203763601,-0.16447861099999986,-0.17887194599999925
ica__no3_anaero__2,-1.0108938863259622,-0.20948387600000015,-0.143089389
ica__phe_acgam__1,0.1172390413938536,0.001305131999999709,-0.38722815399999977
ica__phe_acgam__2,-0.0252028176052246,0.10486582099999976,-0.3588384299999987
ica__thm_gal__1,2.996181937017848,1.1393297900000006,-0.17618090399999975
ica__thm_gal__2,2.7156410195376424,1.109519870999999,-0.1554258439999998
ica__tyr_glcn__1,0.9894247038030862,-0.035235731000000214,-0.4971771179999998
ica__tyr_glcn__2,0.6716569613717702,0.08541349099999973,-0.4137178599999993
ica__ura_pyr__1,1.101915067488508,0.989829394,-0.3372241039999997
ica__ura_pyr__2,1.542751994229585,1.732936508,-0.5195620899999991
ica__wt_glc__5,1.0846198872346564,0.006117946999999901,-0.21473283799999976
ica__wt_glc__6,0.651245162789057,0.07073000399999962,-0.2657178729999998
ica__bw_delpurR_cytd__1,0.3737923519208144,-0.14437900899999967,-0.3197644979999996
ica__bw_delpurR_cytd__2,-1.015408012503017,0.2562155969999997,-0.0834584989999998
ica__ade_glc__1,-1.412986870539196,0.361094874,-0.18475997199999927
ica__ade_glc__2,0.5696911170384407,-0.36104842800000014,-0.14853612299999952
ytf__wt_glc__1,0.4297853920192274,0.07249581699999919,0.6295700600000007
ytf__wt_glc__2,0.721560306967984,0.6825691919999999,0.7992280670000005
ytf__delyafC__1,4.225864439852455,0.759433037,0.3863111630000001
ytf__delyafC__2,3.952531413331236,0.8366422619999998,0.4409750590000003
ytf__delyeiE__1,1.5065168935105548,0.4376363989999996,0.1582405730000005
ytf__delyeiE__2,1.3403834318056835,0.1024884109999995,-0.05959840900000035
ytf__delyiaJ__1,2.5568225003929554,0.7907963950000001,0.42831530200000056
ytf__delyiaJ__2,2.917403045613666,0.5348486269999997,0.5830726200000012
ytf__delyieP__1,2.1904210183348205,0.9297543570000002,0.5413014870000001
ytf__delyieP__2,2.131786864988116,0.5325879840000001,0.6735503280000001
ytf__wt_ph5__1,-0.5056230519418823,0.03303179699999958,-0.07680042099999973
ytf__wt_ph5__2,-0.1131563139691925,0.0720782670000002,0.0009145000000012617
ytf__wt_ph8__1,0.5885926904871411,0.122436540999999,0.11252587199999996
ytf__wt_ph8__2,0.039422520348794,0.3629802990000002,0.17957181199999986
ytf__delybaO__1,4.472830628301049,1.1490674440000002,0.401006185
ytf__delybaO__2,4.859305693030176,1.4152731909999992,0.4649722359999995
ytf__delybaQ__1,0.3254273683859574,-0.0610138280000001,-0.1386705509999997
ytf__delybaQ__2,0.2587127364059169,0.05525335000000009,-0.17502580599999806
ytf__delybiH__1,1.1739357588141648,0.4402717589999998,1.0248411859999995
ytf__delybiH__2,2.805853589599113,0.799910948,0.9968320870000004
ytf__delydcI_ph5__1,-0.444845145996992,0.0033258459999991885,-0.18564933999999944
ytf__delydcI_ph5__2,-0.427888197439206,-0.17213264000000006,-0.2328511519999994
ytf__delydcI_ph8__1,0.5332679524227164,0.0895967750000004,0.31929287100000003
ytf__delydcI_ph8__2,0.6754613554626565,0.26547920399999997,0.1204614940000006
ytf__delyddM__1,0.2313841219455329,0.14384385199999986,-0.049241274999999085
ytf__delyddM__2,-0.0081937930767634,0.1333246619999997,-0.02174807999999917
ytf__delyheO__1,4.08017610876368,0.8646067679999998,0.22406979900000049
ytf__delyheO__2,4.888755392097989,1.2814239400000007,0.472213547
fps__bw_glc__1,-0.0965705968389614,0.020350211999999424,0.046614763
fps__bw_glc__2,0.5639379582805055,-0.02426571200000005,6.947400000090198e-05
fps__fps_thrA_ale1__1,-0.1450822317805616,0.306410219,0.07064712800000006
fps__fps_thrA_ale1__2,0.1327628375096287,0.5201384280000001,-0.0039934649999988645
fps__fps_thrA_ale2__1,-0.7735793791906518,0.3644812289999999,-0.17484230199999914
fps__fps_thrA_ale2__2,-0.409288810943372,0.4136302519999999,0.009821840000000748
fps__fps_serB_ale1__1,-0.6768383635719752,0.2998981959999991,-0.0011968299999987053
fps__fps_serB_ale1__2,-1.0378080810333192,0.21979928599999976,0.01108292400000188
fps__fps_serB_ale4__1,-1.5353885978525903,0.2608134790000003,0.12628251400000054
fps__fps_serB_ale4__2,-1.290505508903918,0.07160045500000045,0.30320318500000104
fps__fps_ptsI_ale1__1,2.6290092891922576,1.638785520999999,-0.2279167079999995
fps__fps_ptsI_ale1__2,3.391892825998136,1.6452385070000002,-0.20348402499999896
fps__fps_ptsI_ale3__1,2.434993392832471,1.3097802339999998,-0.2370880209999981
fps__fps_ptsI_ale3__2,2.7592459520857973,1.2559387390000003,-0.14913521499999938
pal__lyx_ale2_f6__1,4.870301026198694,2.0367805809999995,0.4654213590000005
pal__lyx_ale2__1,3.495533477973701,1.5923879969999994,0.13882255400000074
pal__lyx_ale2__2,3.5163738911961686,1.5515323490000004,0.240173701999999
pal__lyx_ale4__1,4.207941191925385,1.4093423809999992,-0.17649836699999974
pal__lyx_ale4__2,4.199369024553437,1.216190004000001,-0.2774968279999994
pal__5drib_ale10_f18__1,6.659638859101302,2.509456639,0.7721176520000004
pal__5drib_ale10_f18__2,6.667772705448955,2.4217208080000003,0.7843016690000004
pal__5drib_ale10__1,5.1676997164775615,2.3769021399999994,0.2369246780000003
pal__arab_ale14_f9__1,26.55943217477834,2.368434580999999,1.6354415729999996
pal__arab_ale14_f9__2,27.878889620164667,2.384379559,1.7345035440000007
pal__arab_ale14__1,20.24647719223948,1.941577925999999,0.3715851780000001
pal__arab_ale14__2,20.85944147384196,1.7644073039999997,0.5267652810000003
pal__arab_ale16__1,18.05953556699156,4.534117698,0.6086308090000019
pal__arab_ale16__2,18.323456421721996,4.559281552999999,0.9775755960000004
pal__tartr_ale26_f10__1,5.498218304422007,2.101794694,0.029142011000000245
pal__tartr_ale26_f10__2,5.458510313799138,2.0507495519999983,0.1211737519999998
pal__tartr_ale26__1,3.7533608734176,1.8236748349999996,-0.02002799099999919
pal__tartr_ale26__2,3.719021331208317,1.820427923,-0.1570514749999994
pal__tartr_ale28_f10__1,2.907548249151527,1.5262484579999995,0.1788634059999996
pal__tartr_ale28_f10__2,3.2932946009467305,1.6448728500000005,0.19364203200000046
pal__tartr_ale28__1,3.337311719367424,1.2033418040000001,0.20295707699999976
pal__tartr_ale28__2,3.2801173513135824,1.48117098,0.3077834140000002
efeU__delmenFentC_citr__1,0.2777849358386934,-0.11783061900000025,-0.15063661199999956
efeU__delmenFentC_citr__2,0.7306715959284485,-0.08885788999999987,0.2307424300000012
efeU__delmenFentC__1,-0.5097355364749651,-0.27075420400000016,0.3605047590000003
efeU__delmenFentC__2,-0.2649102715720117,-0.2746664259999996,0.3712074009999995
efeU__menFentC_ale39__1,3.844699175036377,0.4261318459999997,0.5869214450000007
efeU__menFentC_ale39__2,4.342678299187657,0.4931288540000001,0.5200505980000001
efeU__menFentC_ale29__1,4.185772807585111,-0.020630303000000797,1.1461267040000005
efeU__menFentC_ale29__2,4.09484830679244,-0.12053557900000025,1.2093842190000004
efeU__menFentC_ale30__1,0.2973214127721337,-0.468895335,-0.3039968649999993
efeU__menFentC_ale30__2,0.5035608870306647,-0.4508878340000004,-0.2913668190000003
efeU__menFentCubiC_ale36__1,-0.521975759781061,0.3061881829999997,-0.2045017109999998
efeU__menFentCubiC_ale36__2,-0.5845040418667037,0.12067797299999937,-0.12486440200000005
efeU__menFentCubiC_ale37__1,-0.9710440945223509,0.2678030209999997,-0.07396127099999905
efeU__menFentCubiC_ale37__2,-0.2203629746148598,0.3759415439999998,-0.11009497099999964
efeU__menFentCubiC_ale38__1,-0.5204627570432363,-0.2624350720000006,-0.17222462900000046
efeU__menFentCubiC_ale38__2,-0.59916493795064,-0.4058287280000004,-0.2614213979999995
misc2__salc_glc__1,0.7486954998149065,-0.4038865230000006,1.1859840350000006
misc2__salc_glc__2,0.528949264374785,-0.3672122720000006,1.3039933020000003
misc2__dbcn_glc__1,-0.4106664436591746,-0.8295317400000002,-0.11334631699999953
misc2__dbcn_glc__2,0.0593277168182925,-0.5827271720000002,-0.1566578649999988
misc2__tyr_glc__1,0.0982771295125234,-0.1178450720000006,0.03685507600000015
misc2__tyr_glc__2,-0.0092543827265556,0.14288089400000015,0.14780062599999955
misc2__arg_cytd__1,0.7002471520691913,-0.1012646049999999,-0.34719407800000024
misc2__arg_cytd__2,0.6428267347685399,-0.2904975629999997,-0.20674052699999998
misc2__delyheO_pyr__1,2.579720976249332,1.3790160119999992,-0.4003460909999994
misc2__delyheO_pyr__2,2.08243434412734,1.29715094,-0.3625235079999998
misc2__dellon_glc__1,-0.1923091933043538,-0.32355308500000035,1.1129317100000016
misc2__dellon_glc__2,-0.9334955495252412,-0.6039421100000002,1.0354606950000012
nquinone__delubiC__1,-0.8030064586236254,0.07923159999999996,-0.541735589
nquinone__delubiC__2,-0.9188538243960614,0.1656795209999995,-0.35923311300000016
nquinone__ubiC_ale1__1,-0.3139371921209208,0.22305013599999945,-0.3421053269999996
nquinone__ubiC_ale1__2,-0.68068125288694,-0.0035837190000007624,-0.4135796399999992
nquinone__ubiC_ale2__1,-0.4400015252228138,0.20323698699999948,-0.5529669879999997
nquinone__ubiC_ale2__2,-0.5574783247834756,0.23347246000000066,-0.42542017299999996
nquinone__ubiC_ale3__1,0.6302341628283993,-0.43551145400000013,-0.5289535269999996
nquinone__ubiC_ale3__2,0.9735745612981678,-0.6483124,-0.4788384509999997
nquinone__ubiC_ale4__1,-0.9229665782898228,0.10269734199999993,-0.35936539199999995
nquinone__ubiC_ale4__2,-0.8293981615916208,0.15370437099999898,-0.3899264219999994
nquinone__delpdhR__1,0.3125277911482951,-0.132406896,-0.2092061809999981
nquinone__delpdhR__2,-0.2591954730514736,-0.06656755499999978,-0.12142626499999933
quinone__glu_ale4__1,0.3644983642477438,-0.26902053400000003,-0.4870697790000005
quinone__glu_ale4__2,2.813295763500093,0.2477412589999997,0.18343335400000085
quinone__delmenF__1,-0.0881641023146286,-0.0016613899999997628,-0.1714938549999987
quinone__delmenF__2,0.6159311046420748,-0.05512812700000058,-0.10505030699999997
quinone__menF_ale5__1,2.674276370833196,0.7152281009999992,0.9024895390000004
quinone__menF_ale5__2,2.652906336704246,0.3653773300000003,0.8433513700000006
quinone__menF_ale6__1,3.010701759792658,0.7213511000000006,0.6901524600000011
quinone__menF_ale6__2,3.497950945274271,0.7477033059999991,0.6513794750000006
quinone__menF_ale7__1,5.079190101308942,1.3350359750000005,0.4614077869999989
quinone__menF_ale7__2,5.015732592695096,1.2024634880000002,0.5765686100000007
quinone__menF_ale8__1,4.884576877815892,0.2514992769999997,0.6437229500000008
quinone__menF_ale8__2,3.437312019865941,0.3092100800000006,0.7820940360000002
quinone__delmenFubiC__1,-0.6307340972573021,0.11202344699999944,-0.1078938340000004
quinone__delmenFubiC__2,-0.7598104130091546,0.3172159659999991,-0.05399611999999898
quinone__menFubiC_ale1__1,2.921358522370627,0.3693557580000002,0.09660052700000056
quinone__menFubiC_ale1__2,3.866311419406278,0.23757781399999975,-0.0852311539999997
quinone__menFubiC_ale2__1,3.701522642528593,0.186096128,0.0663179360000008
quinone__menFubiC_ale2__2,3.686720252728515,0.18052856400000028,-0.03178840999999899
quinone__menFubiC_ale3__1,-0.1953825820707848,-0.3322631970000005,-0.4724174809999981
quinone__menFubiC_ale3__2,-0.3256567068308563,-0.19957592899999987,-0.40014628900000027
quinone__menFubiC_ale4__1,2.6508915842739005,0.396886885999999,0.934443184
quinone__menFubiC_ale4__2,2.3978484709965,0.6640089150000001,0.9222091750000008
oxyR__wt_glc__1,-0.1008555734787385,-0.06169938999999936,-0.4936928409999997
oxyR__wt_glc__2,-0.2538029069523773,-0.28714568800000073,-0.45669867299999994
oxyR__wt_h2o2__1,-0.023785605871814,-0.19701133300000076,-0.407535083
oxyR__wt_h2o2__2,0.0303229550549938,-0.08377076699999986,-0.2974417140000005
oxyR__glu_ale4__1,0.7338212187073974,-0.1559618580000004,-0.16117271799999955
oxyR__glu_ale4__2,0.3259275895052153,-0.2270767850000004,-0.22112621600000004
oxyR__glu_ale4_h2o2__1,1.0475851775047889,0.00726670900000137,0.17835457800000046
oxyR__glu_ale4_h2o2__2,0.3643514106443367,-0.1456066509999996,0.03368374700000043
oxyR__oxyR_ale17__1,-0.0412877503222193,-0.13045584199999993,-0.03043469299999924
oxyR__oxyR_ale17__2,0.2996706487071925,-0.4139279990000002,-0.1841168299999989
oxyR__oxyR_ale17_h2o2__1,0.7599368145058236,-0.16512560199999982,0.020303980000000443
oxyR__oxyR_ale17_h2o2__2,-0.7406331486665123,-0.5725467110000002,-0.3530772969999996
oxyR__oxyR_ale18__1,0.2802265897566969,-0.5727463049999999,-0.733067404999999
oxyR__oxyR_ale18__2,-0.154959664808037,-0.3425254989999997,-0.4908124619999992
oxyR__oxyR_ale18_h2o2__1,0.09676363427722,-0.16991950800000044,-0.33868930499999905
oxyR__oxyR_ale18_h2o2__2,0.7300204759960823,0.09939951000000047,-0.30757768500000005
oxyR__oxyR_ale19__1,0.0056494045213858,-0.6076963150000001,-0.5383068549999992
oxyR__oxyR_ale19__2,1.323075252728198,-0.27708177600000017,-0.4817437399999989
oxyR__oxyR_ale19_h2o2__1,-0.017358760401033,-0.645081169,-0.4002330369999996
oxyR__oxyR_ale19_h2o2__2,-0.0049517334243747,-0.504617917,-0.5519752039999997
oxyR__oxyR_ale20__1,-0.2997703280248545,-0.3251395869999998,-0.3183265869999996
oxyR__oxyR_ale20__2,-0.2675609384788945,-0.4438101489999999,-0.4491497999999989
oxyR__oxyR_ale20_h2o2__1,-0.0002187098996796,-0.21859061800000035,-0.2886264669999994
oxyR__oxyR_ale20_h2o2__2,0.1748564541379302,-0.2016154840000004,-0.2872622419999997
