,0
name,FucR/ExuR
TF,FucR/ExuR
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120013118&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">FucR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012141&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">ExuR</a>"
function,Fucose/galacturonate/glucuronate transport and catabolism
category,Carbon Metabolism
has_venn,True
scatter,2
exp_var,0.0018713021866049173
precision,0.7857142857142857
recall,0.6875
